# MMHT2014 NNLO Q=1.057
# x  w(x)  delta_w(x)
1.687174E-01  1.617307E-01  5.271184E-03
1.707014E-01  1.641780E-01  5.306322E-03
1.726854E-01  1.665504E-01  4.835887E-03
1.746693E-01  1.692343E-01  5.592778E-03
1.766533E-01  1.719392E-01  5.617763E-03
1.786373E-01  1.745108E-01  5.427499E-03
1.806212E-01  1.768437E-01  5.206095E-03
1.826052E-01  1.796933E-01  5.321133E-03
1.845892E-01  1.820106E-01  5.330908E-03
1.865731E-01  1.845087E-01  5.255279E-03
1.885571E-01  1.873074E-01  5.512160E-03
1.905411E-01  1.900293E-01  5.557706E-03
1.925251E-01  1.923809E-01  5.414572E-03
1.945090E-01  1.954170E-01  5.650543E-03
1.964930E-01  1.977580E-01  5.846715E-03
1.984770E-01  2.007549E-01  5.686778E-03
2.004609E-01  2.033780E-01  5.564206E-03
2.024449E-01  2.061077E-01  5.956855E-03
2.044289E-01  2.085339E-01  5.905413E-03
2.064128E-01  2.114699E-01  5.469926E-03
2.083968E-01  2.142062E-01  5.942487E-03
2.103808E-01  2.169369E-01  6.008736E-03
2.123647E-01  2.194711E-01  5.775776E-03
2.143487E-01  2.219697E-01  5.761810E-03
2.163327E-01  2.248398E-01  5.959921E-03
2.183166E-01  2.275676E-01  5.937148E-03
2.203006E-01  2.301104E-01  5.417683E-03
2.222846E-01  2.327715E-01  5.904515E-03
2.242685E-01  2.355805E-01  5.850692E-03
2.262525E-01  2.387351E-01  5.921724E-03
2.282365E-01  2.416506E-01  6.164574E-03
2.302204E-01  2.443864E-01  6.231586E-03
2.322044E-01  2.469432E-01  6.067036E-03
2.341884E-01  2.500489E-01  6.089065E-03
2.361723E-01  2.526731E-01  5.905291E-03
2.381563E-01  2.551388E-01  6.123432E-03
2.401403E-01  2.585525E-01  6.286411E-03
2.421242E-01  2.607931E-01  5.618669E-03
2.441082E-01  2.637693E-01  6.029162E-03
2.460922E-01  2.668092E-01  6.316675E-03
2.480762E-01  2.695398E-01  5.677577E-03
2.500601E-01  2.721153E-01  5.902401E-03
2.520441E-01  2.754153E-01  6.570873E-03
2.540281E-01  2.784009E-01  6.413263E-03
2.560120E-01  2.805788E-01  5.119527E-03
2.579960E-01  2.831545E-01  6.348243E-03
2.599800E-01  2.866034E-01  6.391443E-03
2.619639E-01  2.899874E-01  6.904973E-03
2.639479E-01  2.919516E-01  5.779605E-03
2.659319E-01  2.949250E-01  6.130992E-03
2.679158E-01  2.978010E-01  6.337268E-03
2.698998E-01  3.012811E-01  6.482202E-03
2.718838E-01  3.035136E-01  5.820379E-03
2.738677E-01  3.066353E-01  6.324946E-03
2.758517E-01  3.093708E-01  6.114918E-03
2.778357E-01  3.127715E-01  6.174642E-03
2.798196E-01  3.155565E-01  6.536910E-03
2.818036E-01  3.187620E-01  7.512168E-03
2.837876E-01  3.206650E-01  6.470040E-03
2.857715E-01  3.241803E-01  5.606196E-03
2.877555E-01  3.268883E-01  5.976627E-03
2.897395E-01  3.297466E-01  6.306245E-03
2.917234E-01  3.330557E-01  6.752052E-03
2.937074E-01  3.354881E-01  5.746176E-03
2.956914E-01  3.384065E-01  6.528844E-03
2.976754E-01  3.412400E-01  6.899565E-03
2.996593E-01  3.439674E-01  6.404949E-03
3.016433E-01  3.475734E-01  5.668840E-03
3.036273E-01  3.502220E-01  6.036955E-03
3.056112E-01  3.531803E-01  6.534620E-03
3.075952E-01  3.559979E-01  6.275368E-03
3.095792E-01  3.595388E-01  6.182879E-03
3.115631E-01  3.620738E-01  6.282904E-03
3.135471E-01  3.644248E-01  6.845789E-03
3.155311E-01  3.677218E-01  5.757925E-03
3.175150E-01  3.714449E-01  7.357708E-03
3.194990E-01  3.735720E-01  5.465838E-03
3.214830E-01  3.760064E-01  6.841600E-03
3.234669E-01  3.796551E-01  5.922731E-03
3.254509E-01  3.834928E-01  7.959668E-03
3.274349E-01  3.853017E-01  5.789109E-03
3.294188E-01  3.880858E-01  6.532728E-03
3.314028E-01  3.918557E-01  6.459151E-03
3.333868E-01  3.951972E-01  7.789502E-03
3.353707E-01  3.973999E-01  5.730422E-03
3.373547E-01  4.008984E-01  7.004151E-03
3.393387E-01  4.030874E-01  6.845666E-03
3.413226E-01  4.068362E-01  6.911221E-03
3.433066E-01  4.090253E-01  6.319098E-03
3.452906E-01  4.123423E-01  6.285794E-03
3.472745E-01  4.148392E-01  6.767160E-03
3.492585E-01  4.178384E-01  5.627808E-03
3.512425E-01  4.210052E-01  6.580072E-03
3.532265E-01  4.239137E-01  5.077958E-03
3.552104E-01  4.266918E-01  6.436548E-03
3.571944E-01  4.300856E-01  6.596036E-03
3.591784E-01  4.334062E-01  5.827219E-03
3.611623E-01  4.360619E-01  6.341561E-03
3.631463E-01  4.394778E-01  7.077920E-03
3.651303E-01  4.412708E-01  7.127212E-03
3.671142E-01  4.446658E-01  5.772734E-03
3.690982E-01  4.476295E-01  6.672438E-03
3.710822E-01  4.506120E-01  5.227652E-03
3.730661E-01  4.534270E-01  5.276525E-03
3.750501E-01  4.569637E-01  5.998038E-03
3.770341E-01  4.602166E-01  7.020986E-03
3.790180E-01  4.624469E-01  6.981988E-03
3.810020E-01  4.656246E-01  6.296547E-03
3.829860E-01  4.685186E-01  6.413108E-03
3.849699E-01  4.714852E-01  5.795565E-03
3.869539E-01  4.750700E-01  7.212008E-03
3.889379E-01  4.774652E-01  5.088487E-03
3.909218E-01  4.807335E-01  6.998894E-03
3.929058E-01  4.832877E-01  7.093830E-03
3.948898E-01  4.868783E-01  6.649216E-03
3.968737E-01  4.901971E-01  8.245947E-03
3.988577E-01  4.919477E-01  5.206873E-03
4.008417E-01  4.950039E-01  6.521816E-03
4.028257E-01  4.977174E-01  6.898054E-03
4.048096E-01  5.007152E-01  5.634078E-03
4.067936E-01  5.047758E-01  6.651487E-03
4.087776E-01  5.067472E-01  5.590657E-03
4.107615E-01  5.095198E-01  5.520685E-03
4.127455E-01  5.131638E-01  5.731467E-03
4.147295E-01  5.155080E-01  5.878107E-03
4.167134E-01  5.193895E-01  7.842514E-03
4.186974E-01  5.214792E-01  5.599707E-03
4.206814E-01  5.241125E-01  5.920680E-03
4.226653E-01  5.281535E-01  6.596378E-03
4.246493E-01  5.311897E-01  6.933608E-03
4.266333E-01  5.340059E-01  5.575624E-03
4.286172E-01  5.360365E-01  5.563210E-03
4.306012E-01  5.387769E-01  6.017815E-03
4.325852E-01  5.424858E-01  5.790984E-03
4.345691E-01  5.449556E-01  4.268295E-03
4.365531E-01  5.486779E-01  8.011187E-03
4.385371E-01  5.504831E-01  5.798247E-03
4.405210E-01  5.535169E-01  5.422743E-03
4.425050E-01  5.564195E-01  6.633802E-03
4.444890E-01  5.592944E-01  5.970295E-03
4.464729E-01  5.622889E-01  6.503477E-03
4.484569E-01  5.651930E-01  4.457422E-03
4.504409E-01  5.685759E-01  5.852410E-03
4.524248E-01  5.722238E-01  8.393089E-03
4.544088E-01  5.739210E-01  4.787995E-03
4.563928E-01  5.760369E-01  5.736073E-03
4.583768E-01  5.798767E-01  4.898623E-03
4.603607E-01  5.825822E-01  6.398832E-03
4.623447E-01  5.856722E-01  5.483817E-03
4.643287E-01  5.887550E-01  5.354058E-03
4.663126E-01  5.916552E-01  6.379213E-03
4.682966E-01  5.946682E-01  5.690501E-03
4.702806E-01  5.965642E-01  4.684345E-03
4.722645E-01  5.991022E-01  5.673380E-03
4.742485E-01  6.035736E-01  8.305047E-03
4.762325E-01  6.049383E-01  5.215115E-03
4.782164E-01  6.073182E-01  6.596460E-03
4.802004E-01  6.112399E-01  4.949936E-03
4.821844E-01  6.137680E-01  6.188297E-03
4.841683E-01  6.170012E-01  5.378025E-03
4.861523E-01  6.199911E-01  5.038050E-03
4.881363E-01  6.216475E-01  5.842871E-03
4.901202E-01  6.245161E-01  6.652289E-03
4.921042E-01  6.276330E-01  4.239148E-03
4.940882E-01  6.307667E-01  5.470588E-03
4.960721E-01  6.345984E-01  9.993031E-03
4.980561E-01  6.367718E-01  5.663181E-03
5.000401E-01  6.382241E-01  3.363220E-03
5.020240E-01  6.410325E-01  6.360873E-03
5.040080E-01  6.440020E-01  4.660064E-03
5.059920E-01  6.471271E-01  5.262940E-03
5.079760E-01  6.491465E-01  6.553905E-03
5.099599E-01  6.522281E-01  5.602358E-03
5.119439E-01  6.547974E-01  6.362536E-03
5.139279E-01  6.587279E-01  5.458381E-03
5.159118E-01  6.605582E-01  4.187078E-03
5.178958E-01  6.641469E-01  5.782310E-03
5.198798E-01  6.675010E-01  8.608495E-03
5.218637E-01  6.694215E-01  4.630263E-03
5.238477E-01  6.709547E-01  3.358390E-03
5.258317E-01  6.736601E-01  6.401403E-03
5.278156E-01  6.766280E-01  4.212620E-03
5.297996E-01  6.805795E-01  6.595966E-03
5.317836E-01  6.821080E-01  4.855872E-03
5.337675E-01  6.856251E-01  5.461009E-03
5.357515E-01  6.884630E-01  6.855825E-03
5.377355E-01  6.900083E-01  6.131296E-03
5.397194E-01  6.929323E-01  3.622567E-03
5.417034E-01  6.954148E-01  5.360675E-03
5.436874E-01  6.975245E-01  6.500524E-03
5.456713E-01  7.013149E-01  5.435675E-03
5.476553E-01  7.028875E-01  5.239289E-03
5.496393E-01  7.051953E-01  4.732427E-03
5.516232E-01  7.083101E-01  6.040646E-03
5.536072E-01  7.107228E-01  5.205739E-03
5.555912E-01  7.137884E-01  5.107079E-03
5.575752E-01  7.158858E-01  4.801532E-03
5.595591E-01  7.196689E-01  5.581368E-03
5.615431E-01  7.223615E-01  7.146247E-03
5.635271E-01  7.239787E-01  5.547355E-03
5.655110E-01  7.267174E-01  4.169195E-03
5.674950E-01  7.288563E-01  5.065616E-03
5.694790E-01  7.310775E-01  3.548688E-03
5.714629E-01  7.354725E-01  8.344503E-03
5.734469E-01  7.371697E-01  5.018982E-03
5.754309E-01  7.388167E-01  3.573327E-03
5.774148E-01  7.408369E-01  5.048844E-03
5.793988E-01  7.447820E-01  6.155177E-03
5.813828E-01  7.463522E-01  5.898051E-03
5.833667E-01  7.487318E-01  4.683547E-03
5.853507E-01  7.525465E-01  7.689758E-03
5.873347E-01  7.545827E-01  5.778921E-03
5.893186E-01  7.570746E-01  6.027610E-03
5.913026E-01  7.587654E-01  5.471879E-03
5.932866E-01  7.614848E-01  4.097717E-03
5.952705E-01  7.634132E-01  4.647360E-03
5.972545E-01  7.669045E-01  5.952708E-03
5.992385E-01  7.672951E-01  8.593942E-03
6.012224E-01  7.705488E-01  5.385492E-03
6.032064E-01  7.739894E-01  5.981993E-03
6.051904E-01  7.747732E-01  3.920187E-03
6.071743E-01  7.774843E-01  6.147256E-03
6.091583E-01  7.799368E-01  4.577454E-03
6.111423E-01  7.829034E-01  5.795429E-03
6.131263E-01  7.858900E-01  7.051499E-03
6.151102E-01  7.881347E-01  6.330893E-03
6.170942E-01  7.905232E-01  6.774751E-03
6.190782E-01  7.926023E-01  6.117448E-03
6.210621E-01  7.943683E-01  5.690476E-03
6.230461E-01  7.968862E-01  3.818705E-03
6.250301E-01  7.985061E-01  4.106195E-03
6.270140E-01  8.010873E-01  4.492722E-03
6.289980E-01  8.024993E-01  4.705010E-03
6.309820E-01  8.063877E-01  6.692288E-03
6.329659E-01  8.081828E-01  4.584654E-03
6.349499E-01  8.099800E-01  4.109591E-03
6.369339E-01  8.112716E-01  4.321492E-03
6.389178E-01  8.140079E-01  5.782502E-03
6.409018E-01  8.160992E-01  4.874767E-03
6.428858E-01  8.187628E-01  5.781161E-03
6.448697E-01  8.202919E-01  5.381653E-03
6.468537E-01  8.221165E-01  6.628060E-03
6.488377E-01  8.258719E-01  6.395720E-03
6.508216E-01  8.266530E-01  6.129483E-03
6.528056E-01  8.286284E-01  5.617777E-03
6.547896E-01  8.307875E-01  6.561451E-03
6.567735E-01  8.337982E-01  4.091045E-03
6.587575E-01  8.354396E-01  4.101741E-03
6.607415E-01  8.380137E-01  4.532932E-03
6.627255E-01  8.390932E-01  4.724736E-03
6.647094E-01  8.430412E-01  8.741021E-03
6.666934E-01  8.430412E-01  7.445785E-03
6.686774E-01  8.467885E-01  6.579920E-03
6.706613E-01  8.472423E-01  4.234492E-03
6.726453E-01  8.492364E-01  5.284556E-03
6.746293E-01  8.522254E-01  5.423559E-03
6.766132E-01  8.534567E-01  5.018493E-03
6.785972E-01  8.562143E-01  5.455688E-03
6.805812E-01  8.572565E-01  5.538495E-03
6.825651E-01  8.591592E-01  4.904556E-03
6.845491E-01  8.610639E-01  6.086766E-03
6.865331E-01  8.640268E-01  4.728088E-03
6.885170E-01  8.661016E-01  5.811108E-03
6.905010E-01  8.680229E-01  6.228888E-03
6.924850E-01  8.702876E-01  7.239472E-03
6.944689E-01  8.714055E-01  4.690335E-03
6.964529E-01  8.729300E-01  4.496500E-03
6.984369E-01  8.751312E-01  4.549307E-03
7.004208E-01  8.762770E-01  5.235919E-03
7.024048E-01  8.773382E-01  8.127627E-03
7.043888E-01  8.805093E-01  4.968923E-03
7.063727E-01  8.824610E-01  4.115118E-03
7.083567E-01  8.844149E-01  5.204909E-03
7.103407E-01  8.851598E-01  4.643973E-03
7.123246E-01  8.869340E-01  5.397505E-03
7.143086E-01  8.894072E-01  5.689771E-03
7.162926E-01  8.906957E-01  5.261718E-03
7.182766E-01  8.924360E-01  5.859932E-03
7.202605E-01  8.950358E-01  5.514654E-03
7.222445E-01  8.970182E-01  6.859960E-03
7.242285E-01  8.970182E-01  6.927024E-03
7.262124E-01  8.990027E-01  6.031369E-03
7.281964E-01  9.007526E-01  5.524581E-03
7.301804E-01  9.020759E-01  6.549755E-03
7.321643E-01  9.038158E-01  6.446503E-03
7.341483E-01  9.060745E-01  5.691227E-03
7.361323E-01  9.086519E-01  6.708954E-03
7.381162E-01  9.096293E-01  5.105267E-03
7.401002E-01  9.108789E-01  4.622990E-03
7.420842E-01  9.125318E-01  4.394341E-03
7.440681E-01  9.132556E-01  5.847762E-03
7.460521E-01  9.149179E-01  5.254892E-03
7.480361E-01  9.157337E-01  8.569887E-03
7.500200E-01  9.187920E-01  5.234779E-03
7.520040E-01  9.208244E-01  6.802920E-03
7.539880E-01  9.208244E-01  6.497483E-03
7.559719E-01  9.229184E-01  4.582336E-03
7.579559E-01  9.241087E-01  5.662306E-03
7.599399E-01  9.255900E-01  5.804704E-03
7.619238E-01  9.274826E-01  5.598652E-03
7.639078E-01  9.279314E-01  6.968778E-03
7.658918E-01  9.298531E-01  5.435023E-03
7.678758E-01  9.314240E-01  5.175070E-03
7.698597E-01  9.336297E-01  5.669660E-03
7.718437E-01  9.336297E-01  7.615915E-03
7.738277E-01  9.356934E-01  4.866788E-03
7.758116E-01  9.377594E-01  6.696970E-03
7.777956E-01  9.382170E-01  5.324803E-03
7.797796E-01  9.406006E-01  6.201391E-03
7.817635E-01  9.404460E-01  6.070051E-03
7.837475E-01  9.428593E-01  6.718919E-03
7.857315E-01  9.428060E-01  8.049258E-03
7.877154E-01  9.449424E-01  6.178514E-03
7.896994E-01  9.449424E-01  9.163545E-03
7.916834E-01  9.482884E-01  5.544760E-03
7.936673E-01  9.491053E-01  5.130693E-03
7.956513E-01  9.500697E-01  4.552728E-03
7.976353E-01  9.512241E-01  4.732673E-03
7.996192E-01  9.528324E-01  5.144657E-03
8.016032E-01  9.533069E-01  5.737449E-03
8.035872E-01  9.541078E-01  5.389680E-03
8.055711E-01  9.547109E-01  6.304588E-03
8.075551E-01  9.578893E-01  9.326010E-03
8.095391E-01  9.578893E-01  6.363367E-03
8.115230E-01  9.578893E-01  8.497161E-03
8.135070E-01  9.600041E-01  5.748982E-03
8.154910E-01  9.600041E-01  8.638080E-03
8.174749E-01  9.626849E-01  6.532318E-03
8.194589E-01  9.634907E-01  5.286050E-03
8.214429E-01  9.643922E-01  5.960429E-03
8.234269E-01  9.654058E-01  5.337822E-03
8.254108E-01  9.665521E-01  5.650138E-03
8.273948E-01  9.678571E-01  6.021154E-03
8.293788E-01  9.672191E-01  7.103658E-03
8.313627E-01  9.689469E-01  5.563194E-03
8.333467E-01  9.697242E-01  6.683824E-03
8.353307E-01  9.711046E-01  6.369295E-03
8.373146E-01  9.717911E-01  6.589252E-03
8.392986E-01  9.730381E-01  7.026701E-03
8.412826E-01  9.730381E-01  7.038374E-03
8.432665E-01  9.751848E-01  8.322470E-03
8.452505E-01  9.751848E-01  6.880879E-03
8.472345E-01  9.751848E-01  8.156017E-03
8.492184E-01  9.775267E-01  7.735190E-03
8.512024E-01  9.780929E-01  6.802574E-03
8.531864E-01  9.787548E-01  7.430738E-03
8.551703E-01  9.796996E-01  7.896834E-03
8.571543E-01  9.802290E-01  7.296861E-03
8.591383E-01  9.814226E-01  7.932239E-03
8.611222E-01  9.819915E-01  7.211174E-03
8.631062E-01  9.824601E-01  6.913973E-03
8.650902E-01  9.810148E-01  1.440156E-02
8.670741E-01  9.846266E-01  8.978587E-03
8.690581E-01  9.846266E-01  8.233403E-03
8.710421E-01  9.846266E-01  9.395575E-03
8.730261E-01  9.846266E-01  1.122099E-02
8.750100E-01  9.867955E-01  1.052782E-02
8.769940E-01  9.867955E-01  1.027102E-02
8.789780E-01  9.867955E-01  1.230351E-02
8.809619E-01  9.868830E-01  1.287788E-02
8.829459E-01  9.895435E-01  9.512517E-03
8.849299E-01  9.900336E-01  9.341658E-03
8.869138E-01  9.891355E-01  1.021598E-02
8.888978E-01  9.891355E-01  1.021305E-02
8.908818E-01  9.904846E-01  9.865950E-03
8.928657E-01  9.904846E-01  9.321852E-03
8.948497E-01  9.904846E-01  1.128807E-02
8.968337E-01  9.941138E-01  1.205215E-02
8.988176E-01  9.941138E-01  8.533131E-03
9.008016E-01  9.941138E-01  7.550281E-03
9.027856E-01  9.941138E-01  8.071037E-03
9.047695E-01  9.941138E-01  8.218101E-03
9.067535E-01  9.941138E-01  8.759625E-03
9.087375E-01  9.941138E-01  8.940955E-03
9.107214E-01  9.963027E-01  6.560342E-03
9.127054E-01  9.963027E-01  6.600112E-03
9.146894E-01  9.978012E-01  5.767274E-03
9.166733E-01  9.978012E-01  4.805677E-03
9.186573E-01  9.978012E-01  5.177488E-03
9.206413E-01  9.978012E-01  5.301028E-03
9.226253E-01  9.978012E-01  5.738952E-03
9.246092E-01  9.978012E-01  5.665214E-03
9.265932E-01  1.000000E+00  7.400346E-03
9.285772E-01  1.000000E+00  5.116041E-03
9.305611E-01  1.000000E+00  3.476592E-03
9.325451E-01  1.000000E+00  3.109559E-03
9.345291E-01  1.000000E+00  2.692957E-03
9.365130E-01  1.000000E+00  2.692957E-03
9.384970E-01  1.000000E+00  2.692957E-03
9.404810E-01  1.000000E+00  2.198790E-03
9.424649E-01  1.000000E+00  2.198790E-03
9.444489E-01  1.000000E+00  2.198790E-03
9.464329E-01  1.000000E+00  2.198790E-03
9.484168E-01  1.000000E+00  1.554779E-03
9.504008E-01  1.000000E+00  1.554779E-03
9.523848E-01  1.000000E+00  1.554779E-03
9.543687E-01  1.000000E+00  0.000000E+00
9.563527E-01  1.000000E+00  0.000000E+00
9.583367E-01  1.000000E+00  0.000000E+00
9.603206E-01  1.000000E+00  0.000000E+00
9.623046E-01  1.000000E+00  0.000000E+00
9.642886E-01  1.000000E+00  0.000000E+00
9.662725E-01  1.000000E+00  0.000000E+00
9.682565E-01  1.000000E+00  0.000000E+00
9.702405E-01  1.000000E+00  0.000000E+00
9.722244E-01  1.000000E+00  0.000000E+00
9.742084E-01  1.000000E+00  0.000000E+00
9.761924E-01  1.000000E+00  0.000000E+00
9.781764E-01  1.000000E+00  0.000000E+00
9.801603E-01  1.000000E+00  0.000000E+00
9.821443E-01  1.000000E+00  0.000000E+00
9.841283E-01  1.000000E+00  0.000000E+00
9.861122E-01  1.000000E+00  0.000000E+00
9.880962E-01  1.000000E+00  0.000000E+00
9.900802E-01  1.000000E+00  0.000000E+00
9.920641E-01  1.000000E+00  0.000000E+00
9.940481E-01  1.000000E+00  0.000000E+00
9.960321E-01  1.000000E+00  0.000000E+00
9.980160E-01  1.000000E+00  0.000000E+00
1.000000E+00  1.000000E+00  0.000000E+00
