NNPDF30_nnlo_as_0118	1.00 GeV^2
x  xuv  xdv  xu  xd  xs  xc  xb  xg  xub  xdb  xsb  xcb  xbb  xdb-ub  Exuv  Exdv  Exu  Exd  Exs  Exc  Exb  Exg  Exub  Exdb  Exsb  Excb  Exbb  Exdb-ub
1.432188E-04  1.596892E-02  1.126576E-02  3.010424E-01  3.132881E-01  2.511389E-01  6.143648E-10  -2.868055E-10  -1.878627E+00  2.850735E-01  3.020223E-01  2.521081E-01  6.067849E-10  -2.860518E-10  1.694884E-02  5.017976E-03  6.487930E-03  5.816063E-02  9.096063E-02  1.515206E-01  6.710540E-09  7.732837E-09  1.297221E+00  5.965872E-02  9.173337E-02  1.510014E-01  6.701853E-09  7.727287E-09  1.099875E-01
1.445440E-04  1.603460E-02  1.130682E-02  3.010216E-01  3.129024E-01  2.505614E-01  6.241617E-10  -2.718697E-10  -1.884139E+00  2.849870E-01  3.015955E-01  2.515338E-01  6.166551E-10  -2.702531E-10  1.660856E-02  5.018958E-03  6.497040E-03  5.791451E-02  9.042344E-02  1.510421E-01  6.762306E-09  7.790654E-09  1.287707E+00  5.941516E-02  9.120565E-02  1.505271E-01  6.754274E-09  7.785847E-09  1.092989E-01
1.458814E-04  1.610060E-02  1.134805E-02  3.009988E-01  3.125194E-01  2.499842E-01  6.317303E-10  -2.556362E-10  -1.889656E+00  2.848982E-01  3.011714E-01  2.509599E-01  6.242418E-10  -2.532018E-10  1.627321E-02  5.019923E-03  6.506137E-03  5.767021E-02  8.989180E-02  1.505651E-01  6.798166E-09  7.832137E-09  1.279011E+00  5.917341E-02  9.068363E-02  1.500542E-01  6.790879E-09  7.827936E-09  1.086195E-01
1.472313E-04  1.616693E-02  1.138943E-02  3.009738E-01  3.121393E-01  2.494076E-01  6.369509E-10  -2.380606E-10  -1.895203E+00  2.848069E-01  3.007499E-01  2.503865E-01  6.294225E-10  -2.348572E-10  1.594297E-02  5.020870E-03  6.515219E-03  5.742762E-02  8.936574E-02  1.500896E-01  6.816432E-09  7.855504E-09  1.271140E+00  5.893338E-02  9.016736E-02  1.495828E-01  6.809972E-09  7.851770E-09  1.079495E-01
1.485936E-04  1.623358E-02  1.143098E-02  3.009467E-01  3.117621E-01  2.488314E-01  6.397036E-10  -2.190925E-10  -1.900805E+00  2.847131E-01  3.003311E-01  2.498136E-01  6.320740E-10  -2.151727E-10  1.561799E-02  5.021799E-03  6.524286E-03  5.718663E-02  8.884530E-02  1.496155E-01  6.815540E-09  7.859133E-09  1.264102E+00  5.869493E-02  8.965684E-02  1.491130E-01  6.809980E-09  7.855727E-09  1.072888E-01
1.499685E-04  1.630051E-02  1.147269E-02  3.009179E-01  3.113876E-01  2.482554E-01  6.397977E-10  -1.973929E-10  -1.906190E+00  2.846174E-01  2.999149E-01  2.492409E-01  6.319891E-10  -1.927772E-10  1.529754E-02  5.022757E-03  6.533377E-03  5.694682E-02  8.833006E-02  1.491425E-01  6.794417E-09  7.841693E-09  1.257683E+00  5.845770E-02  8.915171E-02  1.486442E-01  6.789839E-09  7.838489E-09  1.066363E-01
1.513561E-04  1.636766E-02  1.151453E-02  3.008881E-01  3.110159E-01  2.476795E-01  6.372406E-10  -1.721180E-10  -1.911148E+00  2.845204E-01  2.995013E-01  2.486683E-01  6.291678E-10  -1.668011E-10  1.498092E-02  5.023779E-03  6.542522E-03  5.670794E-02  8.781969E-02  1.486703E-01  6.753884E-09  7.803860E-09  1.251686E+00  5.822146E-02  8.865162E-02  1.481763E-01  6.750362E-09  7.800746E-09  1.059914E-01
1.527566E-04  1.643505E-02  1.155652E-02  3.008572E-01  3.106467E-01  2.471037E-01  6.321681E-10  -1.434895E-10  -1.915690E+00  2.844221E-01  2.990902E-01  2.480958E-01  6.237508E-10  -1.374665E-10  1.466807E-02  5.024860E-03  6.551716E-03  5.647001E-02  8.731416E-02  1.481991E-01  6.695378E-09  7.747142E-09  1.246073E+00  5.798622E-02  8.815654E-02  1.477093E-01  6.692962E-09  7.744017E-09  1.053537E-01
1.541700E-04  1.650268E-02  1.159866E-02  3.008253E-01  3.102802E-01  2.465279E-01  6.247160E-10  -1.117288E-10  -1.919831E+00  2.843226E-01  2.986815E-01  2.475233E-01  6.158789E-10  -1.049957E-10  1.435895E-02  5.025997E-03  6.560959E-03  5.623304E-02  8.681341E-02  1.477288E-01  6.620464E-09  7.673196E-09  1.240807E+00  5.775198E-02  8.766641E-02  1.472433E-01  6.619178E-09  7.669964E-09  1.047232E-01
1.555966E-04  1.657055E-02  1.164094E-02  3.007924E-01  3.099163E-01  2.459522E-01  6.150200E-10  -7.705726E-11  -1.923582E+00  2.842218E-01  2.982753E-01  2.469509E-01  6.056929E-10  -6.961088E-11  1.405349E-02  5.027187E-03  6.570246E-03  5.599706E-02  8.631742E-02  1.472598E-01  6.530830E-09  7.583811E-09  1.235855E+00  5.751877E-02  8.718122E-02  1.467785E-01  6.530666E-09  7.580386E-09  1.040998E-01
1.570363E-04  1.663867E-02  1.168337E-02  3.007585E-01  3.095548E-01  2.453766E-01  6.032159E-10  -3.969646E-11  -1.926958E+00  2.841198E-01  2.978715E-01  2.463786E-01  5.933335E-10  -3.153431E-11  1.375164E-02  5.028427E-03  6.579576E-03  5.576210E-02  8.582616E-02  1.467919E-01  6.428281E-09  7.480904E-09  1.231188E+00  5.728661E-02  8.670091E-02  1.463149E-01  6.429199E-09  7.477207E-09  1.034833E-01
1.584893E-04  1.670705E-02  1.172595E-02  3.007237E-01  3.091959E-01  2.448010E-01  5.894394E-10  1.321350E-13  -1.929970E+00  2.840166E-01  2.974700E-01  2.458064E-01  5.789416E-10  9.011808E-12  1.345335E-02  5.029712E-03  6.588945E-03  5.552818E-02  8.533958E-02  1.463253E-01  6.314738E-09  7.366511E-09  1.226776E+00  5.705553E-02  8.622547E-02  1.458526E-01  6.316663E-09  7.362474E-09  1.028737E-01
1.599558E-04  1.677568E-02  1.176867E-02  3.006879E-01  3.088395E-01  2.442256E-01  5.738263E-10  4.220706E-11  -1.932632E+00  2.839122E-01  2.970708E-01  2.452343E-01  5.626578E-10  5.180526E-11  1.315856E-02  5.031039E-03  6.598351E-03  5.529533E-02  8.485765E-02  1.458602E-01  6.192243E-09  7.242785E-09  1.222593E+00  5.682555E-02  8.575484E-02  1.453918E-01  6.195059E-09  7.238347E-09  1.022708E-01
1.614359E-04  1.684457E-02  1.181153E-02  3.006513E-01  3.084854E-01  2.436502E-01  5.565123E-10  8.630683E-11  -1.934957E+00  2.838067E-01  2.966739E-01  2.446623E-01  5.446230E-10  9.662383E-11  1.286721E-02  5.032404E-03  6.607790E-03  5.506361E-02  8.438036E-02  1.453966E-01  6.062951E-09  7.111984E-09  1.218618E+00  5.659671E-02  8.528901E-02  1.449325E-01  6.066500E-09  7.107098E-09  1.016745E-01
1.629296E-04  1.691373E-02  1.185455E-02  3.006137E-01  3.081338E-01  2.430749E-01  5.376332E-10  1.322100E-10  -1.936958E+00  2.837000E-01  2.962793E-01  2.440905E-01  5.249779E-10  1.432453E-10  1.257926E-02  5.033804E-03  6.617261E-03  5.483304E-02  8.390766E-02  1.449345E-01  5.929135E-09  6.976470E-09  1.214827E+00  5.636903E-02  8.482793E-02  1.444748E-01  5.933212E-09  6.971101E-09  1.010847E-01
1.644372E-04  1.698316E-02  1.189770E-02  3.005754E-01  3.077845E-01  2.424998E-01  5.173248E-10  1.796950E-10  -1.938647E+00  2.835922E-01  2.958868E-01  2.435187E-01  5.038633E-10  1.914474E-10  1.229464E-02  5.035236E-03  6.626759E-03  5.460366E-02  8.343952E-02  1.444742E-01  5.793179E-09  6.838694E-09  1.211204E+00  5.614256E-02  8.437158E-02  1.440188E-01  5.797529E-09  6.832819E-09  1.005014E-01
