MMHT2014nlo68cl	1.00 GeV^2
x  xuv  xdv  xu  xd  xs  xc  xb  xg  xub  xdb  xsb  xcb  xbb  Exuv  Exdv  Exu  Exd  Exs  Exc  Exb  Exg  Exub  Exdb  Exsb  Excb  Exbb
1.202264E-04  7.581318E-03  3.185671E-03  4.490895E-01  4.446986E-01  2.585598E-01  0.000000E+00  0.000000E+00  -4.659424E-01  4.415082E-01  4.415129E-01  2.607218E-01  0.000000E+00  0.000000E+00  2.309875E-03  1.633811E-03  6.014806E-02  5.945039E-02  2.439242E-01  0.000000E+00  0.000000E+00  1.782202E+00  5.956676E-02  5.957221E-02  2.443332E-01  0.000000E+00  0.000000E+00
1.213389E-04  7.631674E-03  3.210880E-03  4.483581E-01  4.439420E-01  2.581418E-01  0.000000E+00  0.000000E+00  -4.793163E-01  4.407264E-01  4.407311E-01  2.603081E-01  0.000000E+00  0.000000E+00  2.320734E-03  1.643317E-03  6.001201E-02  5.931051E-02  2.435349E-01  0.000000E+00  0.000000E+00  1.766703E+00  5.942859E-02  5.943404E-02  2.439447E-01  0.000000E+00  0.000000E+00
1.224616E-04  7.682224E-03  3.236203E-03  4.476271E-01  4.431857E-01  2.577239E-01  0.000000E+00  0.000000E+00  -4.926145E-01  4.399449E-01  4.399495E-01  2.598945E-01  0.000000E+00  0.000000E+00  2.331617E-03  1.652851E-03  5.987623E-02  5.917088E-02  2.431456E-01  0.000000E+00  0.000000E+00  1.751289E+00  5.929068E-02  5.929614E-02  2.435562E-01  0.000000E+00  0.000000E+00
1.235947E-04  7.732975E-03  3.261648E-03  4.468965E-01  4.424298E-01  2.573061E-01  0.000000E+00  0.000000E+00  -5.058367E-01  4.391635E-01  4.391681E-01  2.594811E-01  0.000000E+00  0.000000E+00  2.342524E-03  1.662413E-03  5.974071E-02  5.903150E-02  2.427563E-01  0.000000E+00  0.000000E+00  1.735960E+00  5.915304E-02  5.915849E-02  2.431679E-01  0.000000E+00  0.000000E+00
1.247384E-04  7.783938E-03  3.287220E-03  4.461663E-01  4.416742E-01  2.568885E-01  0.000000E+00  0.000000E+00  -5.189822E-01  4.383824E-01  4.383870E-01  2.590679E-01  0.000000E+00  0.000000E+00  2.353456E-03  1.672003E-03  5.960546E-02  5.889236E-02  2.423672E-01  0.000000E+00  0.000000E+00  1.720717E+00  5.901567E-02  5.902111E-02  2.427796E-01  0.000000E+00  0.000000E+00
1.258925E-04  7.835123E-03  3.312927E-03  4.454366E-01  4.409190E-01  2.564711E-01  0.000000E+00  0.000000E+00  -5.320503E-01  4.376015E-01  4.376060E-01  2.586548E-01  0.000000E+00  0.000000E+00  2.364414E-03  1.681623E-03  5.947047E-02  5.875348E-02  2.419782E-01  0.000000E+00  0.000000E+00  1.705560E+00  5.887857E-02  5.888399E-02  2.423914E-01  0.000000E+00  0.000000E+00
1.270574E-04  7.886538E-03  3.338775E-03  4.447074E-01  4.401641E-01  2.560538E-01  0.000000E+00  0.000000E+00  -5.450406E-01  4.368208E-01  4.368253E-01  2.582419E-01  0.000000E+00  0.000000E+00  2.375396E-03  1.691272E-03  5.933576E-02  5.861485E-02  2.415893E-01  0.000000E+00  0.000000E+00  1.690490E+00  5.874174E-02  5.874714E-02  2.420033E-01  0.000000E+00  0.000000E+00
1.282331E-04  7.938194E-03  3.364770E-03  4.439786E-01  4.394096E-01  2.556367E-01  0.000000E+00  0.000000E+00  -5.579523E-01  4.360404E-01  4.360448E-01  2.578291E-01  0.000000E+00  0.000000E+00  2.386405E-03  1.700953E-03  5.920132E-02  5.847647E-02  2.412004E-01  0.000000E+00  0.000000E+00  1.675507E+00  5.860518E-02  5.861056E-02  2.416154E-01  0.000000E+00  0.000000E+00
1.294196E-04  7.990099E-03  3.390920E-03  4.432503E-01  4.386555E-01  2.552197E-01  0.000000E+00  0.000000E+00  -5.707849E-01  4.352602E-01  4.352645E-01  2.574165E-01  0.000000E+00  0.000000E+00  2.397440E-03  1.710664E-03  5.906715E-02  5.833835E-02  2.408117E-01  0.000000E+00  0.000000E+00  1.660613E+00  5.846890E-02  5.847425E-02  2.412275E-01  0.000000E+00  0.000000E+00
1.306171E-04  8.042265E-03  3.417230E-03  4.425225E-01  4.379017E-01  2.548030E-01  0.000000E+00  0.000000E+00  -5.835378E-01  4.344802E-01  4.344845E-01  2.570041E-01  0.000000E+00  0.000000E+00  2.408501E-03  1.720408E-03  5.893325E-02  5.820049E-02  2.404231E-01  0.000000E+00  0.000000E+00  1.645807E+00  5.833289E-02  5.833821E-02  2.408397E-01  0.000000E+00  0.000000E+00
1.318257E-04  8.094700E-03  3.443708E-03  4.417951E-01  4.371484E-01  2.543863E-01  0.000000E+00  0.000000E+00  -5.962104E-01  4.337004E-01  4.337047E-01  2.565919E-01  0.000000E+00  0.000000E+00  2.419589E-03  1.730184E-03  5.879963E-02  5.806288E-02  2.400345E-01  0.000000E+00  0.000000E+00  1.631091E+00  5.819715E-02  5.820244E-02  2.404520E-01  0.000000E+00  0.000000E+00
1.330454E-04  8.147413E-03  3.470360E-03  4.410684E-01  4.363955E-01  2.539699E-01  0.000000E+00  0.000000E+00  -6.088021E-01  4.329210E-01  4.329251E-01  2.561798E-01  0.000000E+00  0.000000E+00  2.430705E-03  1.739993E-03  5.866629E-02  5.792553E-02  2.396460E-01  0.000000E+00  0.000000E+00  1.616465E+00  5.806169E-02  5.806694E-02  2.400644E-01  0.000000E+00  0.000000E+00
1.342765E-04  8.200415E-03  3.497192E-03  4.403421E-01  4.356430E-01  2.535536E-01  0.000000E+00  0.000000E+00  -6.213122E-01  4.321417E-01  4.321458E-01  2.557679E-01  0.000000E+00  0.000000E+00  2.441848E-03  1.749835E-03  5.853322E-02  5.778844E-02  2.392577E-01  0.000000E+00  0.000000E+00  1.601929E+00  5.792651E-02  5.793172E-02  2.396768E-01  0.000000E+00  0.000000E+00
1.355189E-04  8.253715E-03  3.524211E-03  4.396164E-01  4.348910E-01  2.531375E-01  0.000000E+00  0.000000E+00  -6.337403E-01  4.313627E-01  4.313668E-01  2.553562E-01  0.000000E+00  0.000000E+00  2.453019E-03  1.759712E-03  5.840043E-02  5.765161E-02  2.388694E-01  0.000000E+00  0.000000E+00  1.587485E+00  5.779161E-02  5.779677E-02  2.392894E-01  0.000000E+00  0.000000E+00
1.367729E-04  8.307323E-03  3.551425E-03  4.388913E-01  4.341394E-01  2.527216E-01  0.000000E+00  0.000000E+00  -6.460857E-01  4.305840E-01  4.305880E-01  2.549447E-01  0.000000E+00  0.000000E+00  2.464218E-03  1.769625E-03  5.826792E-02  5.751505E-02  2.384812E-01  0.000000E+00  0.000000E+00  1.573132E+00  5.765698E-02  5.766210E-02  2.389021E-01  0.000000E+00  0.000000E+00
1.380384E-04  8.361248E-03  3.578838E-03  4.381668E-01  4.333883E-01  2.523058E-01  0.000000E+00  0.000000E+00  -6.583477E-01  4.298055E-01  4.298094E-01  2.545334E-01  0.000000E+00  0.000000E+00  2.475446E-03  1.779572E-03  5.813568E-02  5.737874E-02  2.380931E-01  0.000000E+00  0.000000E+00  1.558871E+00  5.752263E-02  5.752770E-02  2.385149E-01  0.000000E+00  0.000000E+00
1.393157E-04  8.415500E-03  3.606459E-03  4.374428E-01  4.326376E-01  2.518903E-01  0.000000E+00  0.000000E+00  -6.705259E-01  4.290273E-01  4.290311E-01  2.541222E-01  0.000000E+00  0.000000E+00  2.486703E-03  1.789556E-03  5.800373E-02  5.724270E-02  2.377051E-01  0.000000E+00  0.000000E+00  1.544704E+00  5.738857E-02  5.739358E-02  2.381277E-01  0.000000E+00  0.000000E+00
1.406048E-04  8.470089E-03  3.634293E-03  4.367194E-01  4.318874E-01  2.514749E-01  0.000000E+00  0.000000E+00  -6.826195E-01  4.282494E-01  4.282531E-01  2.537113E-01  0.000000E+00  0.000000E+00  2.497989E-03  1.799577E-03  5.787206E-02  5.710693E-02  2.373172E-01  0.000000E+00  0.000000E+00  1.530630E+00  5.725479E-02  5.725975E-02  2.377407E-01  0.000000E+00  0.000000E+00
1.419058E-04  8.525024E-03  3.662347E-03  4.359967E-01  4.311377E-01  2.510597E-01  0.000000E+00  0.000000E+00  -6.946281E-01  4.274717E-01  4.274754E-01  2.533005E-01  0.000000E+00  0.000000E+00  2.509306E-03  1.809635E-03  5.774067E-02  5.697142E-02  2.369294E-01  0.000000E+00  0.000000E+00  1.516650E+00  5.712128E-02  5.712619E-02  2.373537E-01  0.000000E+00  0.000000E+00
1.432188E-04  8.580314E-03  3.690628E-03  4.352746E-01  4.303886E-01  2.506447E-01  0.000000E+00  0.000000E+00  -7.065510E-01  4.266943E-01  4.266979E-01  2.528899E-01  0.000000E+00  0.000000E+00  2.520652E-03  1.819731E-03  5.760956E-02  5.683617E-02  2.365416E-01  0.000000E+00  0.000000E+00  1.502765E+00  5.698807E-02  5.699291E-02  2.369668E-01  0.000000E+00  0.000000E+00
1.445440E-04  8.635970E-03  3.719142E-03  4.345532E-01  4.296399E-01  2.502299E-01  0.000000E+00  0.000000E+00  -7.183875E-01  4.259172E-01  4.259208E-01  2.524795E-01  0.000000E+00  0.000000E+00  2.532029E-03  1.829866E-03  5.747874E-02  5.670120E-02  2.361540E-01  0.000000E+00  0.000000E+00  1.488975E+00  5.685513E-02  5.685991E-02  2.365801E-01  0.000000E+00  0.000000E+00
1.458814E-04  8.692001E-03  3.747896E-03  4.338324E-01  4.288918E-01  2.498152E-01  0.000000E+00  0.000000E+00  -7.301372E-01  4.251404E-01  4.251439E-01  2.520693E-01  0.000000E+00  0.000000E+00  2.543436E-03  1.840041E-03  5.734820E-02  5.656649E-02  2.357664E-01  0.000000E+00  0.000000E+00  1.475281E+00  5.672248E-02  5.672720E-02  2.361934E-01  0.000000E+00  0.000000E+00
1.472313E-04  8.748416E-03  3.776897E-03  4.331123E-01  4.281442E-01  2.494008E-01  0.000000E+00  0.000000E+00  -7.417993E-01  4.243638E-01  4.243673E-01  2.516593E-01  0.000000E+00  0.000000E+00  2.554875E-03  1.850255E-03  5.721795E-02  5.643205E-02  2.353790E-01  0.000000E+00  0.000000E+00  1.461684E+00  5.659011E-02  5.659477E-02  2.358068E-01  0.000000E+00  0.000000E+00
1.485936E-04  8.805225E-03  3.806151E-03  4.323928E-01  4.273971E-01  2.489865E-01  0.000000E+00  0.000000E+00  -7.533734E-01  4.235876E-01  4.235910E-01  2.512496E-01  0.000000E+00  0.000000E+00  2.566346E-03  1.860510E-03  5.708798E-02  5.629788E-02  2.349916E-01  0.000000E+00  0.000000E+00  1.448184E+00  5.645803E-02  5.646262E-02  2.354203E-01  0.000000E+00  0.000000E+00
1.499685E-04  8.862438E-03  3.835665E-03  4.316741E-01  4.266506E-01  2.485725E-01  0.000000E+00  0.000000E+00  -7.648588E-01  4.228117E-01  4.228149E-01  2.508400E-01  0.000000E+00  0.000000E+00  2.577848E-03  1.870807E-03  5.695830E-02  5.616398E-02  2.346043E-01  0.000000E+00  0.000000E+00  1.434781E+00  5.632623E-02  5.633075E-02  2.350339E-01  0.000000E+00  0.000000E+00
1.513561E-04  8.920065E-03  3.865445E-03  4.309561E-01  4.259047E-01  2.481586E-01  0.000000E+00  0.000000E+00  -7.762548E-01  4.220360E-01  4.220392E-01  2.504306E-01  0.000000E+00  0.000000E+00  2.589383E-03  1.881145E-03  5.682890E-02  5.603035E-02  2.342171E-01  0.000000E+00  0.000000E+00  1.421477E+00  5.619472E-02  5.619917E-02  2.346476E-01  0.000000E+00  0.000000E+00
1.527566E-04  8.978114E-03  3.895498E-03  4.302388E-01  4.251593E-01  2.477450E-01  0.000000E+00  0.000000E+00  -7.875610E-01  4.212607E-01  4.212638E-01  2.500214E-01  0.000000E+00  0.000000E+00  2.600950E-03  1.891525E-03  5.669979E-02  5.589699E-02  2.338300E-01  0.000000E+00  0.000000E+00  1.408271E+00  5.606349E-02  5.606788E-02  2.342614E-01  0.000000E+00  0.000000E+00
1.541700E-04  9.036596E-03  3.925830E-03  4.295223E-01  4.244146E-01  2.473315E-01  0.000000E+00  0.000000E+00  -7.987767E-01  4.204857E-01  4.204888E-01  2.496124E-01  0.000000E+00  0.000000E+00  2.612551E-03  1.901949E-03  5.657097E-02  5.576390E-02  2.334430E-01  0.000000E+00  0.000000E+00  1.395165E+00  5.593255E-02  5.593687E-02  2.338752E-01  0.000000E+00  0.000000E+00
1.555966E-04  9.095520E-03  3.956449E-03  4.288065E-01  4.236704E-01  2.469183E-01  0.000000E+00  0.000000E+00  -8.099013E-01  4.197110E-01  4.197140E-01  2.492037E-01  0.000000E+00  0.000000E+00  2.624185E-03  1.912417E-03  5.644243E-02  5.563108E-02  2.330561E-01  0.000000E+00  0.000000E+00  1.382158E+00  5.580190E-02  5.580615E-02  2.334892E-01  0.000000E+00  0.000000E+00
1.570363E-04  9.154896E-03  3.987360E-03  4.280915E-01  4.229269E-01  2.465052E-01  0.000000E+00  0.000000E+00  -8.209342E-01  4.189366E-01  4.189395E-01  2.487951E-01  0.000000E+00  0.000000E+00  2.635853E-03  1.922929E-03  5.631419E-02  5.549854E-02  2.326693E-01  0.000000E+00  0.000000E+00  1.369252E+00  5.567153E-02  5.567572E-02  2.331032E-01  0.000000E+00  0.000000E+00
1.584893E-04  9.214733E-03  4.018571E-03  4.273773E-01  4.221840E-01  2.460924E-01  0.000000E+00  0.000000E+00  -8.318748E-01  4.181626E-01  4.181654E-01  2.483868E-01  0.000000E+00  0.000000E+00  2.647555E-03  1.933486E-03  5.618623E-02  5.536627E-02  2.322825E-01  0.000000E+00  0.000000E+00  1.356448E+00  5.554145E-02  5.554557E-02  2.327174E-01  0.000000E+00  0.000000E+00
1.599558E-04  9.275041E-03  4.050087E-03  4.266639E-01  4.214417E-01  2.456797E-01  0.000000E+00  0.000000E+00  -8.427226E-01  4.173889E-01  4.173916E-01  2.479787E-01  0.000000E+00  0.000000E+00  2.659291E-03  1.944089E-03  5.605856E-02  5.523428E-02  2.318959E-01  0.000000E+00  0.000000E+00  1.343744E+00  5.541166E-02  5.541571E-02  2.323316E-01  0.000000E+00  0.000000E+00
1.614359E-04  9.335830E-03  4.081916E-03  4.259513E-01  4.207001E-01  2.452673E-01  0.000000E+00  0.000000E+00  -8.534768E-01  4.166155E-01  4.166182E-01  2.475708E-01  0.000000E+00  0.000000E+00  2.671063E-03  1.954738E-03  5.593118E-02  5.510255E-02  2.315093E-01  0.000000E+00  0.000000E+00  1.331143E+00  5.528215E-02  5.528614E-02  2.319459E-01  0.000000E+00  0.000000E+00
1.629296E-04  9.397109E-03  4.114064E-03  4.252395E-01  4.199591E-01  2.448551E-01  0.000000E+00  0.000000E+00  -8.641370E-01  4.158424E-01  4.158450E-01  2.471631E-01  0.000000E+00  0.000000E+00  2.682870E-03  1.965434E-03  5.580409E-02  5.497110E-02  2.311228E-01  0.000000E+00  0.000000E+00  1.318644E+00  5.515294E-02  5.515685E-02  2.315603E-01  0.000000E+00  0.000000E+00
1.644372E-04  9.458888E-03  4.146538E-03  4.245286E-01  4.192188E-01  2.444431E-01  0.000000E+00  0.000000E+00  -8.747024E-01  4.150697E-01  4.150723E-01  2.467557E-01  0.000000E+00  0.000000E+00  2.694712E-03  1.976177E-03  5.567728E-02  5.483993E-02  2.307364E-01  0.000000E+00  0.000000E+00  1.306249E+00  5.502401E-02  5.502785E-02  2.311749E-01  0.000000E+00  0.000000E+00
1.659587E-04  9.521176E-03  4.179344E-03  4.238185E-01  4.184792E-01  2.440314E-01  0.000000E+00  0.000000E+00  -8.851726E-01  4.142973E-01  4.142998E-01  2.463484E-01  0.000000E+00  0.000000E+00  2.706591E-03  1.986969E-03  5.555077E-02  5.470903E-02  2.303501E-01  0.000000E+00  0.000000E+00  1.293957E+00  5.489536E-02  5.489915E-02  2.307894E-01  0.000000E+00  0.000000E+00
1.674943E-04  9.583983E-03  4.212489E-03  4.231093E-01  4.177403E-01  2.436198E-01  0.000000E+00  0.000000E+00  -8.955469E-01  4.135253E-01  4.135278E-01  2.459414E-01  0.000000E+00  0.000000E+00  2.718506E-03  1.997810E-03  5.542455E-02  5.457840E-02  2.299639E-01  0.000000E+00  0.000000E+00  1.281770E+00  5.476701E-02  5.477073E-02  2.304041E-01  0.000000E+00  0.000000E+00
1.690441E-04  9.647319E-03  4.245980E-03  4.224010E-01  4.170020E-01  2.432085E-01  0.000000E+00  0.000000E+00  -9.058248E-01  4.127536E-01  4.127560E-01  2.455347E-01  0.000000E+00  0.000000E+00  2.730458E-03  2.008700E-03  5.529861E-02  5.444805E-02  2.295778E-01  0.000000E+00  0.000000E+00  1.269687E+00  5.463894E-02  5.464260E-02  2.300189E-01  0.000000E+00  0.000000E+00
1.706082E-04  9.711193E-03  4.279822E-03  4.216935E-01  4.162645E-01  2.427974E-01  0.000000E+00  0.000000E+00  -9.160055E-01  4.119823E-01  4.119847E-01  2.451281E-01  0.000000E+00  0.000000E+00  2.742447E-03  2.019640E-03  5.517297E-02  5.431798E-02  2.291917E-01  0.000000E+00  0.000000E+00  1.257709E+00  5.451116E-02  5.451476E-02  2.296338E-01  0.000000E+00  0.000000E+00
1.721869E-04  9.775615E-03  4.314023E-03  4.209870E-01  4.155277E-01  2.423865E-01  0.000000E+00  0.000000E+00  -9.260886E-01  4.112114E-01  4.112137E-01  2.447218E-01  0.000000E+00  0.000000E+00  2.754474E-03  2.030631E-03  5.504761E-02  5.418818E-02  2.288058E-01  0.000000E+00  0.000000E+00  1.245838E+00  5.438366E-02  5.438720E-02  2.292487E-01  0.000000E+00  0.000000E+00
1.737801E-04  9.840594E-03  4.348590E-03  4.202814E-01  4.147916E-01  2.419759E-01  0.000000E+00  0.000000E+00  -9.360734E-01  4.104408E-01  4.104430E-01  2.443158E-01  0.000000E+00  0.000000E+00  2.766539E-03  2.041674E-03  5.492254E-02  5.405865E-02  2.284199E-01  0.000000E+00  0.000000E+00  1.234072E+00  5.425645E-02  5.425994E-02  2.288638E-01  0.000000E+00  0.000000E+00
1.753881E-04  9.906140E-03  4.383528E-03  4.195767E-01  4.140563E-01  2.415654E-01  0.000000E+00  0.000000E+00  -9.459593E-01  4.096706E-01  4.096728E-01  2.439099E-01  0.000000E+00  0.000000E+00  2.778642E-03  2.052768E-03  5.479777E-02  5.392940E-02  2.280341E-01  0.000000E+00  0.000000E+00  1.222413E+00  5.412953E-02  5.413296E-02  2.284789E-01  0.000000E+00  0.000000E+00
