MMHT2014lo68cl	1.00 GeV^2
x  xuv  xdv  xu  xd  xs  xc  xb  xg  xub  xdb  xsb  xcb  xbb  Exuv  Exdv  Exu  Exd  Exs  Exc  Exb  Exg  Exub  Exdb  Exsb  Excb  Exbb
1.367729E-04  3.463301E-02  1.657552E-02  5.035891E-01  4.866725E-01  2.720712E-01  0.000000E+00  0.000000E+00  1.541997E+00  4.689561E-01  4.700970E-01  2.722224E-01  0.000000E+00  0.000000E+00  4.824303E-03  4.872440E-03  3.444965E-02  3.457547E-02  7.526762E-02  0.000000E+00  0.000000E+00  1.347886E+00  3.461004E-02  3.475668E-02  7.527566E-02  0.000000E+00  0.000000E+00
1.380384E-04  3.474469E-02  1.662890E-02  5.030941E-01  4.861258E-01  2.717705E-01  0.000000E+00  0.000000E+00  1.533884E+00  4.683494E-01  4.694969E-01  2.719229E-01  0.000000E+00  0.000000E+00  4.828560E-03  4.878410E-03  3.438284E-02  3.451083E-02  7.518328E-02  0.000000E+00  0.000000E+00  1.338451E+00  3.454651E-02  3.469287E-02  7.519140E-02  0.000000E+00  0.000000E+00
1.393157E-04  3.485668E-02  1.668248E-02  5.025991E-01  4.855791E-01  2.714698E-01  0.000000E+00  0.000000E+00  1.525793E+00  4.677424E-01  4.688966E-01  2.716235E-01  0.000000E+00  0.000000E+00  4.832801E-03  4.884372E-03  3.431631E-02  3.444648E-02  7.509902E-02  0.000000E+00  0.000000E+00  1.329060E+00  3.448326E-02  3.462933E-02  7.510722E-02  0.000000E+00  0.000000E+00
1.406048E-04  3.496899E-02  1.673626E-02  5.021043E-01  4.850324E-01  2.711691E-01  0.000000E+00  0.000000E+00  1.517723E+00  4.671353E-01  4.682962E-01  2.713240E-01  0.000000E+00  0.000000E+00  4.837025E-03  4.890323E-03  3.425007E-02  3.438240E-02  7.501482E-02  0.000000E+00  0.000000E+00  1.319715E+00  3.442029E-02  3.456607E-02  7.502311E-02  0.000000E+00  0.000000E+00
1.419058E-04  3.508162E-02  1.679024E-02  5.016095E-01  4.844858E-01  2.708683E-01  0.000000E+00  0.000000E+00  1.509676E+00  4.665279E-01  4.676956E-01  2.710244E-01  0.000000E+00  0.000000E+00  4.841230E-03  4.896264E-03  3.418412E-02  3.431862E-02  7.493071E-02  0.000000E+00  0.000000E+00  1.310414E+00  3.435761E-02  3.450309E-02  7.493909E-02  0.000000E+00  0.000000E+00
1.432188E-04  3.519459E-02  1.684442E-02  5.011149E-01  4.839392E-01  2.705674E-01  0.000000E+00  0.000000E+00  1.501651E+00  4.659203E-01  4.670948E-01  2.707249E-01  0.000000E+00  0.000000E+00  4.845416E-03  4.902193E-03  3.411844E-02  3.425512E-02  7.484667E-02  0.000000E+00  0.000000E+00  1.301160E+00  3.429521E-02  3.444038E-02  7.485514E-02  0.000000E+00  0.000000E+00
1.445440E-04  3.530789E-02  1.689882E-02  5.006204E-01  4.833926E-01  2.702666E-01  0.000000E+00  0.000000E+00  1.493649E+00  4.653125E-01  4.664938E-01  2.704253E-01  0.000000E+00  0.000000E+00  4.849583E-03  4.908110E-03  3.405305E-02  3.419190E-02  7.476271E-02  0.000000E+00  0.000000E+00  1.291951E+00  3.423309E-02  3.437794E-02  7.477126E-02  0.000000E+00  0.000000E+00
1.458814E-04  3.542155E-02  1.695343E-02  5.001260E-01  4.828461E-01  2.699656E-01  0.000000E+00  0.000000E+00  1.485669E+00  4.647045E-01  4.658927E-01  2.701256E-01  0.000000E+00  0.000000E+00  4.853729E-03  4.914014E-03  3.398794E-02  3.412897E-02  7.467882E-02  0.000000E+00  0.000000E+00  1.282789E+00  3.417125E-02  3.431578E-02  7.468747E-02  0.000000E+00  0.000000E+00
1.472313E-04  3.553556E-02  1.700826E-02  4.996318E-01  4.822996E-01  2.696646E-01  0.000000E+00  0.000000E+00  1.477713E+00  4.640962E-01  4.652913E-01  2.698259E-01  0.000000E+00  0.000000E+00  4.857855E-03  4.919905E-03  3.392312E-02  3.406633E-02  7.459501E-02  0.000000E+00  0.000000E+00  1.273674E+00  3.410969E-02  3.425389E-02  7.460375E-02  0.000000E+00  0.000000E+00
1.485936E-04  3.564993E-02  1.706332E-02  4.991376E-01  4.817531E-01  2.693635E-01  0.000000E+00  0.000000E+00  1.469781E+00  4.634877E-01  4.646898E-01  2.695262E-01  0.000000E+00  0.000000E+00  4.861958E-03  4.925782E-03  3.385858E-02  3.400397E-02  7.451128E-02  0.000000E+00  0.000000E+00  1.264606E+00  3.404841E-02  3.419227E-02  7.452011E-02  0.000000E+00  0.000000E+00
1.499685E-04  3.576467E-02  1.711861E-02  4.986436E-01  4.812067E-01  2.690624E-01  0.000000E+00  0.000000E+00  1.461872E+00  4.628790E-01  4.640881E-01  2.692264E-01  0.000000E+00  0.000000E+00  4.866039E-03  4.931644E-03  3.379431E-02  3.394189E-02  7.442762E-02  0.000000E+00  0.000000E+00  1.255585E+00  3.398741E-02  3.413093E-02  7.443654E-02  0.000000E+00  0.000000E+00
1.513561E-04  3.587979E-02  1.717414E-02  4.981498E-01  4.806603E-01  2.687612E-01  0.000000E+00  0.000000E+00  1.453988E+00  4.622700E-01  4.634862E-01  2.689265E-01  0.000000E+00  0.000000E+00  4.870096E-03  4.937490E-03  3.373033E-02  3.388009E-02  7.434404E-02  0.000000E+00  0.000000E+00  1.246613E+00  3.392669E-02  3.406985E-02  7.435306E-02  0.000000E+00  0.000000E+00
1.527566E-04  3.599529E-02  1.722991E-02  4.976560E-01  4.801140E-01  2.684600E-01  0.000000E+00  0.000000E+00  1.446128E+00  4.616607E-01  4.628840E-01  2.686267E-01  0.000000E+00  0.000000E+00  4.874129E-03  4.943320E-03  3.366663E-02  3.381858E-02  7.426054E-02  0.000000E+00  0.000000E+00  1.237689E+00  3.386624E-02  3.400905E-02  7.426965E-02  0.000000E+00  0.000000E+00
1.541700E-04  3.611118E-02  1.728593E-02  4.971624E-01  4.795676E-01  2.681587E-01  0.000000E+00  0.000000E+00  1.438293E+00  4.610513E-01  4.622817E-01  2.683267E-01  0.000000E+00  0.000000E+00  4.878138E-03  4.949133E-03  3.360321E-02  3.375734E-02  7.417711E-02  0.000000E+00  0.000000E+00  1.228813E+00  3.380607E-02  3.394852E-02  7.418632E-02  0.000000E+00  0.000000E+00
1.555966E-04  3.622747E-02  1.734220E-02  4.966690E-01  4.790214E-01  2.678573E-01  0.000000E+00  0.000000E+00  1.430484E+00  4.604415E-01  4.616792E-01  2.680267E-01  0.000000E+00  0.000000E+00  4.882121E-03  4.954929E-03  3.354007E-02  3.369639E-02  7.409376E-02  0.000000E+00  0.000000E+00  1.219987E+00  3.374617E-02  3.388826E-02  7.410307E-02  0.000000E+00  0.000000E+00
1.570363E-04  3.634416E-02  1.739872E-02  4.961756E-01  4.784751E-01  2.675559E-01  0.000000E+00  0.000000E+00  1.422699E+00  4.598315E-01  4.610764E-01  2.677267E-01  0.000000E+00  0.000000E+00  4.886078E-03  4.960706E-03  3.347720E-02  3.363572E-02  7.401049E-02  0.000000E+00  0.000000E+00  1.211210E+00  3.368655E-02  3.382827E-02  7.401990E-02  0.000000E+00  0.000000E+00
1.584893E-04  3.646127E-02  1.745551E-02  4.956825E-01  4.779289E-01  2.672543E-01  0.000000E+00  0.000000E+00  1.414941E+00  4.592212E-01  4.604734E-01  2.674266E-01  0.000000E+00  0.000000E+00  4.890009E-03  4.966464E-03  3.341462E-02  3.357533E-02  7.392730E-02  0.000000E+00  0.000000E+00  1.202483E+00  3.362720E-02  3.376855E-02  7.393680E-02  0.000000E+00  0.000000E+00
1.599558E-04  3.657880E-02  1.751257E-02  4.951894E-01  4.773828E-01  2.669528E-01  0.000000E+00  0.000000E+00  1.407209E+00  4.586106E-01  4.598702E-01  2.671264E-01  0.000000E+00  0.000000E+00  4.893911E-03  4.972202E-03  3.335230E-02  3.351521E-02  7.384418E-02  0.000000E+00  0.000000E+00  1.193806E+00  3.356812E-02  3.370909E-02  7.385379E-02  0.000000E+00  0.000000E+00
1.614359E-04  3.669676E-02  1.756990E-02  4.946965E-01  4.768367E-01  2.666511E-01  0.000000E+00  0.000000E+00  1.399503E+00  4.579998E-01  4.592668E-01  2.668262E-01  0.000000E+00  0.000000E+00  4.897786E-03  4.977920E-03  3.329027E-02  3.345538E-02  7.376114E-02  0.000000E+00  0.000000E+00  1.185180E+00  3.350932E-02  3.364990E-02  7.377085E-02  0.000000E+00  0.000000E+00
1.629296E-04  3.681515E-02  1.762750E-02  4.942038E-01  4.762906E-01  2.663494E-01  0.000000E+00  0.000000E+00  1.391824E+00  4.573886E-01  4.586631E-01  2.665260E-01  0.000000E+00  0.000000E+00  4.901632E-03  4.983617E-03  3.322851E-02  3.339581E-02  7.367818E-02  0.000000E+00  0.000000E+00  1.176605E+00  3.345078E-02  3.359097E-02  7.368799E-02  0.000000E+00  0.000000E+00
1.644372E-04  3.693398E-02  1.768539E-02  4.937112E-01  4.757446E-01  2.660475E-01  0.000000E+00  0.000000E+00  1.384172E+00  4.567772E-01  4.580592E-01  2.662256E-01  0.000000E+00  0.000000E+00  4.905448E-03  4.989292E-03  3.316702E-02  3.333653E-02  7.359529E-02  0.000000E+00  0.000000E+00  1.168080E+00  3.339251E-02  3.353231E-02  7.360521E-02  0.000000E+00  0.000000E+00
1.659587E-04  3.705326E-02  1.774356E-02  4.932188E-01  4.751986E-01  2.657456E-01  0.000000E+00  0.000000E+00  1.376548E+00  4.561655E-01  4.574550E-01  2.659252E-01  0.000000E+00  0.000000E+00  4.909234E-03  4.994945E-03  3.310580E-02  3.327752E-02  7.351248E-02  0.000000E+00  0.000000E+00  1.159608E+00  3.333450E-02  3.347391E-02  7.352251E-02  0.000000E+00  0.000000E+00
1.674943E-04  3.717300E-02  1.780203E-02  4.927265E-01  4.746527E-01  2.654437E-01  0.000000E+00  0.000000E+00  1.368951E+00  4.555535E-01  4.568506E-01  2.656248E-01  0.000000E+00  0.000000E+00  4.912989E-03  5.000575E-03  3.304485E-02  3.321878E-02  7.342975E-02  0.000000E+00  0.000000E+00  1.151187E+00  3.327676E-02  3.341577E-02  7.343989E-02  0.000000E+00  0.000000E+00
1.690441E-04  3.729321E-02  1.786080E-02  4.922343E-01  4.741068E-01  2.651416E-01  0.000000E+00  0.000000E+00  1.361382E+00  4.549411E-01  4.562460E-01  2.653243E-01  0.000000E+00  0.000000E+00  4.916712E-03  5.006181E-03  3.298418E-02  3.316031E-02  7.334710E-02  0.000000E+00  0.000000E+00  1.142818E+00  3.321928E-02  3.335789E-02  7.335734E-02  0.000000E+00  0.000000E+00
1.706082E-04  3.741388E-02  1.791986E-02  4.917424E-01  4.735610E-01  2.648395E-01  0.000000E+00  0.000000E+00  1.353842E+00  4.543285E-01  4.556411E-01  2.650237E-01  0.000000E+00  0.000000E+00  4.920403E-03  5.011762E-03  3.292377E-02  3.310211E-02  7.326452E-02  0.000000E+00  0.000000E+00  1.134502E+00  3.316206E-02  3.330027E-02  7.327488E-02  0.000000E+00  0.000000E+00
1.721869E-04  3.753503E-02  1.797924E-02  4.912506E-01  4.730152E-01  2.645372E-01  0.000000E+00  0.000000E+00  1.346330E+00  4.537156E-01  4.550359E-01  2.647230E-01  0.000000E+00  0.000000E+00  4.924062E-03  5.017319E-03  3.286363E-02  3.304419E-02  7.318202E-02  0.000000E+00  0.000000E+00  1.126239E+00  3.310511E-02  3.324291E-02  7.319250E-02  0.000000E+00  0.000000E+00
1.737801E-04  3.765667E-02  1.803893E-02  4.907589E-01  4.724694E-01  2.642349E-01  0.000000E+00  0.000000E+00  1.338847E+00  4.531023E-01  4.544305E-01  2.644223E-01  0.000000E+00  0.000000E+00  4.927687E-03  5.022850E-03  3.280375E-02  3.298653E-02  7.309960E-02  0.000000E+00  0.000000E+00  1.118029E+00  3.304841E-02  3.318581E-02  7.311019E-02  0.000000E+00  0.000000E+00
1.753881E-04  3.777880E-02  1.809893E-02  4.902675E-01  4.719238E-01  2.639325E-01  0.000000E+00  0.000000E+00  1.331394E+00  4.524887E-01  4.538248E-01  2.641215E-01  0.000000E+00  0.000000E+00  4.931278E-03  5.028355E-03  3.274414E-02  3.292913E-02  7.301726E-02  0.000000E+00  0.000000E+00  1.109872E+00  3.299196E-02  3.312895E-02  7.302796E-02  0.000000E+00  0.000000E+00
