DSSV 2008, Q = 1.732 GeV
x	 x(u-d)	 error	 xu+	 error	 xd+	 error	 xs+	 error	 xu	 error	 xd	 error	 xs	 error	 xub	 error	 xdb	 error	 xsb	 er    ror
7.244360E-03	 5.952496E-02	 6.536462E-03	 2.886496E-02	 7.688111E-03	 -3.065999E-02	 3.813370E-03	 -1.480383E-02	 2.041202E-02	 1.989279E-02	 5.201575E-03	 -2.039674E-02	 9.834522E-03	 -7.401915E-03	 1.020601E-02	 8.972170E-03	 5.911270E-03	 -1.026325E-02	 7.265478E-03	 -7.401915E-03	 1.020601E-02
7.311391E-03	 5.986525E-02	 6.527744E-03	 2.903799E-02	 7.695496E-03	 -3.082726E-02	 3.839369E-03	 -1.476805E-02	 2.043499E-02	 2.003197E-02	 5.213632E-03	 -2.051423E-02	 9.845557E-03	 -7.384023E-03	 1.021750E-02	 9.006026E-03	 5.928840E-03	 -1.031303E-02	 7.246516E-03	 -7.384023E-03	 1.021750E-02
7.379042E-03	 6.020744E-02	 6.519601E-03	 2.921217E-02	 7.702739E-03	 -3.099527E-02	 3.864843E-03	 -1.473165E-02	 2.045773E-02	 2.017221E-02	 5.225553E-03	 -2.063227E-02	 9.855409E-03	 -7.365825E-03	 1.022887E-02	 9.039964E-03	 5.946442E-03	 -1.036300E-02	 7.227401E-03	 -7.365825E-03	 1.022887E-02
7.447320E-03	 6.055153E-02	 6.512038E-03	 2.938752E-02	 7.709840E-03	 -3.116401E-02	 3.889762E-03	 -1.469464E-02	 2.048024E-02	 2.031353E-02	 5.237337E-03	 -2.075087E-02	 9.864062E-03	 -7.347320E-03	 1.024012E-02	 9.073983E-03	 5.964078E-03	 -1.041315E-02	 7.208136E-03	 -7.347320E-03	 1.024012E-02
7.516229E-03	 6.089753E-02	 6.505062E-03	 2.956403E-02	 7.716795E-03	 -3.133350E-02	 3.914096E-03	 -1.465701E-02	 2.050252E-02	 2.045595E-02	 5.248980E-03	 -2.087002E-02	 9.871494E-03	 -7.328504E-03	 1.025126E-02	 9.108083E-03	 5.981745E-03	 -1.046348E-02	 7.188724E-03	 -7.328504E-03	 1.025126E-02
7.585776E-03	 6.124545E-02	 6.498676E-03	 2.974172E-02	 7.723603E-03	 -3.150373E-02	 3.937816E-03	 -1.461876E-02	 2.052457E-02	 2.059946E-02	 5.260477E-03	 -2.098974E-02	 9.877687E-03	 -7.309378E-03	 1.026229E-02	 9.142262E-03	 5.999444E-03	 -1.051399E-02	 7.169170E-03	 -7.309378E-03	 1.026229E-02
7.655966E-03	 6.159529E-02	 6.492887E-03	 2.992059E-02	 7.730262E-03	 -3.167470E-02	 3.960893E-03	 -1.457987E-02	 2.054638E-02	 2.074407E-02	 5.271826E-03	 -2.111001E-02	 9.882621E-03	 -7.289937E-03	 1.027319E-02	 9.176521E-03	 6.017176E-03	 -1.056469E-02	 7.149477E-03	 -7.289937E-03	 1.027319E-02
7.726806E-03	 6.194707E-02	 6.487700E-03	 3.010066E-02	 7.736770E-03	 -3.184641E-02	 3.983300E-03	 -1.454036E-02	 2.056796E-02	 2.088980E-02	 5.283023E-03	 -2.123084E-02	 9.886277E-03	 -7.270182E-03	 1.028398E-02	 9.210859E-03	 6.034939E-03	 -1.061557E-02	 7.129648E-03	 -7.270182E-03	 1.028398E-02
7.798301E-03	 6.230080E-02	 6.483121E-03	 3.028193E-02	 7.743124E-03	 -3.201886E-02	 4.005007E-03	 -1.450022E-02	 2.058929E-02	 2.103666E-02	 5.294063E-03	 -2.135224E-02	 9.888637E-03	 -7.250108E-03	 1.029465E-02	 9.245275E-03	 6.052733E-03	 -1.066663E-02	 7.109688E-03	 -7.250108E-03	 1.029465E-02
7.870458E-03	 6.265647E-02	 6.479157E-03	 3.046442E-02	 7.749323E-03	 -3.219206E-02	 4.025987E-03	 -1.445943E-02	 2.061038E-02	 2.118465E-02	 5.304944E-03	 -2.147419E-02	 9.889680E-03	 -7.229716E-03	 1.030519E-02	 9.279769E-03	 6.070558E-03	 -1.071787E-02	 7.089601E-03	 -7.229716E-03	 1.030519E-02
7.943282E-03	 6.301411E-02	 6.475814E-03	 3.064812E-02	 7.755364E-03	 -3.236599E-02	 4.046213E-03	 -1.441800E-02	 2.063123E-02	 2.133378E-02	 5.315661E-03	 -2.159670E-02	 9.889389E-03	 -7.209002E-03	 1.031562E-02	 9.314340E-03	 6.088415E-03	 -1.076929E-02	 7.069390E-03	 -7.209002E-03	 1.031562E-02
8.016781E-03	 6.337372E-02	 6.473100E-03	 3.083304E-02	 7.761247E-03	 -3.254067E-02	 4.065659E-03	 -1.437593E-02	 2.065183E-02	 2.148405E-02	 5.326211E-03	 -2.171978E-02	 9.887744E-03	 -7.187965E-03	 1.032592E-02	 9.348988E-03	 6.106302E-03	 -1.082089E-02	 7.049060E-03	 -7.187965E-03	 1.032592E-02
8.090959E-03	 6.373530E-02	 6.471022E-03	 3.101920E-02	 7.766967E-03	 -3.271610E-02	 4.084298E-03	 -1.433320E-02	 2.067218E-02	 2.163549E-02	 5.336590E-03	 -2.184342E-02	 9.884726E-03	 -7.166602E-03	 1.033609E-02	 9.383713E-03	 6.124219E-03	 -1.087268E-02	 7.028617E-03	 -7.166602E-03	 1.033609E-02
8.165824E-03	 6.409888E-02	 6.469589E-03	 3.120661E-02	 7.772525E-03	 -3.289227E-02	 4.102104E-03	 -1.428982E-02	 2.069228E-02	 2.178810E-02	 5.346794E-03	 -2.196762E-02	 9.880318E-03	 -7.144912E-03	 1.034614E-02	 9.418513E-03	 6.142167E-03	 -1.092464E-02	 7.008064E-03	 -7.144912E-03	 1.034614E-02
8.241381E-03	 6.446444E-02	 6.468809E-03	 3.139527E-02	 7.777916E-03	 -3.306918E-02	 4.119053E-03	 -1.424579E-02	 2.071212E-02	 2.194188E-02	 5.356818E-03	 -2.209239E-02	 9.874501E-03	 -7.122893E-03	 1.035606E-02	 9.453387E-03	 6.160145E-03	 -1.097679E-02	 6.987406E-03	 -7.122893E-03	 1.035606E-02
8.317638E-03	 6.483201E-02	 6.468691E-03	 3.158518E-02	 7.783141E-03	 -3.324683E-02	 4.135119E-03	 -1.420109E-02	 2.073171E-02	 2.209685E-02	 5.366660E-03	 -2.221771E-02	 9.867257E-03	 -7.100543E-03	 1.036585E-02	 9.488337E-03	 6.178152E-03	 -1.102912E-02	 6.966650E-03	 -7.100543E-03	 1.036585E-02
8.394600E-03	 6.520160E-02	 6.469246E-03	 3.177637E-02	 7.788195E-03	 -3.342523E-02	 4.150278E-03	 -1.415572E-02	 2.075104E-02	 2.225301E-02	 5.376315E-03	 -2.234361E-02	 9.858568E-03	 -7.077859E-03	 1.037552E-02	 9.523359E-03	 6.196189E-03	 -1.108162E-02	 6.945799E-03	 -7.077859E-03	 1.037552E-02
8.472274E-03	 6.557320E-02	 6.470484E-03	 3.196884E-02	 7.793079E-03	 -3.360436E-02	 4.164507E-03	 -1.410968E-02	 2.077010E-02	 2.241038E-02	 5.385779E-03	 -2.247006E-02	 9.848417E-03	 -7.054840E-03	 1.038505E-02	 9.558455E-03	 6.214254E-03	 -1.113430E-02	 6.924860E-03	 -7.054840E-03	 1.038505E-02
8.550667E-03	 6.594683E-02	 6.472417E-03	 3.216259E-02	 7.797789E-03	 -3.378425E-02	 4.177783E-03	 -1.406297E-02	 2.078890E-02	 2.256896E-02	 5.395048E-03	 -2.259708E-02	 9.836788E-03	 -7.031485E-03	 1.039445E-02	 9.593624E-03	 6.232349E-03	 -1.118716E-02	 6.903838E-03	 -7.031485E-03	 1.039445E-02
8.629785E-03	 6.632250E-02	 6.475057E-03	 3.235763E-02	 7.802323E-03	 -3.396487E-02	 4.190083E-03	 -1.401558E-02	 2.080744E-02	 2.272877E-02	 5.404118E-03	 -2.272467E-02	 9.823664E-03	 -7.007790E-03	 1.040372E-02	 9.628864E-03	 6.250472E-03	 -1.124020E-02	 6.882740E-03	 -7.007790E-03	 1.040372E-02
8.709636E-03	 6.670022E-02	 6.478417E-03	 3.255398E-02	 7.806680E-03	 -3.414624E-02	 4.201386E-03	 -1.396751E-02	 2.082570E-02	 2.288981E-02	 5.412985E-03	 -2.285282E-02	 9.809028E-03	 -6.983754E-03	 1.041285E-02	 9.664174E-03	 6.268624E-03	 -1.129342E-02	 6.861570E-03	 -6.983754E-03	 1.041285E-02
8.790225E-03	 6.707999E-02	 6.482511E-03	 3.275164E-02	 7.810857E-03	 -3.432835E-02	 4.211671E-03	 -1.391875E-02	 2.084370E-02	 2.305209E-02	 5.421645E-03	 -2.298153E-02	 9.792865E-03	 -6.959375E-03	 1.042185E-02	 9.699556E-03	 6.286803E-03	 -1.134682E-02	 6.840337E-03	 -6.959375E-03	 1.042185E-02
8.871560E-03	 6.746182E-02	 6.487354E-03	 3.295063E-02	 7.814853E-03	 -3.451120E-02	 4.220918E-03	 -1.386930E-02	 2.086142E-02	 2.321562E-02	 5.430093E-03	 -2.311081E-02	 9.775161E-03	 -6.934651E-03	 1.043071E-02	 9.735006E-03	 6.305010E-03	 -1.140039E-02	 6.819046E-03	 -6.934651E-03	 1.043071E-02
8.953648E-03	 6.784573E-02	 6.492962E-03	 3.315094E-02	 7.818667E-03	 -3.469479E-02	 4.229107E-03	 -1.381916E-02	 2.087886E-02	 2.338042E-02	 5.438326E-03	 -2.324065E-02	 9.755900E-03	 -6.909580E-03	 1.043943E-02	 9.770526E-03	 6.323244E-03	 -1.145414E-02	 6.797704E-03	 -6.909580E-03	 1.043943E-02
9.036495E-03	 6.823171E-02	 6.499353E-03	 3.335260E-02	 7.822294E-03	 -3.487912E-02	 4.236222E-03	 -1.376832E-02	 2.089603E-02	 2.354648E-02	 5.446338E-03	 -2.337106E-02	 9.735070E-03	 -6.884160E-03	 1.044801E-02	 9.806113E-03	 6.341506E-03	 -1.150806E-02	 6.776319E-03	 -6.884160E-03	 1.044801E-02
9.120108E-03	 6.861979E-02	 6.506543E-03	 3.355560E-02	 7.825735E-03	 -3.506419E-02	 4.242243E-03	 -1.371678E-02	 2.091291E-02	 2.371383E-02	 5.454127E-03	 -2.350203E-02	 9.712657E-03	 -6.858389E-03	 1.045645E-02	 9.841768E-03	 6.359794E-03	 -1.156216E-02	 6.754897E-03	 -6.858389E-03	 1.045645E-02
9.204496E-03	 6.900995E-02	 6.514554E-03	 3.375996E-02	 7.828988E-03	 -3.525000E-02	 4.247156E-03	 -1.366453E-02	 2.092951E-02	 2.388247E-02	 5.461687E-03	 -2.363357E-02	 9.688650E-03	 -6.832266E-03	 1.046475E-02	 9.877490E-03	 6.378108E-03	 -1.161643E-02	 6.733446E-03	 -6.832266E-03	 1.046475E-02
9.289664E-03	 6.940223E-02	 6.523405E-03	 3.396568E-02	 7.832049E-03	 -3.543655E-02	 4.250946E-03	 -1.361158E-02	 2.094582E-02	 2.405240E-02	 5.469014E-03	 -2.376567E-02	 9.663037E-03	 -6.805788E-03	 1.047291E-02	 9.913277E-03	 6.396449E-03	 -1.167087E-02	 6.711974E-03	 -6.805788E-03	 1.047291E-02
9.375620E-03	 6.979661E-02	 6.533119E-03	 3.417278E-02	 7.834919E-03	 -3.562383E-02	 4.253598E-03	 -1.355791E-02	 2.096184E-02	 2.422365E-02	 5.476105E-03	 -2.389834E-02	 9.635809E-03	 -6.778953E-03	 1.048092E-02	 9.949129E-03	 6.414815E-03	 -1.172549E-02	 6.690489E-03	 -6.778953E-03	 1.048092E-02
9.462372E-03	 7.019312E-02	 6.543718E-03	 3.438127E-02	 7.837594E-03	 -3.581185E-02	 4.255101E-03	 -1.350352E-02	 2.097758E-02	 2.439622E-02	 5.482954E-03	 -2.403157E-02	 9.606955E-03	 -6.751760E-03	 1.048879E-02	 9.985044E-03	 6.433207E-03	 -1.178029E-02	 6.668999E-03	 -6.751760E-03	 1.048879E-02
9.549926E-03	 7.059176E-02	 6.555228E-03	 3.459115E-02	 7.840074E-03	 -3.600061E-02	 4.255444E-03	 -1.344841E-02	 2.099301E-02	 2.457012E-02	 5.489557E-03	 -2.416536E-02	 9.576470E-03	 -6.724206E-03	 1.049651E-02	 1.002102E-02	 6.451623E-03	 -1.183525E-02	 6.647513E-03	 -6.724206E-03	 1.049651E-02
9.638290E-03	 7.099253E-02	 6.567676E-03	 3.480243E-02	 7.842356E-03	 -3.619010E-02	 4.254618E-03	 -1.339258E-02	 2.100816E-02	 2.474536E-02	 5.495910E-03	 -2.429972E-02	 9.544345E-03	 -6.696289E-03	 1.050408E-02	 1.005706E-02	 6.470064E-03	 -1.189038E-02	 6.626040E-03	 -6.696289E-03	 1.050408E-02
9.727472E-03	 7.139545E-02	 6.581088E-03	 3.501512E-02	 7.844440E-03	 -3.638032E-02	 4.252615E-03	 -1.333602E-02	 2.102300E-02	 2.492196E-02	 5.502009E-03	 -2.443464E-02	 9.510577E-03	 -6.668008E-03	 1.051150E-02	 1.009317E-02	 6.488529E-03	 -1.194569E-02	 6.604588E-03	 -6.668008E-03	 1.051150E-02
9.817479E-03	 7.180052E-02	 6.595494E-03	 3.522924E-02	 7.846322E-03	 -3.657128E-02	 4.249432E-03	 -1.327872E-02	 2.103754E-02	 2.509991E-02	 5.507849E-03	 -2.457012E-02	 9.475161E-03	 -6.639361E-03	 1.051877E-02	 1.012933E-02	 6.507018E-03	 -1.200116E-02	 6.583168E-03	 -6.639361E-03	 1.051877E-02
9.908319E-03	 7.220775E-02	 6.610926E-03	 3.544479E-02	 7.848003E-03	 -3.676296E-02	 4.245063E-03	 -1.322069E-02	 2.105178E-02	 2.527924E-02	 5.513425E-03	 -2.470616E-02	 9.438097E-03	 -6.610346E-03	 1.052589E-02	 1.016555E-02	 6.525531E-03	 -1.205681E-02	 6.561788E-03	 -6.610346E-03	 1.052589E-02
1.000000E-02	 7.261716E-02	 6.627416E-03	 3.566178E-02	 7.849481E-03	 -3.695538E-02	 4.239510E-03	 -1.316192E-02	 2.106571E-02	 2.545994E-02	 5.518734E-03	 -2.484276E-02	 9.399383E-03	 -6.580961E-03	 1.053285E-02	 1.020183E-02	 6.544067E-03	 -1.211262E-02	 6.540459E-03	 -6.580961E-03	 1.053285E-02
1.198397E-02	 8.147208E-02	 6.384058E-03	 4.024622E-02	 7.779255E-03	 -4.122586E-02	 4.687114E-03	 -1.191465E-02	 2.116796E-02	 2.944004E-02	 5.699910E-03	 -2.783484E-02	 9.412542E-03	 -5.957323E-03	 1.058398E-02	 1.080618E-02	 6.812841E-03	 -1.339102E-02	 6.234988E-03	 -5.957323E-03	 1.058398E-02
1.396794E-02	 8.976047E-02	 6.377373E-03	 4.466713E-02	 7.657366E-03	 -4.509334E-02	 4.755732E-03	 -1.062158E-02	 2.113547E-02	 3.335237E-02	 5.780547E-03	 -3.055911E-02	 9.059526E-03	 -5.310791E-03	 1.056774E-02	 1.131477E-02	 7.036638E-03	 -1.453422E-02	 6.074817E-03	 -5.310791E-03	 1.056774E-02
1.595190E-02	 9.788686E-02	 6.102606E-03	 4.894315E-02	 7.426157E-03	 -4.894371E-02	 5.093617E-03	 -9.335079E-03	 2.092284E-02	 3.732149E-02	 5.895063E-03	 -3.326367E-02	 9.121160E-03	 -4.667540E-03	 1.046142E-02	 1.162166E-02	 7.126861E-03	 -1.568004E-02	 6.132725E-03	 -4.667540E-03	 1.046142E-02
1.793587E-02	 1.056436E-01	 5.963809E-03	 5.313822E-02	 7.188041E-03	 -5.250541E-02	 5.218345E-03	 -8.051115E-03	 2.064730E-02	 4.126927E-02	 5.953686E-03	 -3.577847E-02	 9.049064E-03	 -4.025558E-03	 1.032365E-02	 1.186895E-02	 7.196955E-03	 -1.672694E-02	 6.322826E-03	 -4.025558E-03	 1.032365E-02
1.991984E-02	 1.130701E-01	 5.927842E-03	 5.726345E-02	 6.952398E-03	 -5.580666E-02	 5.141787E-03	 -6.781157E-03	 2.032959E-02	 4.519439E-02	 5.966595E-03	 -3.812145E-02	 8.920693E-03	 -3.390579E-03	 1.016479E-02	 1.206906E-02	 7.253461E-03	 -1.768521E-02	 6.621603E-03	 -3.390579E-03	 1.016479E-02
2.190381E-02	 1.204991E-01	 5.723537E-03	 6.129542E-02	 6.622912E-03	 -5.920364E-02	 5.350868E-03	 -5.530992E-03	 1.989932E-02	 4.920999E-02	 6.048699E-03	 -4.054561E-02	 9.080621E-03	 -2.765496E-03	 9.949661E-03	 1.208543E-02	 7.198140E-03	 -1.865803E-02	 7.042424E-03	 -2.765496E-03	 9.949661E-03
2.388778E-02	 1.277051E-01	 5.604225E-03	 6.529865E-02	 6.314469E-03	 -6.240641E-02	 5.462207E-03	 -4.307778E-03	 1.945136E-02	 5.323135E-02	 6.106098E-03	 -4.284591E-02	 9.223932E-03	 -2.153889E-03	 9.725680E-03	 1.206730E-02	 7.142426E-03	 -1.956050E-02	 7.510353E-03	 -2.153889E-03	 9.725680E-03
2.587174E-02	 1.346951E-01	 5.543219E-03	 6.927697E-02	 6.032514E-03	 -6.541811E-02	 5.463112E-03	 -3.115057E-03	 1.899717E-02	 5.725128E-02	 6.141153E-03	 -4.502299E-02	 9.369422E-03	 -1.557528E-03	 9.498587E-03	 1.202569E-02	 7.092369E-03	 -2.039512E-02	 8.006302E-03	 -1.557528E-03	 9.498587E-03
2.785571E-02	 1.414846E-01	 5.518540E-03	 7.323146E-02	 5.779129E-03	 -6.825318E-02	 5.365059E-03	 -1.955100E-03	 1.854276E-02	 6.126702E-02	 6.161532E-03	 -4.708573E-02	 9.548110E-03	 -9.775500E-04	 9.271382E-03	 1.196444E-02	 7.048888E-03	 -2.116746E-02	 8.517236E-03	 -9.775500E-04	 9.271382E-03
2.983968E-02	 1.480868E-01	 5.523855E-03	 7.716271E-02	 5.557809E-03	 -7.092413E-02	 5.184400E-03	 -8.293528E-04	 1.809278E-02	 6.527604E-02	 6.175623E-03	 -4.904184E-02	 9.788858E-03	 -4.146764E-04	 9.046388E-03	 1.188667E-02	 7.012458E-03	 -2.188229E-02	 9.033490E-03	 -4.146764E-04	 9.046388E-03
3.182365E-02	 1.547525E-01	 5.498981E-03	 8.102204E-02	 5.246576E-03	 -7.373050E-02	 5.234722E-03	 2.779727E-04	 1.757686E-02	 6.937164E-02	 6.254177E-03	 -5.113279E-02	 1.005640E-02	 1.389864E-04	 8.788431E-03	 1.165040E-02	 6.907969E-03	 -2.259772E-02	 9.551846E-03	 1.389864E-04	 8.788431E-03
3.380762E-02	 1.612993E-01	 5.519976E-03	 8.487607E-02	 4.971618E-03	 -7.642324E-02	 5.261816E-03	 1.350693E-03	 1.706948E-02	 7.348145E-02	 6.329729E-03	 -5.315686E-02	 1.033201E-02	 6.753467E-04	 8.534738E-03	 1.139462E-02	 6.820437E-03	 -2.326639E-02	 1.005797E-02	 6.753467E-04	 8.534738E-03
3.579158E-02	 1.677136E-01	 5.568789E-03	 8.872866E-02	 4.741537E-03	 -7.898491E-02	 5.242714E-03	 2.387212E-03	 1.657977E-02	 7.759462E-02	 6.400078E-03	 -5.509813E-02	 1.062416E-02	 1.193606E-03	 8.289885E-03	 1.113403E-02	 6.756456E-03	 -2.388678E-02	 1.054893E-02	 1.193606E-03	 8.289885E-03
3.777555E-02	 1.740008E-01	 5.628392E-03	 9.257834E-02	 4.553803E-03	 -8.142244E-02	 5.181721E-03	 3.387655E-03	 1.610972E-02	 8.170822E-02	 6.469688E-03	 -5.696059E-02	 1.093887E-02	 1.693827E-03	 8.054858E-03	 1.087012E-02	 6.714903E-03	 -2.446185E-02	 1.102316E-02	 1.693827E-03	 8.054858E-03
3.975952E-02	 1.801658E-01	 5.689135E-03	 9.642365E-02	 4.406475E-03	 -8.374217E-02	 5.084641E-03	 4.352323E-03	 1.566087E-02	 8.581953E-02	 6.543380E-03	 -5.874788E-02	 1.128119E-02	 2.176162E-03	 7.830437E-03	 1.060412E-02	 6.694339E-03	 -2.499429E-02	 1.147967E-02	 2.176162E-03	 7.830437E-03
4.174349E-02	 1.862130E-01	 5.747516E-03	 1.002631E-01	 4.298270E-03	 -8.594986E-02	 4.958772E-03	 5.281649E-03	 1.523445E-02	 8.992606E-02	 6.626167E-03	 -6.046331E-02	 1.165521E-02	 2.640825E-03	 7.617226E-03	 1.033706E-02	 6.693093E-03	 -2.548656E-02	 1.191784E-02	 2.640825E-03	 7.617226E-03
4.372745E-02	 1.921461E-01	 5.804982E-03	 1.040953E-01	 4.228558E-03	 -8.805083E-02	 4.813076E-03	 6.176164E-03	 1.483136E-02	 9.402547E-02	 6.723078E-03	 -6.210995E-02	 1.206402E-02	 3.088082E-03	 7.415679E-03	 1.006982E-02	 6.709339E-03	 -2.594088E-02	 1.233736E-02	 3.088082E-03	 7.415679E-03
4.571142E-02	 1.980219E-01	 5.881024E-03	 1.078978E-01	 4.163905E-03	 -9.012410E-02	 4.709175E-03	 7.042633E-03	 1.443192E-02	 9.813672E-02	 6.833641E-03	 -6.376081E-02	 1.244784E-02	 3.521316E-03	 7.215958E-03	 9.761069E-03	 6.736411E-03	 -2.636329E-02	 1.273179E-02	 3.521316E-03	 7.215958E-03
4.769539E-02	 2.038970E-01	 5.991334E-03	 1.116616E-01	 4.084380E-03	 -9.223541E-02	 4.687176E-03	 7.886186E-03	 1.402316E-02	 1.022807E-01	 6.943919E-03	 -6.547683E-02	 1.273829E-02	 3.943093E-03	 7.011581E-03	 9.380917E-03	 6.778527E-03	 -2.675858E-02	 1.309563E-02	 3.943093E-03	 7.011581E-03
4.967936E-02	 2.096839E-01	 6.103817E-03	 1.154266E-01	 4.046138E-03	 -9.425727E-02	 4.655087E-03	 8.696308E-03	 1.364308E-02	 1.064203E-01	 7.059495E-03	 -6.713597E-02	 1.303716E-02	 4.348154E-03	 6.821541E-03	 9.006350E-03	 6.845690E-03	 -2.712130E-02	 1.344031E-02	 4.348154E-03	 6.821541E-03
5.166333E-02	 2.153843E-01	 6.212436E-03	 1.191912E-01	 4.041304E-03	 -9.619316E-02	 4.615766E-03	 9.473726E-03	 1.329188E-02	 1.105534E-01	 7.182804E-03	 -6.874007E-02	 1.334521E-02	 4.736863E-03	 6.645942E-03	 8.637773E-03	 6.934371E-03	 -2.745309E-02	 1.376628E-02	 4.736863E-03	 6.645942E-03
5.364729E-02	 2.209998E-01	 6.314072E-03	 1.229535E-01	 4.062914E-03	 -9.804635E-02	 4.572580E-03	 1.021918E-02	 1.296956E-02	 1.146780E-01	 7.316316E-03	 -7.029085E-02	 1.366302E-02	 5.109591E-03	 6.484778E-03	 8.275517E-03	 7.041141E-03	 -2.775550E-02	 1.407405E-02	 5.109591E-03	 6.484778E-03
5.563126E-02	 2.265318E-01	 6.407943E-03	 1.267119E-01	 4.105244E-03	 -9.981991E-02	 4.529358E-03	 1.093343E-02	 1.267589E-02	 1.187920E-01	 7.462454E-03	 -7.178996E-02	 1.399103E-02	 5.466717E-03	 6.337944E-03	 7.919850E-03	 7.162768E-03	 -2.802996E-02	 1.436411E-02	 5.466717E-03	 6.337944E-03
5.761523E-02	 2.319815E-01	 6.495128E-03	 1.304648E-01	 4.163942E-03	 -1.015168E-01	 4.490337E-03	 1.161724E-02	 1.241046E-02	 1.228938E-01	 7.623516E-03	 -7.323893E-02	 1.432953E-02	 5.808622E-03	 6.205231E-03	 7.570987E-03	 7.296273E-03	 -2.827782E-02	 1.463696E-02	 5.808622E-03	 6.205231E-03
5.959920E-02	 2.373502E-01	 6.578189E-03	 1.342106E-01	 4.235987E-03	 -1.031396E-01	 4.460075E-03	 1.227137E-02	 1.217268E-02	 1.269816E-01	 7.801605E-03	 -7.463924E-02	 1.467866E-02	 6.135686E-03	 6.086339E-03	 7.229094E-03	 7.438966E-03	 -2.850035E-02	 1.489313E-02	 6.135686E-03	 6.086339E-03
6.158317E-02	 2.426787E-01	 6.689386E-03	 1.378926E-01	 4.295657E-03	 -1.047862E-01	 4.468516E-03	 1.290276E-02	 1.193211E-02	 1.310626E-01	 7.934266E-03	 -7.610162E-02	 1.492047E-02	 6.451378E-03	 5.966055E-03	 6.829966E-03	 7.609785E-03	 -2.868453E-02	 1.511320E-02	 6.451378E-03	 5.966055E-03
6.356713E-02	 2.479480E-01	 6.805767E-03	 1.415570E-01	 4.366676E-03	 -1.063910E-01	 4.488336E-03	 1.350730E-02	 1.171321E-02	 1.351328E-01	 8.058688E-03	 -7.754832E-02	 1.513405E-02	 6.753651E-03	 5.856604E-03	 6.424194E-03	 7.796046E-03	 -2.884264E-02	 1.531302E-02	 6.753651E-03	 5.856604E-03
6.555110E-02	 2.531495E-01	 6.917030E-03	 1.452172E-01	 4.448956E-03	 -1.079324E-01	 4.512998E-03	 1.408417E-02	 1.152282E-02	 1.391888E-01	 8.190815E-03	 -7.895298E-02	 1.534845E-02	 7.042086E-03	 5.761412E-03	 6.028365E-03	 7.989945E-03	 -2.897941E-02	 1.549824E-02	 7.042086E-03	 5.761412E-03
6.753507E-02	 2.582839E-01	 7.021520E-03	 1.488715E-01	 4.536720E-03	 -1.094124E-01	 4.543620E-03	 1.463411E-02	 1.135976E-02	 1.432290E-01	 8.331687E-03	 -8.031656E-02	 1.556382E-02	 7.317055E-03	 5.679879E-03	 5.642475E-03	 8.188808E-03	 -2.909583E-02	 1.566935E-02	 7.317055E-03	 5.679879E-03
6.951904E-02	 2.633514E-01	 7.118652E-03	 1.525185E-01	 4.625699E-03	 -1.108329E-01	 4.581322E-03	 1.515785E-02	 1.122265E-02	 1.472520E-01	 8.482333E-03	 -8.163999E-02	 1.578027E-02	 7.578925E-03	 5.611326E-03	 5.266495E-03	 8.390356E-03	 -2.919287E-02	 1.582685E-02	 7.578925E-03	 5.611326E-03
7.150301E-02	 2.683524E-01	 7.208711E-03	 1.561569E-01	 4.712925E-03	 -1.121956E-01	 4.627186E-03	 1.565611E-02	 1.111001E-02	 1.512565E-01	 8.643731E-03	 -8.292418E-02	 1.599789E-02	 7.828055E-03	 5.555004E-03	 4.900374E-03	 8.592664E-03	 -2.927141E-02	 1.597124E-02	 7.828055E-03	 5.555004E-03
7.348697E-02	 2.732874E-01	 7.292698E-03	 1.597851E-01	 4.796519E-03	 -1.135023E-01	 4.682227E-03	 1.612960E-02	 1.102022E-02	 1.552411E-01	 8.816793E-03	 -8.416997E-02	 1.621674E-02	 8.064802E-03	 5.510111E-03	 4.544048E-03	 8.794117E-03	 -2.933231E-02	 1.610298E-02	 8.064802E-03	 5.510111E-03
7.547094E-02	 2.781567E-01	 7.372189E-03	 1.634021E-01	 4.875494E-03	 -1.147546E-01	 4.747362E-03	 1.657903E-02	 1.095160E-02	 1.592046E-01	 9.002338E-03	 -8.537822E-02	 1.643683E-02	 8.289513E-03	 5.475802E-03	 4.197434E-03	 8.993368E-03	 -2.937639E-02	 1.622252E-02	 8.289513E-03	 5.475802E-03
7.745491E-02	 2.829605E-01	 7.449229E-03	 1.670064E-01	 4.949593E-03	 -1.159541E-01	 4.823383E-03	 1.700506E-02	 1.090241E-02	 1.631460E-01	 9.201080E-03	 -8.654971E-02	 1.665819E-02	 8.502530E-03	 5.451207E-03	 3.860437E-03	 9.189303E-03	 -2.940441E-02	 1.633031E-02	 8.502530E-03	 5.451207E-03
7.943888E-02	 2.876993E-01	 7.526241E-03	 1.705969E-01	 5.019154E-03	 -1.171024E-01	 4.910939E-03	 1.740838E-02	 1.087090E-02	 1.670639E-01	 9.413614E-03	 -8.768524E-02	 1.688080E-02	 8.704188E-03	 5.435448E-03	 3.532952E-03	 9.381006E-03	 -2.941712E-02	 1.642676E-02	 8.704188E-03	 5.435448E-03
8.142285E-02	 2.923659E-01	 7.610102E-03	 1.741215E-01	 5.089973E-03	 -1.182443E-01	 4.995823E-03	 1.778682E-02	 1.084065E-02	 1.709437E-01	 9.554246E-03	 -8.885098E-02	 1.702748E-02	 8.893411E-03	 5.420325E-03	 3.177849E-03	 9.589969E-03	 -2.939336E-02	 1.649388E-02	 8.893411E-03	 5.420325E-03
