NNPDFpol 1.1, Q = 1.414 GeV
x	 x(u-d)	 error	 xu+	 error	 xd+	 error	 xs+	 error	 xu	 error	 xd	 error	 xs	 error	 xub	 error	 xdb	 error	 xsb	 error
1.037528E-03	 2.601290E-02	 9.850788E-03	 9.931801E-03	 9.769515E-03	 -1.608110E-02	 9.415442E-03	 -7.059813E-03	 1.067988E-02	 7.111393E-03	 1.094266E-02	 -1.023148E-02	 1.101468E-02	 -3.529906E-03	 5.339942E-03	 2.820409E-03	 3.798853E-03	 -5.849617E-03	 5.688571E-03	 -3.529906E-03	 5.339942E-03
1.047129E-03	 2.607876E-02	 9.856261E-03	 9.955840E-03	 9.755683E-03	 -1.612292E-02	 9.405469E-03	 -7.089138E-03	 1.067820E-02	 7.132875E-03	 1.093372E-02	 -1.026995E-02	 1.101162E-02	 -3.544569E-03	 5.339100E-03	 2.822965E-03	 3.804919E-03	 -5.852963E-03	 5.686524E-03	 -3.544569E-03	 5.339100E-03
1.056818E-03	 2.614485E-02	 9.861449E-03	 9.979972E-03	 9.741750E-03	 -1.616488E-02	 9.395452E-03	 -7.118605E-03	 1.067668E-02	 7.154433E-03	 1.092482E-02	 -1.030848E-02	 1.100861E-02	 -3.559302E-03	 5.338342E-03	 2.825540E-03	 3.811295E-03	 -5.856395E-03	 5.684546E-03	 -3.559302E-03	 5.338342E-03
1.066596E-03	 2.621119E-02	 9.866341E-03	 1.000420E-02	 9.727718E-03	 -1.620699E-02	 9.385395E-03	 -7.148213E-03	 1.067534E-02	 7.176058E-03	 1.091598E-02	 -1.034706E-02	 1.100562E-02	 -3.574107E-03	 5.337668E-03	 2.828144E-03	 3.817983E-03	 -5.859923E-03	 5.682640E-03	 -3.574107E-03	 5.337668E-03
1.076465E-03	 2.627777E-02	 9.870927E-03	 1.002853E-02	 9.713590E-03	 -1.624924E-02	 9.375301E-03	 -7.177965E-03	 1.067416E-02	 7.197742E-03	 1.090717E-02	 -1.038568E-02	 1.100267E-02	 -3.588983E-03	 5.337078E-03	 2.830785E-03	 3.824984E-03	 -5.863556E-03	 5.680807E-03	 -3.588983E-03	 5.337078E-03
1.086426E-03	 2.634459E-02	 9.875199E-03	 1.005295E-02	 9.699368E-03	 -1.629163E-02	 9.365175E-03	 -7.207862E-03	 1.067315E-02	 7.219478E-03	 1.089842E-02	 -1.042433E-02	 1.099974E-02	 -3.603931E-03	 5.336573E-03	 2.833474E-03	 3.832299E-03	 -5.867304E-03	 5.679049E-03	 -3.603931E-03	 5.336573E-03
1.096478E-03	 2.641165E-02	 9.879147E-03	 1.007748E-02	 9.685055E-03	 -1.633417E-02	 9.355019E-03	 -7.237905E-03	 1.067231E-02	 7.241259E-03	 1.088970E-02	 -1.046299E-02	 1.099684E-02	 -3.618952E-03	 5.336155E-03	 2.836219E-03	 3.839928E-03	 -5.871177E-03	 5.677369E-03	 -3.618952E-03	 5.336155E-03
1.106624E-03	 2.647896E-02	 9.882760E-03	 1.010210E-02	 9.670652E-03	 -1.637685E-02	 9.344836E-03	 -7.268094E-03	 1.067164E-02	 7.263075E-03	 1.088103E-02	 -1.050167E-02	 1.099395E-02	 -3.634047E-03	 5.335822E-03	 2.839030E-03	 3.847869E-03	 -5.875184E-03	 5.675766E-03	 -3.634047E-03	 5.335822E-03
1.116863E-03	 2.654651E-02	 9.886031E-03	 1.012683E-02	 9.656161E-03	 -1.641968E-02	 9.334629E-03	 -7.298431E-03	 1.067115E-02	 7.284920E-03	 1.087240E-02	 -1.054035E-02	 1.099108E-02	 -3.649216E-03	 5.335576E-03	 2.841915E-03	 3.856123E-03	 -5.879335E-03	 5.674243E-03	 -3.649216E-03	 5.335576E-03
1.127197E-03	 2.661432E-02	 9.888949E-03	 1.015167E-02	 9.641584E-03	 -1.646265E-02	 9.324402E-03	 -7.328918E-03	 1.067083E-02	 7.306785E-03	 1.086381E-02	 -1.057901E-02	 1.098821E-02	 -3.664459E-03	 5.335417E-03	 2.844885E-03	 3.864688E-03	 -5.883639E-03	 5.672798E-03	 -3.664459E-03	 5.335417E-03
1.137627E-03	 2.668237E-02	 9.891504E-03	 1.017661E-02	 9.626923E-03	 -1.650576E-02	 9.314157E-03	 -7.359555E-03	 1.067069E-02	 7.328662E-03	 1.085526E-02	 -1.061766E-02	 1.098535E-02	 -3.679777E-03	 5.335345E-03	 2.847948E-03	 3.873560E-03	 -5.888107E-03	 5.671433E-03	 -3.679777E-03	 5.335345E-03
1.148154E-03	 2.675068E-02	 9.893689E-03	 1.020166E-02	 9.612180E-03	 -1.654902E-02	 9.303897E-03	 -7.390343E-03	 1.067072E-02	 7.350545E-03	 1.084675E-02	 -1.065628E-02	 1.098248E-02	 -3.695171E-03	 5.335360E-03	 2.851113E-03	 3.882739E-03	 -5.892748E-03	 5.670147E-03	 -3.695171E-03	 5.335360E-03
1.158777E-03	 2.681924E-02	 9.895492E-03	 1.022682E-02	 9.597357E-03	 -1.659243E-02	 9.293624E-03	 -7.421284E-03	 1.067092E-02	 7.372424E-03	 1.083826E-02	 -1.069486E-02	 1.097961E-02	 -3.710642E-03	 5.335462E-03	 2.854391E-03	 3.892220E-03	 -5.897571E-03	 5.668940E-03	 -3.710642E-03	 5.335462E-03
1.169499E-03	 2.688806E-02	 9.896906E-03	 1.025208E-02	 9.582455E-03	 -1.663597E-02	 9.283341E-03	 -7.452378E-03	 1.067130E-02	 7.394293E-03	 1.082981E-02	 -1.073339E-02	 1.097672E-02	 -3.726189E-03	 5.335650E-03	 2.857789E-03	 3.902001E-03	 -5.902586E-03	 5.667810E-03	 -3.726189E-03	 5.335650E-03
1.180321E-03	 2.695713E-02	 9.897921E-03	 1.027746E-02	 9.567476E-03	 -1.667967E-02	 9.273049E-03	 -7.483627E-03	 1.067185E-02	 7.416143E-03	 1.082138E-02	 -1.077186E-02	 1.097380E-02	 -3.741814E-03	 5.335926E-03	 2.861317E-03	 3.912077E-03	 -5.907803E-03	 5.666756E-03	 -3.741814E-03	 5.335926E-03
1.191242E-03	 2.702646E-02	 9.898527E-03	 1.030295E-02	 9.552421E-03	 -1.672350E-02	 9.262752E-03	 -7.515033E-03	 1.067258E-02	 7.437967E-03	 1.081298E-02	 -1.081027E-02	 1.097086E-02	 -3.757516E-03	 5.336289E-03	 2.864986E-03	 3.922445E-03	 -5.913231E-03	 5.665778E-03	 -3.757516E-03	 5.336289E-03
1.202264E-03	 2.709604E-02	 9.898717E-03	 1.032856E-02	 9.537292E-03	 -1.676748E-02	 9.252451E-03	 -7.546595E-03	 1.067347E-02	 7.459756E-03	 1.080460E-02	 -1.084860E-02	 1.096789E-02	 -3.773298E-03	 5.336737E-03	 2.868802E-03	 3.933100E-03	 -5.918880E-03	 5.664873E-03	 -3.773298E-03	 5.336737E-03
1.213389E-03	 2.716585E-02	 9.898490E-03	 1.035425E-02	 9.522051E-03	 -1.681160E-02	 9.242110E-03	 -7.578307E-03	 1.067454E-02	 7.481485E-03	 1.079622E-02	 -1.088683E-02	 1.096486E-02	 -3.789154E-03	 5.337271E-03	 2.872766E-03	 3.944051E-03	 -5.924768E-03	 5.664008E-03	 -3.789154E-03	 5.337271E-03
1.224616E-03	 2.723584E-02	 9.897861E-03	 1.038001E-02	 9.506668E-03	 -1.685584E-02	 9.231698E-03	 -7.610162E-03	 1.067578E-02	 7.503140E-03	 1.078782E-02	 -1.092494E-02	 1.096176E-02	 -3.805081E-03	 5.337888E-03	 2.876866E-03	 3.955310E-03	 -5.930898E-03	 5.663164E-03	 -3.805081E-03	 5.337888E-03
1.235947E-03	 2.730603E-02	 9.896837E-03	 1.040583E-02	 9.491156E-03	 -1.690020E-02	 9.221225E-03	 -7.642160E-03	 1.067718E-02	 7.524737E-03	 1.077942E-02	 -1.096295E-02	 1.095861E-02	 -3.821080E-03	 5.338592E-03	 2.881094E-03	 3.966879E-03	 -5.937256E-03	 5.662361E-03	 -3.821080E-03	 5.338592E-03
1.247384E-03	 2.737643E-02	 9.895425E-03	 1.043173E-02	 9.475525E-03	 -1.694470E-02	 9.210705E-03	 -7.674305E-03	 1.067877E-02	 7.546290E-03	 1.077104E-02	 -1.100087E-02	 1.095544E-02	 -3.837152E-03	 5.339386E-03	 2.885443E-03	 3.978758E-03	 -5.943829E-03	 5.661621E-03	 -3.837152E-03	 5.339386E-03
1.258925E-03	 2.744705E-02	 9.893633E-03	 1.045772E-02	 9.459788E-03	 -1.698933E-02	 9.200147E-03	 -7.706595E-03	 1.068054E-02	 7.567814E-03	 1.076267E-02	 -1.103873E-02	 1.095227E-02	 -3.853298E-03	 5.340272E-03	 2.889907E-03	 3.990947E-03	 -5.950604E-03	 5.660961E-03	 -3.853298E-03	 5.340272E-03
1.270574E-03	 2.751790E-02	 9.891470E-03	 1.048380E-02	 9.443957E-03	 -1.703410E-02	 9.189562E-03	 -7.739035E-03	 1.068250E-02	 7.589324E-03	 1.075435E-02	 -1.107653E-02	 1.094911E-02	 -3.869517E-03	 5.341252E-03	 2.894479E-03	 4.003444E-03	 -5.957567E-03	 5.660402E-03	 -3.869517E-03	 5.341252E-03
1.282331E-03	 2.758900E-02	 9.888942E-03	 1.050999E-02	 9.428044E-03	 -1.707901E-02	 9.178963E-03	 -7.771623E-03	 1.068466E-02	 7.610834E-03	 1.074608E-02	 -1.111430E-02	 1.094597E-02	 -3.885812E-03	 5.342329E-03	 2.899152E-03	 4.016248E-03	 -5.964706E-03	 5.659961E-03	 -3.885812E-03	 5.342329E-03
1.294196E-03	 2.766034E-02	 9.886058E-03	 1.053628E-02	 9.412059E-03	 -1.712407E-02	 9.168358E-03	 -7.804363E-03	 1.068701E-02	 7.632359E-03	 1.073787E-02	 -1.115206E-02	 1.094289E-02	 -3.902182E-03	 5.343504E-03	 2.903919E-03	 4.029355E-03	 -5.972007E-03	 5.659655E-03	 -3.902182E-03	 5.343504E-03
1.306171E-03	 2.773196E-02	 9.882825E-03	 1.056269E-02	 9.396015E-03	 -1.716927E-02	 9.157758E-03	 -7.837256E-03	 1.068956E-02	 7.653914E-03	 1.072974E-02	 -1.118981E-02	 1.093987E-02	 -3.918628E-03	 5.344781E-03	 2.908773E-03	 4.042760E-03	 -5.979457E-03	 5.659501E-03	 -3.918628E-03	 5.344781E-03
1.318257E-03	 2.780385E-02	 9.879250E-03	 1.058922E-02	 9.379922E-03	 -1.721463E-02	 9.147174E-03	 -7.870303E-03	 1.069232E-02	 7.675513E-03	 1.072170E-02	 -1.122759E-02	 1.093693E-02	 -3.935151E-03	 5.346161E-03	 2.913708E-03	 4.056459E-03	 -5.987041E-03	 5.659513E-03	 -3.935151E-03	 5.346161E-03
1.330454E-03	 2.787603E-02	 9.875341E-03	 1.061589E-02	 9.363792E-03	 -1.726014E-02	 9.136616E-03	 -7.903505E-03	 1.069529E-02	 7.697170E-03	 1.071376E-02	 -1.126539E-02	 1.093409E-02	 -3.951752E-03	 5.347645E-03	 2.918716E-03	 4.070444E-03	 -5.994748E-03	 5.659707E-03	 -3.951752E-03	 5.347645E-03
1.342765E-03	 2.794851E-02	 9.871106E-03	 1.064269E-02	 9.347635E-03	 -1.730582E-02	 9.126092E-03	 -7.936864E-03	 1.069847E-02	 7.718902E-03	 1.070592E-02	 -1.130325E-02	 1.093135E-02	 -3.968432E-03	 5.349236E-03	 2.923790E-03	 4.084707E-03	 -6.002564E-03	 5.660095E-03	 -3.968432E-03	 5.349236E-03
1.355189E-03	 2.802130E-02	 9.866552E-03	 1.066965E-02	 9.331462E-03	 -1.735165E-02	 9.115613E-03	 -7.970381E-03	 1.070187E-02	 7.740721E-03	 1.069820E-02	 -1.134118E-02	 1.092874E-02	 -3.985190E-03	 5.350934E-03	 2.928925E-03	 4.099241E-03	 -6.010475E-03	 5.660689E-03	 -3.985190E-03	 5.350934E-03
1.367729E-03	 2.809441E-02	 9.861685E-03	 1.069676E-02	 9.315283E-03	 -1.739766E-02	 9.105187E-03	 -8.004058E-03	 1.070548E-02	 7.762643E-03	 1.069061E-02	 -1.137919E-02	 1.092625E-02	 -4.002029E-03	 5.352742E-03	 2.934112E-03	 4.114034E-03	 -6.018469E-03	 5.661500E-03	 -4.002029E-03	 5.352742E-03
1.380384E-03	 2.816786E-02	 9.856513E-03	 1.072403E-02	 9.299108E-03	 -1.744383E-02	 9.094823E-03	 -8.037896E-03	 1.070932E-02	 7.784683E-03	 1.068315E-02	 -1.141730E-02	 1.092391E-02	 -4.018948E-03	 5.354660E-03	 2.939346E-03	 4.129076E-03	 -6.026531E-03	 5.662539E-03	 -4.018948E-03	 5.354660E-03
1.393157E-03	 2.824166E-02	 9.851044E-03	 1.075147E-02	 9.282948E-03	 -1.749018E-02	 9.084529E-03	 -8.071896E-03	 1.071338E-02	 7.806855E-03	 1.067583E-02	 -1.145553E-02	 1.092172E-02	 -4.035948E-03	 5.356689E-03	 2.944618E-03	 4.144354E-03	 -6.034649E-03	 5.663814E-03	 -4.035948E-03	 5.356689E-03
1.406048E-03	 2.831581E-02	 9.845283E-03	 1.077910E-02	 9.266811E-03	 -1.753671E-02	 9.074314E-03	 -8.106061E-03	 1.071766E-02	 7.829174E-03	 1.066865E-02	 -1.149390E-02	 1.091969E-02	 -4.053030E-03	 5.358831E-03	 2.949923E-03	 4.159855E-03	 -6.042809E-03	 5.665333E-03	 -4.053030E-03	 5.358831E-03
1.419058E-03	 2.839033E-02	 9.839238E-03	 1.080691E-02	 9.250706E-03	 -1.758342E-02	 9.064184E-03	 -8.140391E-03	 1.072217E-02	 7.851654E-03	 1.066163E-02	 -1.153242E-02	 1.091783E-02	 -4.070196E-03	 5.361085E-03	 2.955254E-03	 4.175565E-03	 -6.050999E-03	 5.667104E-03	 -4.070196E-03	 5.361085E-03
1.432188E-03	 2.846523E-02	 9.832916E-03	 1.083491E-02	 9.234644E-03	 -1.763031E-02	 9.054149E-03	 -8.174888E-03	 1.072691E-02	 7.874311E-03	 1.065477E-02	 -1.157111E-02	 1.091615E-02	 -4.087444E-03	 5.363453E-03	 2.960603E-03	 4.191469E-03	 -6.059204E-03	 5.669131E-03	 -4.087444E-03	 5.363453E-03
1.445440E-03	 2.854052E-02	 9.826323E-03	 1.086312E-02	 9.218633E-03	 -1.767739E-02	 9.044213E-03	 -8.209553E-03	 1.073187E-02	 7.897158E-03	 1.064806E-02	 -1.160998E-02	 1.091465E-02	 -4.104777E-03	 5.365935E-03	 2.965963E-03	 4.207550E-03	 -6.067412E-03	 5.671419E-03	 -4.104777E-03	 5.365935E-03
1.458814E-03	 2.861615E-02	 9.819443E-03	 1.089149E-02	 9.202619E-03	 -1.772466E-02	 9.034330E-03	 -8.244385E-03	 1.073704E-02	 7.920137E-03	 1.064148E-02	 -1.164898E-02	 1.091328E-02	 -4.122192E-03	 5.368521E-03	 2.971356E-03	 4.223840E-03	 -6.075676E-03	 5.673927E-03	 -4.122192E-03	 5.368521E-03
1.472313E-03	 2.869207E-02	 9.812255E-03	 1.091999E-02	 9.186555E-03	 -1.777208E-02	 9.024454E-03	 -8.279379E-03	 1.074240E-02	 7.943184E-03	 1.063499E-02	 -1.168803E-02	 1.091201E-02	 -4.139689E-03	 5.371202E-03	 2.976807E-03	 4.240378E-03	 -6.084057E-03	 5.676615E-03	 -4.139689E-03	 5.371202E-03
1.485936E-03	 2.876829E-02	 9.804763E-03	 1.094862E-02	 9.170454E-03	 -1.781967E-02	 9.014601E-03	 -8.314535E-03	 1.074797E-02	 7.966305E-03	 1.062862E-02	 -1.172713E-02	 1.091085E-02	 -4.157268E-03	 5.373984E-03	 2.982313E-03	 4.257157E-03	 -6.092546E-03	 5.679491E-03	 -4.157268E-03	 5.373984E-03
1.499685E-03	 2.884482E-02	 9.796967E-03	 1.097738E-02	 9.154329E-03	 -1.786743E-02	 9.004783E-03	 -8.349853E-03	 1.075374E-02	 7.989508E-03	 1.062236E-02	 -1.176630E-02	 1.090981E-02	 -4.174927E-03	 5.376872E-03	 2.987874E-03	 4.274168E-03	 -6.101138E-03	 5.682561E-03	 -4.174927E-03	 5.376872E-03
1.513561E-03	 2.892165E-02	 9.788870E-03	 1.100629E-02	 9.138195E-03	 -1.791536E-02	 8.995013E-03	 -8.385333E-03	 1.075974E-02	 8.012801E-03	 1.061624E-02	 -1.180553E-02	 1.090889E-02	 -4.192666E-03	 5.379870E-03	 2.993488E-03	 4.291401E-03	 -6.109826E-03	 5.685833E-03	 -4.192666E-03	 5.379870E-03
1.527566E-03	 2.899880E-02	 9.780474E-03	 1.103534E-02	 9.122063E-03	 -1.796346E-02	 8.985303E-03	 -8.420973E-03	 1.076596E-02	 8.036189E-03	 1.061024E-02	 -1.184485E-02	 1.090811E-02	 -4.210487E-03	 5.382982E-03	 2.999155E-03	 4.308847E-03	 -6.118603E-03	 5.689310E-03	 -4.210487E-03	 5.382982E-03
1.541700E-03	 2.907627E-02	 9.771779E-03	 1.106455E-02	 9.105945E-03	 -1.801172E-02	 8.975664E-03	 -8.456774E-03	 1.077243E-02	 8.059680E-03	 1.060439E-02	 -1.188426E-02	 1.090748E-02	 -4.228387E-03	 5.386214E-03	 3.004873E-03	 4.326495E-03	 -6.127462E-03	 5.692998E-03	 -4.228387E-03	 5.386214E-03
1.555966E-03	 2.915407E-02	 9.762788E-03	 1.109392E-02	 9.089854E-03	 -1.806015E-02	 8.966109E-03	 -8.492735E-03	 1.077913E-02	 8.083281E-03	 1.059869E-02	 -1.192375E-02	 1.090699E-02	 -4.246368E-03	 5.389567E-03	 3.010642E-03	 4.344334E-03	 -6.136396E-03	 5.696901E-03	 -4.246368E-03	 5.389567E-03
1.570363E-03	 2.923221E-02	 9.753503E-03	 1.112346E-02	 9.073799E-03	 -1.810875E-02	 8.956646E-03	 -8.528856E-03	 1.078609E-02	 8.106999E-03	 1.059314E-02	 -1.196335E-02	 1.090665E-02	 -4.264428E-03	 5.393046E-03	 3.016460E-03	 4.362352E-03	 -6.145400E-03	 5.701021E-03	 -4.264428E-03	 5.393046E-03
1.584893E-03	 2.931068E-02	 9.743926E-03	 1.115317E-02	 9.057791E-03	 -1.815752E-02	 8.947286E-03	 -8.565135E-03	 1.079331E-02	 8.130842E-03	 1.058774E-02	 -1.200305E-02	 1.090647E-02	 -4.282568E-03	 5.396654E-03	 3.022326E-03	 4.380537E-03	 -6.154465E-03	 5.705361E-03	 -4.282568E-03	 5.396654E-03
1.599558E-03	 2.938951E-02	 9.734058E-03	 1.118305E-02	 9.041840E-03	 -1.820645E-02	 8.938038E-03	 -8.601574E-03	 1.080079E-02	 8.154816E-03	 1.058251E-02	 -1.204287E-02	 1.090645E-02	 -4.300787E-03	 5.400393E-03	 3.028238E-03	 4.398875E-03	 -6.163586E-03	 5.709922E-03	 -4.300787E-03	 5.400393E-03
1.614359E-03	 2.946869E-02	 9.723900E-03	 1.121312E-02	 9.025955E-03	 -1.825556E-02	 8.928910E-03	 -8.638171E-03	 1.080853E-02	 8.178928E-03	 1.057743E-02	 -1.208281E-02	 1.090659E-02	 -4.319085E-03	 5.404266E-03	 3.034196E-03	 4.417353E-03	 -6.172756E-03	 5.714705E-03	 -4.319085E-03	 5.404266E-03
1.629296E-03	 2.954823E-02	 9.713455E-03	 1.124339E-02	 9.010143E-03	 -1.830484E-02	 8.919910E-03	 -8.674926E-03	 1.081655E-02	 8.203186E-03	 1.057252E-02	 -1.212287E-02	 1.090690E-02	 -4.337463E-03	 5.408274E-03	 3.040199E-03	 4.435956E-03	 -6.181967E-03	 5.719710E-03	 -4.337463E-03	 5.408274E-03
1.644372E-03	 2.962813E-02	 9.702724E-03	 1.127384E-02	 8.994414E-03	 -1.835429E-02	 8.911044E-03	 -8.711838E-03	 1.082484E-02	 8.227596E-03	 1.056778E-02	 -1.216308E-02	 1.090737E-02	 -4.355919E-03	 5.412421E-03	 3.046246E-03	 4.454669E-03	 -6.191214E-03	 5.724936E-03	 -4.355919E-03	 5.412421E-03
1.659587E-03	 2.970841E-02	 9.691710E-03	 1.130450E-02	 8.978773E-03	 -1.840391E-02	 8.902319E-03	 -8.748907E-03	 1.083341E-02	 8.252166E-03	 1.056319E-02	 -1.220342E-02	 1.090800E-02	 -4.374454E-03	 5.416707E-03	 3.052334E-03	 4.473479E-03	 -6.200489E-03	 5.730382E-03	 -4.374454E-03	 5.416707E-03
1.674943E-03	 2.978907E-02	 9.680412E-03	 1.133537E-02	 8.963227E-03	 -1.845371E-02	 8.893740E-03	 -8.786133E-03	 1.084227E-02	 8.276903E-03	 1.055877E-02	 -1.224392E-02	 1.090880E-02	 -4.393066E-03	 5.421133E-03	 3.058464E-03	 4.492368E-03	 -6.209786E-03	 5.736047E-03	 -4.393066E-03	 5.421133E-03
1.690441E-03	 2.987012E-02	 9.668834E-03	 1.136645E-02	 8.947782E-03	 -1.850367E-02	 8.885311E-03	 -8.823515E-03	 1.085140E-02	 8.301814E-03	 1.055450E-02	 -1.228457E-02	 1.090975E-02	 -4.411757E-03	 5.425701E-03	 3.064634E-03	 4.511321E-03	 -6.219097E-03	 5.741926E-03	 -4.411757E-03	 5.425701E-03
1.706082E-03	 2.995156E-02	 9.656978E-03	 1.139775E-02	 8.932443E-03	 -1.855381E-02	 8.877037E-03	 -8.861053E-03	 1.086082E-02	 8.326905E-03	 1.055039E-02	 -1.232539E-02	 1.091086E-02	 -4.430526E-03	 5.430410E-03	 3.070842E-03	 4.530321E-03	 -6.228418E-03	 5.748018E-03	 -4.430526E-03	 5.430410E-03
1.721869E-03	 3.003339E-02	 9.644843E-03	 1.142927E-02	 8.917213E-03	 -1.860412E-02	 8.868921E-03	 -8.898746E-03	 1.087052E-02	 8.352185E-03	 1.054642E-02	 -1.236638E-02	 1.091211E-02	 -4.449373E-03	 5.435261E-03	 3.077089E-03	 4.549353E-03	 -6.237739E-03	 5.754317E-03	 -4.449373E-03	 5.435261E-03
1.737801E-03	 3.011563E-02	 9.632433E-03	 1.146103E-02	 8.902096E-03	 -1.865460E-02	 8.860966E-03	 -8.936594E-03	 1.088051E-02	 8.377660E-03	 1.054261E-02	 -1.240755E-02	 1.091351E-02	 -4.468297E-03	 5.440253E-03	 3.083372E-03	 4.568398E-03	 -6.247056E-03	 5.760821E-03	 -4.468297E-03	 5.440253E-03
1.753881E-03	 3.019821E-02	 9.619719E-03	 1.149297E-02	 8.887054E-03	 -1.870524E-02	 8.853138E-03	 -8.974593E-03	 1.089077E-02	 8.403251E-03	 1.053889E-02	 -1.244886E-02	 1.091502E-02	 -4.487297E-03	 5.445384E-03	 3.089716E-03	 4.587469E-03	 -6.256379E-03	 5.767525E-03	 -4.487297E-03	 5.445384E-03
1.770109E-03	 3.028105E-02	 9.606679E-03	 1.152503E-02	 8.872051E-03	 -1.875601E-02	 8.845408E-03	 -9.012742E-03	 1.090130E-02	 8.428890E-03	 1.053523E-02	 -1.249029E-02	 1.091662E-02	 -4.506371E-03	 5.450651E-03	 3.096142E-03	 4.606587E-03	 -6.265726E-03	 5.774425E-03	 -4.506371E-03	 5.450651E-03
1.786488E-03	 3.036417E-02	 9.593327E-03	 1.155724E-02	 8.857094E-03	 -1.880693E-02	 8.837784E-03	 -9.051042E-03	 1.091210E-02	 8.454595E-03	 1.053166E-02	 -1.253183E-02	 1.091833E-02	 -4.525521E-03	 5.456052E-03	 3.102643E-03	 4.625749E-03	 -6.275098E-03	 5.781518E-03	 -4.525521E-03	 5.456052E-03
1.803018E-03	 3.044759E-02	 9.579674E-03	 1.158960E-02	 8.842193E-03	 -1.885800E-02	 8.830270E-03	 -9.089494E-03	 1.092318E-02	 8.480384E-03	 1.052818E-02	 -1.257350E-02	 1.092014E-02	 -4.544747E-03	 5.461588E-03	 3.109211E-03	 4.644955E-03	 -6.284497E-03	 5.788800E-03	 -4.544747E-03	 5.461588E-03
1.819701E-03	 3.053134E-02	 9.565732E-03	 1.162212E-02	 8.827353E-03	 -1.890922E-02	 8.822872E-03	 -9.128099E-03	 1.093452E-02	 8.506278E-03	 1.052481E-02	 -1.261529E-02	 1.092206E-02	 -4.564050E-03	 5.467258E-03	 3.115841E-03	 4.664202E-03	 -6.293925E-03	 5.796266E-03	 -4.564050E-03	 5.467258E-03
1.836538E-03	 3.061542E-02	 9.551514E-03	 1.165482E-02	 8.812583E-03	 -1.896060E-02	 8.815595E-03	 -9.166860E-03	 1.094612E-02	 8.532295E-03	 1.052156E-02	 -1.265721E-02	 1.092410E-02	 -4.583430E-03	 5.473060E-03	 3.122526E-03	 4.683489E-03	 -6.303383E-03	 5.803913E-03	 -4.583430E-03	 5.473060E-03
1.853532E-03	 3.069986E-02	 9.537030E-03	 1.168771E-02	 8.797888E-03	 -1.901214E-02	 8.808444E-03	 -9.205777E-03	 1.095799E-02	 8.558455E-03	 1.051843E-02	 -1.269927E-02	 1.092626E-02	 -4.602888E-03	 5.478993E-03	 3.129258E-03	 4.702815E-03	 -6.312873E-03	 5.811736E-03	 -4.602888E-03	 5.478993E-03
1.870682E-03	 3.078467E-02	 9.522293E-03	 1.172081E-02	 8.783274E-03	 -1.906386E-02	 8.801423E-03	 -9.244851E-03	 1.097011E-02	 8.584775E-03	 1.051545E-02	 -1.274147E-02	 1.092856E-02	 -4.622426E-03	 5.485057E-03	 3.136031E-03	 4.722178E-03	 -6.322397E-03	 5.819733E-03	 -4.622426E-03	 5.485057E-03
1.887991E-03	 3.086988E-02	 9.507314E-03	 1.175411E-02	 8.768747E-03	 -1.911576E-02	 8.794534E-03	 -9.284085E-03	 1.098250E-02	 8.611276E-03	 1.051262E-02	 -1.278381E-02	 1.093098E-02	 -4.642043E-03	 5.491249E-03	 3.142838E-03	 4.741579E-03	 -6.331956E-03	 5.827897E-03	 -4.642043E-03	 5.491249E-03
1.905461E-03	 3.095550E-02	 9.492104E-03	 1.178765E-02	 8.754312E-03	 -1.916785E-02	 8.787780E-03	 -9.323480E-03	 1.099514E-02	 8.637977E-03	 1.050994E-02	 -1.282630E-02	 1.093355E-02	 -4.661740E-03	 5.497568E-03	 3.149672E-03	 4.761014E-03	 -6.341551E-03	 5.836226E-03	 -4.661740E-03	 5.497568E-03
1.923092E-03	 3.104155E-02	 9.476674E-03	 1.182142E-02	 8.739973E-03	 -1.922013E-02	 8.781165E-03	 -9.363036E-03	 1.100802E-02	 8.664896E-03	 1.050743E-02	 -1.286894E-02	 1.093626E-02	 -4.681518E-03	 5.504011E-03	 3.156526E-03	 4.780484E-03	 -6.351185E-03	 5.844715E-03	 -4.681518E-03	 5.504011E-03
1.940886E-03	 3.112805E-02	 9.461034E-03	 1.185545E-02	 8.725734E-03	 -1.927260E-02	 8.774688E-03	 -9.402756E-03	 1.102115E-02	 8.692052E-03	 1.050510E-02	 -1.291174E-02	 1.093911E-02	 -4.701378E-03	 5.510577E-03	 3.163394E-03	 4.799988E-03	 -6.360858E-03	 5.853360E-03	 -4.701378E-03	 5.510577E-03
1.958845E-03	 3.121501E-02	 9.445196E-03	 1.188973E-02	 8.711598E-03	 -1.932528E-02	 8.768352E-03	 -9.442641E-03	 1.103453E-02	 8.719465E-03	 1.050295E-02	 -1.295471E-02	 1.094211E-02	 -4.721320E-03	 5.517263E-03	 3.170268E-03	 4.819523E-03	 -6.370574E-03	 5.862156E-03	 -4.721320E-03	 5.517263E-03
1.976970E-03	 3.130246E-02	 9.429169E-03	 1.192430E-02	 8.697568E-03	 -1.937817E-02	 8.762157E-03	 -9.482691E-03	 1.104813E-02	 8.747153E-03	 1.050099E-02	 -1.299783E-02	 1.094526E-02	 -4.741346E-03	 5.524067E-03	 3.177143E-03	 4.839091E-03	 -6.380332E-03	 5.871098E-03	 -4.741346E-03	 5.524067E-03
