NNPDFpol 1.1, Q = 2.236 GeV
x	 x(u-d)	 error	 xu+	 error	 xd+	 error	 xs+	 error	 xu	 error	 xd	 error	 xs	 error	 xub	 error	 xdb	 error	 xsb	 error
5.495409E-04	 2.397101E-02	 8.853828E-03	 8.160415E-03	 1.585133E-02	 -1.581060E-02	 1.526955E-02	 -7.226855E-03	 1.654224E-02	 5.646612E-03	 1.691729E-02	 -9.753160E-03	 1.611300E-02	 -3.613427E-03	 8.271121E-03	 2.513803E-03	 4.700160E-03	 -6.057435E-03	 6.586093E-03	 -3.613427E-03	 8.271121E-03
5.546257E-04	 2.403081E-02	 8.867764E-03	 8.186992E-03	 1.581181E-02	 -1.584382E-02	 1.523225E-02	 -7.246819E-03	 1.649974E-02	 5.668996E-03	 1.688057E-02	 -9.783402E-03	 1.608310E-02	 -3.623410E-03	 8.249871E-03	 2.517996E-03	 4.700111E-03	 -6.060415E-03	 6.590372E-03	 -3.623410E-03	 8.249871E-03
5.597576E-04	 2.409086E-02	 8.881658E-03	 8.213657E-03	 1.577250E-02	 -1.587721E-02	 1.519520E-02	 -7.266922E-03	 1.645760E-02	 5.691487E-03	 1.684408E-02	 -9.813867E-03	 1.605351E-02	 -3.633461E-03	 8.228798E-03	 2.522170E-03	 4.700115E-03	 -6.063339E-03	 6.594568E-03	 -3.633461E-03	 8.228798E-03
5.649370E-04	 2.415118E-02	 8.895502E-03	 8.240414E-03	 1.573340E-02	 -1.591076E-02	 1.515837E-02	 -7.287160E-03	 1.641578E-02	 5.714090E-03	 1.680779E-02	 -9.844556E-03	 1.602421E-02	 -3.643580E-03	 8.207892E-03	 2.526324E-03	 4.700174E-03	 -6.066208E-03	 6.598678E-03	 -3.643580E-03	 8.207892E-03
5.701643E-04	 2.421176E-02	 8.909286E-03	 8.267269E-03	 1.569449E-02	 -1.594449E-02	 1.512174E-02	 -7.307535E-03	 1.637429E-02	 5.736812E-03	 1.677169E-02	 -9.875468E-03	 1.599518E-02	 -3.653767E-03	 8.187145E-03	 2.530457E-03	 4.700286E-03	 -6.069022E-03	 6.602702E-03	 -3.653767E-03	 8.187145E-03
5.754399E-04	 2.427261E-02	 8.923002E-03	 8.294227E-03	 1.565574E-02	 -1.597838E-02	 1.508529E-02	 -7.328043E-03	 1.633309E-02	 5.759660E-03	 1.673576E-02	 -9.906605E-03	 1.596640E-02	 -3.664021E-03	 8.166546E-03	 2.534567E-03	 4.700452E-03	 -6.071779E-03	 6.606637E-03	 -3.664021E-03	 8.166546E-03
5.807644E-04	 2.433371E-02	 8.936690E-03	 8.321267E-03	 1.561716E-02	 -1.601245E-02	 1.504903E-02	 -7.348684E-03	 1.629222E-02	 5.782605E-03	 1.670000E-02	 -9.938000E-03	 1.593788E-02	 -3.674342E-03	 8.146112E-03	 2.538662E-03	 4.700665E-03	 -6.074446E-03	 6.610505E-03	 -3.674342E-03	 8.146112E-03
5.861382E-04	 2.439504E-02	 8.950389E-03	 8.348366E-03	 1.557878E-02	 -1.604667E-02	 1.501296E-02	 -7.369461E-03	 1.625173E-02	 5.805616E-03	 1.666441E-02	 -9.969678E-03	 1.590966E-02	 -3.684731E-03	 8.125864E-03	 2.542750E-03	 4.700926E-03	 -6.076996E-03	 6.614330E-03	 -3.684731E-03	 8.125864E-03
5.915616E-04	 2.445660E-02	 8.964087E-03	 8.375527E-03	 1.554058E-02	 -1.608107E-02	 1.497709E-02	 -7.390374E-03	 1.621160E-02	 5.828698E-03	 1.662900E-02	 -1.000163E-02	 1.588172E-02	 -3.695187E-03	 8.105799E-03	 2.546829E-03	 4.701246E-03	 -6.079441E-03	 6.618110E-03	 -3.695187E-03	 8.105799E-03
5.970353E-04	 2.451839E-02	 8.977772E-03	 8.402753E-03	 1.550256E-02	 -1.611563E-02	 1.494140E-02	 -7.411424E-03	 1.617182E-02	 5.851854E-03	 1.659377E-02	 -1.003384E-02	 1.585406E-02	 -3.705712E-03	 8.085911E-03	 2.550899E-03	 4.701634E-03	 -6.081791E-03	 6.621846E-03	 -3.705712E-03	 8.085911E-03
6.025596E-04	 2.458041E-02	 8.991430E-03	 8.430047E-03	 1.546471E-02	 -1.615037E-02	 1.490589E-02	 -7.432612E-03	 1.613240E-02	 5.875089E-03	 1.655871E-02	 -1.006631E-02	 1.582666E-02	 -3.716306E-03	 8.066198E-03	 2.554958E-03	 4.702102E-03	 -6.084057E-03	 6.625537E-03	 -3.716306E-03	 8.066198E-03
6.081350E-04	 2.464268E-02	 9.005049E-03	 8.457411E-03	 1.542702E-02	 -1.618527E-02	 1.487056E-02	 -7.453939E-03	 1.609331E-02	 5.898406E-03	 1.652384E-02	 -1.009902E-02	 1.579952E-02	 -3.726970E-03	 8.046656E-03	 2.559005E-03	 4.702658E-03	 -6.086251E-03	 6.629182E-03	 -3.726970E-03	 8.046656E-03
6.137620E-04	 2.470518E-02	 9.018617E-03	 8.484848E-03	 1.538948E-02	 -1.622034E-02	 1.483540E-02	 -7.475407E-03	 1.605456E-02	 5.921809E-03	 1.648913E-02	 -1.013195E-02	 1.577264E-02	 -3.737704E-03	 8.027281E-03	 2.563038E-03	 4.703310E-03	 -6.088382E-03	 6.632779E-03	 -3.737704E-03	 8.027281E-03
6.194411E-04	 2.476793E-02	 9.032121E-03	 8.512360E-03	 1.535208E-02	 -1.625557E-02	 1.480040E-02	 -7.497016E-03	 1.601614E-02	 5.945303E-03	 1.645461E-02	 -1.016511E-02	 1.574601E-02	 -3.748508E-03	 8.008070E-03	 2.567057E-03	 4.704066E-03	 -6.090463E-03	 6.636327E-03	 -3.748508E-03	 8.008070E-03
6.251727E-04	 2.483093E-02	 9.045548E-03	 8.539951E-03	 1.531482E-02	 -1.629098E-02	 1.476556E-02	 -7.518768E-03	 1.597804E-02	 5.968891E-03	 1.642026E-02	 -1.019848E-02	 1.571961E-02	 -3.759384E-03	 7.989018E-03	 2.571060E-03	 4.704934E-03	 -6.092504E-03	 6.639824E-03	 -3.759384E-03	 7.989018E-03
6.309573E-04	 2.489418E-02	 9.058887E-03	 8.567623E-03	 1.527768E-02	 -1.632656E-02	 1.473087E-02	 -7.540663E-03	 1.594025E-02	 5.992577E-03	 1.638609E-02	 -1.023204E-02	 1.569345E-02	 -3.770331E-03	 7.970124E-03	 2.575046E-03	 4.705919E-03	 -6.094516E-03	 6.643267E-03	 -3.770331E-03	 7.970124E-03
6.367955E-04	 2.495768E-02	 9.072123E-03	 8.595379E-03	 1.524067E-02	 -1.636230E-02	 1.469633E-02	 -7.562702E-03	 1.590276E-02	 6.016366E-03	 1.635209E-02	 -1.026579E-02	 1.566751E-02	 -3.781351E-03	 7.951382E-03	 2.579013E-03	 4.707028E-03	 -6.096511E-03	 6.646655E-03	 -3.781351E-03	 7.951382E-03
6.426877E-04	 2.502144E-02	 9.085245E-03	 8.623221E-03	 1.520378E-02	 -1.639822E-02	 1.466194E-02	 -7.584887E-03	 1.586558E-02	 6.040260E-03	 1.631827E-02	 -1.029972E-02	 1.564179E-02	 -3.792444E-03	 7.932791E-03	 2.582961E-03	 4.708265E-03	 -6.098498E-03	 6.649983E-03	 -3.792444E-03	 7.932791E-03
6.486344E-04	 2.508546E-02	 9.098239E-03	 8.651153E-03	 1.516699E-02	 -1.643430E-02	 1.462769E-02	 -7.607219E-03	 1.582869E-02	 6.064265E-03	 1.628463E-02	 -1.033381E-02	 1.561628E-02	 -3.803610E-03	 7.914345E-03	 2.586887E-03	 4.709635E-03	 -6.100489E-03	 6.653248E-03	 -3.803610E-03	 7.914345E-03
6.546362E-04	 2.514974E-02	 9.111094E-03	 8.679176E-03	 1.513030E-02	 -1.647056E-02	 1.459358E-02	 -7.629699E-03	 1.579209E-02	 6.088384E-03	 1.625116E-02	 -1.036807E-02	 1.559098E-02	 -3.814850E-03	 7.896043E-03	 2.590792E-03	 4.711142E-03	 -6.102495E-03	 6.656446E-03	 -3.814850E-03	 7.896043E-03
6.606934E-04	 2.521428E-02	 9.123795E-03	 8.707294E-03	 1.509371E-02	 -1.650699E-02	 1.455960E-02	 -7.652328E-03	 1.575576E-02	 6.112621E-03	 1.621786E-02	 -1.040246E-02	 1.556587E-02	 -3.826164E-03	 7.877881E-03	 2.594673E-03	 4.712787E-03	 -6.104527E-03	 6.659573E-03	 -3.826164E-03	 7.877881E-03
6.668068E-04	 2.527910E-02	 9.136331E-03	 8.735509E-03	 1.505721E-02	 -1.654359E-02	 1.452575E-02	 -7.675107E-03	 1.571971E-02	 6.136980E-03	 1.618473E-02	 -1.043699E-02	 1.554095E-02	 -3.837553E-03	 7.859855E-03	 2.598529E-03	 4.714574E-03	 -6.106597E-03	 6.662624E-03	 -3.837553E-03	 7.859855E-03
6.729767E-04	 2.534418E-02	 9.148689E-03	 8.763824E-03	 1.502078E-02	 -1.658036E-02	 1.449201E-02	 -7.698036E-03	 1.568393E-02	 6.161465E-03	 1.615177E-02	 -1.047164E-02	 1.551621E-02	 -3.849018E-03	 7.841963E-03	 2.602359E-03	 4.716504E-03	 -6.108713E-03	 6.665595E-03	 -3.849018E-03	 7.841963E-03
6.792036E-04	 2.540954E-02	 9.160855E-03	 8.792242E-03	 1.498443E-02	 -1.661730E-02	 1.445840E-02	 -7.721118E-03	 1.564840E-02	 6.186080E-03	 1.611898E-02	 -1.050641E-02	 1.549165E-02	 -3.860559E-03	 7.824200E-03	 2.606162E-03	 4.718577E-03	 -6.110889E-03	 6.668478E-03	 -3.860559E-03	 7.824200E-03
6.854882E-04	 2.547518E-02	 9.172816E-03	 8.820765E-03	 1.494815E-02	 -1.665441E-02	 1.442490E-02	 -7.744353E-03	 1.561313E-02	 6.210829E-03	 1.608636E-02	 -1.054128E-02	 1.546725E-02	 -3.872176E-03	 7.806563E-03	 2.609936E-03	 4.720795E-03	 -6.113135E-03	 6.671270E-03	 -3.872176E-03	 7.806563E-03
6.918310E-04	 2.554109E-02	 9.184560E-03	 8.849397E-03	 1.491194E-02	 -1.669170E-02	 1.439151E-02	 -7.767742E-03	 1.557810E-02	 6.235716E-03	 1.605390E-02	 -1.057624E-02	 1.544301E-02	 -3.883871E-03	 7.789050E-03	 2.613681E-03	 4.723157E-03	 -6.115461E-03	 6.673963E-03	 -3.883871E-03	 7.789050E-03
6.982324E-04	 2.560727E-02	 9.196129E-03	 8.878116E-03	 1.487576E-02	 -1.672915E-02	 1.435821E-02	 -7.791285E-03	 1.554334E-02	 6.260714E-03	 1.602158E-02	 -1.061133E-02	 1.541892E-02	 -3.895643E-03	 7.771670E-03	 2.617402E-03	 4.725657E-03	 -6.117826E-03	 6.676584E-03	 -3.895643E-03	 7.771670E-03
7.046931E-04	 2.567369E-02	 9.207566E-03	 8.906904E-03	 1.483962E-02	 -1.676679E-02	 1.432496E-02	 -7.814980E-03	 1.550887E-02	 6.285798E-03	 1.598937E-02	 -1.064660E-02	 1.539499E-02	 -3.907490E-03	 7.754434E-03	 2.621106E-03	 4.728292E-03	 -6.120185E-03	 6.679161E-03	 -3.907490E-03	 7.754434E-03
7.112135E-04	 2.574036E-02	 9.218866E-03	 8.935765E-03	 1.480351E-02	 -1.680459E-02	 1.429178E-02	 -7.838827E-03	 1.547468E-02	 6.310973E-03	 1.595727E-02	 -1.068205E-02	 1.537122E-02	 -3.919414E-03	 7.737340E-03	 2.624792E-03	 4.731065E-03	 -6.122541E-03	 6.681695E-03	 -3.919414E-03	 7.737340E-03
7.177943E-04	 2.580727E-02	 9.230020E-03	 8.964704E-03	 1.476743E-02	 -1.684257E-02	 1.425866E-02	 -7.862825E-03	 1.544077E-02	 6.336245E-03	 1.592527E-02	 -1.071767E-02	 1.534759E-02	 -3.931412E-03	 7.720384E-03	 2.628459E-03	 4.733978E-03	 -6.124900E-03	 6.684184E-03	 -3.931412E-03	 7.720384E-03
7.244360E-04	 2.587444E-02	 9.241022E-03	 8.993724E-03	 1.473137E-02	 -1.688071E-02	 1.422559E-02	 -7.886972E-03	 1.540713E-02	 6.361618E-03	 1.589338E-02	 -1.075345E-02	 1.532412E-02	 -3.943486E-03	 7.703563E-03	 2.632106E-03	 4.737033E-03	 -6.127265E-03	 6.686627E-03	 -3.943486E-03	 7.703563E-03
7.311391E-04	 2.594186E-02	 9.251864E-03	 9.022830E-03	 1.469532E-02	 -1.691903E-02	 1.419258E-02	 -7.911269E-03	 1.537375E-02	 6.387097E-03	 1.586159E-02	 -1.078939E-02	 1.530079E-02	 -3.955635E-03	 7.686874E-03	 2.635733E-03	 4.740230E-03	 -6.129641E-03	 6.689023E-03	 -3.955635E-03	 7.686874E-03
7.379042E-04	 2.600955E-02	 9.262539E-03	 9.052026E-03	 1.465930E-02	 -1.695753E-02	 1.415964E-02	 -7.935715E-03	 1.534063E-02	 6.412689E-03	 1.582990E-02	 -1.082549E-02	 1.527760E-02	 -3.967857E-03	 7.670313E-03	 2.639337E-03	 4.743572E-03	 -6.132033E-03	 6.691372E-03	 -3.967857E-03	 7.670313E-03
7.447320E-04	 2.607750E-02	 9.273040E-03	 9.081316E-03	 1.462329E-02	 -1.699619E-02	 1.412674E-02	 -7.960308E-03	 1.530776E-02	 6.438398E-03	 1.579832E-02	 -1.086174E-02	 1.525455E-02	 -3.980154E-03	 7.653878E-03	 2.642918E-03	 4.747059E-03	 -6.134445E-03	 6.693671E-03	 -3.980154E-03	 7.653878E-03
7.516229E-04	 2.614572E-02	 9.283358E-03	 9.110704E-03	 1.458729E-02	 -1.703502E-02	 1.409391E-02	 -7.985049E-03	 1.527513E-02	 6.464229E-03	 1.576684E-02	 -1.089814E-02	 1.523163E-02	 -3.992525E-03	 7.637566E-03	 2.646475E-03	 4.750692E-03	 -6.136881E-03	 6.695920E-03	 -3.992525E-03	 7.637566E-03
7.585776E-04	 2.621421E-02	 9.293488E-03	 9.140195E-03	 1.455130E-02	 -1.707402E-02	 1.406113E-02	 -8.009937E-03	 1.524274E-02	 6.490187E-03	 1.573545E-02	 -1.093467E-02	 1.520885E-02	 -4.004968E-03	 7.621372E-03	 2.650008E-03	 4.754473E-03	 -6.139347E-03	 6.698116E-03	 -4.004968E-03	 7.621372E-03
7.655966E-04	 2.628298E-02	 9.303421E-03	 9.169793E-03	 1.451532E-02	 -1.711319E-02	 1.402841E-02	 -8.034970E-03	 1.521059E-02	 6.516279E-03	 1.570417E-02	 -1.097134E-02	 1.518620E-02	 -4.017485E-03	 7.605293E-03	 2.653514E-03	 4.758400E-03	 -6.141846E-03	 6.700259E-03	 -4.017485E-03	 7.605293E-03
7.726806E-04	 2.635203E-02	 9.313150E-03	 9.199502E-03	 1.447934E-02	 -1.715253E-02	 1.399575E-02	 -8.060148E-03	 1.517865E-02	 6.542509E-03	 1.567298E-02	 -1.100814E-02	 1.516367E-02	 -4.030074E-03	 7.589327E-03	 2.656993E-03	 4.762475E-03	 -6.144384E-03	 6.702347E-03	 -4.030074E-03	 7.589327E-03
7.798301E-04	 2.642136E-02	 9.322668E-03	 9.229326E-03	 1.444336E-02	 -1.719203E-02	 1.396313E-02	 -8.085470E-03	 1.514694E-02	 6.568882E-03	 1.564189E-02	 -1.104507E-02	 1.514127E-02	 -4.042735E-03	 7.573469E-03	 2.660445E-03	 4.766697E-03	 -6.146963E-03	 6.704378E-03	 -4.042735E-03	 7.573469E-03
7.870458E-04	 2.649098E-02	 9.331968E-03	 9.259270E-03	 1.440738E-02	 -1.723171E-02	 1.393057E-02	 -8.110936E-03	 1.511543E-02	 6.595403E-03	 1.561090E-02	 -1.108212E-02	 1.511899E-02	 -4.055468E-03	 7.557716E-03	 2.663867E-03	 4.771067E-03	 -6.149590E-03	 6.706350E-03	 -4.055468E-03	 7.557716E-03
7.943282E-04	 2.656088E-02	 9.341041E-03	 9.289338E-03	 1.437140E-02	 -1.727155E-02	 1.389807E-02	 -8.136545E-03	 1.508413E-02	 6.622078E-03	 1.557999E-02	 -1.111928E-02	 1.509683E-02	 -4.068273E-03	 7.542064E-03	 2.667259E-03	 4.775583E-03	 -6.152269E-03	 6.708261E-03	 -4.068273E-03	 7.542064E-03
8.016781E-04	 2.663109E-02	 9.349881E-03	 9.319533E-03	 1.433541E-02	 -1.731155E-02	 1.386561E-02	 -8.162296E-03	 1.505302E-02	 6.648913E-03	 1.554918E-02	 -1.115655E-02	 1.507478E-02	 -4.081148E-03	 7.526509E-03	 2.670621E-03	 4.780246E-03	 -6.155003E-03	 6.710110E-03	 -4.081148E-03	 7.526509E-03
8.090959E-04	 2.670159E-02	 9.358480E-03	 9.349861E-03	 1.429941E-02	 -1.735173E-02	 1.383320E-02	 -8.188189E-03	 1.502209E-02	 6.675911E-03	 1.551846E-02	 -1.119393E-02	 1.505284E-02	 -4.094094E-03	 7.511047E-03	 2.673950E-03	 4.785054E-03	 -6.157798E-03	 6.711894E-03	 -4.094094E-03	 7.511047E-03
8.165824E-04	 2.677239E-02	 9.366832E-03	 9.380325E-03	 1.426340E-02	 -1.739207E-02	 1.380084E-02	 -8.214222E-03	 1.499135E-02	 6.703079E-03	 1.548782E-02	 -1.123141E-02	 1.503100E-02	 -4.107111E-03	 7.495674E-03	 2.677246E-03	 4.790007E-03	 -6.160658E-03	 6.713612E-03	 -4.107111E-03	 7.495674E-03
8.241381E-04	 2.684350E-02	 9.374927E-03	 9.410930E-03	 1.422738E-02	 -1.743257E-02	 1.376852E-02	 -8.240395E-03	 1.496077E-02	 6.730421E-03	 1.545727E-02	 -1.126899E-02	 1.500927E-02	 -4.120198E-03	 7.480385E-03	 2.680508E-03	 4.795105E-03	 -6.163588E-03	 6.715261E-03	 -4.120198E-03	 7.480385E-03
8.317638E-04	 2.691492E-02	 9.382760E-03	 9.441680E-03	 1.419134E-02	 -1.747325E-02	 1.373625E-02	 -8.266708E-03	 1.493036E-02	 6.757944E-03	 1.542681E-02	 -1.130665E-02	 1.498764E-02	 -4.133354E-03	 7.465178E-03	 2.683736E-03	 4.800346E-03	 -6.166591E-03	 6.716840E-03	 -4.133354E-03	 7.465178E-03
8.394600E-04	 2.698663E-02	 9.390368E-03	 9.472553E-03	 1.415524E-02	 -1.751408E-02	 1.370398E-02	 -8.293157E-03	 1.490011E-02	 6.785659E-03	 1.539640E-02	 -1.134445E-02	 1.496611E-02	 -4.146578E-03	 7.450054E-03	 2.686893E-03	 4.805721E-03	 -6.169632E-03	 6.718346E-03	 -4.146578E-03	 7.450054E-03
8.472274E-04	 2.705860E-02	 9.397788E-03	 9.503527E-03	 1.411906E-02	 -1.755507E-02	 1.367167E-02	 -8.319739E-03	 1.487004E-02	 6.813572E-03	 1.536604E-02	 -1.138240E-02	 1.494468E-02	 -4.159870E-03	 7.435018E-03	 2.689955E-03	 4.811228E-03	 -6.172676E-03	 6.719787E-03	 -4.159870E-03	 7.435018E-03
8.550667E-04	 2.713084E-02	 9.405011E-03	 9.534606E-03	 1.408281E-02	 -1.759623E-02	 1.363934E-02	 -8.346457E-03	 1.484015E-02	 6.841673E-03	 1.533574E-02	 -1.142050E-02	 1.492336E-02	 -4.173229E-03	 7.420075E-03	 2.692933E-03	 4.816874E-03	 -6.175730E-03	 6.721172E-03	 -4.173229E-03	 7.420075E-03
8.629785E-04	 2.720335E-02	 9.412028E-03	 9.565794E-03	 1.404648E-02	 -1.763756E-02	 1.360698E-02	 -8.373313E-03	 1.481045E-02	 6.869954E-03	 1.530548E-02	 -1.145875E-02	 1.490215E-02	 -4.186656E-03	 7.405226E-03	 2.695839E-03	 4.822668E-03	 -6.178803E-03	 6.722510E-03	 -4.186656E-03	 7.405226E-03
8.709636E-04	 2.727614E-02	 9.418832E-03	 9.597093E-03	 1.401008E-02	 -1.767905E-02	 1.357461E-02	 -8.400307E-03	 1.478095E-02	 6.898408E-03	 1.527529E-02	 -1.149714E-02	 1.488104E-02	 -4.200154E-03	 7.390473E-03	 2.698685E-03	 4.828618E-03	 -6.181903E-03	 6.723811E-03	 -4.200154E-03	 7.390473E-03
8.790225E-04	 2.734921E-02	 9.425413E-03	 9.628507E-03	 1.397363E-02	 -1.772070E-02	 1.354224E-02	 -8.427442E-03	 1.475164E-02	 6.927026E-03	 1.524516E-02	 -1.153566E-02	 1.486004E-02	 -4.213721E-03	 7.375819E-03	 2.701481E-03	 4.834730E-03	 -6.185039E-03	 6.725081E-03	 -4.213721E-03	 7.375819E-03
8.871560E-04	 2.742256E-02	 9.431763E-03	 9.660040E-03	 1.393713E-02	 -1.776252E-02	 1.350988E-02	 -8.454719E-03	 1.472253E-02	 6.955800E-03	 1.521509E-02	 -1.157431E-02	 1.483915E-02	 -4.227360E-03	 7.361265E-03	 2.704241E-03	 4.841010E-03	 -6.188217E-03	 6.726331E-03	 -4.227360E-03	 7.361265E-03
8.953648E-04	 2.749621E-02	 9.437873E-03	 9.691695E-03	 1.390059E-02	 -1.780451E-02	 1.347753E-02	 -8.482141E-03	 1.469363E-02	 6.984721E-03	 1.518510E-02	 -1.161307E-02	 1.481836E-02	 -4.241070E-03	 7.346815E-03	 2.706974E-03	 4.847465E-03	 -6.191447E-03	 6.727567E-03	 -4.241070E-03	 7.346815E-03
9.036495E-04	 2.757015E-02	 9.443734E-03	 9.723476E-03	 1.386400E-02	 -1.784667E-02	 1.344520E-02	 -8.509708E-03	 1.466494E-02	 7.013781E-03	 1.515519E-02	 -1.165193E-02	 1.479769E-02	 -4.254854E-03	 7.332469E-03	 2.709695E-03	 4.854099E-03	 -6.194736E-03	 6.728796E-03	 -4.254854E-03	 7.332469E-03
9.120108E-04	 2.764438E-02	 9.449338E-03	 9.755385E-03	 1.382739E-02	 -1.788900E-02	 1.341290E-02	 -8.537422E-03	 1.463646E-02	 7.042973E-03	 1.512535E-02	 -1.169091E-02	 1.477711E-02	 -4.268711E-03	 7.318230E-03	 2.712413E-03	 4.860916E-03	 -6.198093E-03	 6.730025E-03	 -4.268711E-03	 7.318230E-03
9.204496E-04	 2.771892E-02	 9.454676E-03	 9.787428E-03	 1.379076E-02	 -1.793150E-02	 1.338064E-02	 -8.565285E-03	 1.460820E-02	 7.072287E-03	 1.509560E-02	 -1.172997E-02	 1.475665E-02	 -4.282642E-03	 7.304100E-03	 2.715141E-03	 4.867921E-03	 -6.201525E-03	 6.731260E-03	 -4.282642E-03	 7.304100E-03
9.289664E-04	 2.779377E-02	 9.459740E-03	 9.819606E-03	 1.375410E-02	 -1.797417E-02	 1.334843E-02	 -8.593298E-03	 1.458016E-02	 7.101716E-03	 1.506592E-02	 -1.176913E-02	 1.473628E-02	 -4.296649E-03	 7.290080E-03	 2.717890E-03	 4.875115E-03	 -6.205040E-03	 6.732507E-03	 -4.296649E-03	 7.290080E-03
9.375620E-04	 2.786893E-02	 9.464521E-03	 9.851923E-03	 1.371744E-02	 -1.801701E-02	 1.331627E-02	 -8.621464E-03	 1.455234E-02	 7.131251E-03	 1.503633E-02	 -1.180836E-02	 1.471602E-02	 -4.310732E-03	 7.276172E-03	 2.720672E-03	 4.882502E-03	 -6.208647E-03	 6.733770E-03	 -4.310732E-03	 7.276172E-03
9.462372E-04	 2.794441E-02	 9.469009E-03	 9.884383E-03	 1.368077E-02	 -1.806002E-02	 1.328417E-02	 -8.649783E-03	 1.452475E-02	 7.160884E-03	 1.500683E-02	 -1.184767E-02	 1.469585E-02	 -4.324892E-03	 7.262377E-03	 2.723499E-03	 4.890082E-03	 -6.212354E-03	 6.735054E-03	 -4.324892E-03	 7.262377E-03
9.549926E-04	 2.802020E-02	 9.473198E-03	 9.916990E-03	 1.364411E-02	 -1.810321E-02	 1.325213E-02	 -8.678258E-03	 1.449739E-02	 7.190607E-03	 1.497742E-02	 -1.188705E-02	 1.467577E-02	 -4.339129E-03	 7.248697E-03	 2.726382E-03	 4.897856E-03	 -6.216169E-03	 6.736362E-03	 -4.339129E-03	 7.248697E-03
9.638290E-04	 2.809632E-02	 9.477077E-03	 9.949746E-03	 1.360745E-02	 -1.814658E-02	 1.322018E-02	 -8.706891E-03	 1.447027E-02	 7.220412E-03	 1.494809E-02	 -1.192648E-02	 1.465579E-02	 -4.353445E-03	 7.235133E-03	 2.729334E-03	 4.905824E-03	 -6.220099E-03	 6.737698E-03	 -4.353445E-03	 7.235133E-03
9.727472E-04	 2.817277E-02	 9.480638E-03	 9.982655E-03	 1.357081E-02	 -1.819012E-02	 1.318830E-02	 -8.735682E-03	 1.444337E-02	 7.250290E-03	 1.491886E-02	 -1.196597E-02	 1.463589E-02	 -4.367841E-03	 7.221686E-03	 2.732365E-03	 4.913985E-03	 -6.224154E-03	 6.739065E-03	 -4.367841E-03	 7.221686E-03
9.817479E-04	 2.824956E-02	 9.483872E-03	 1.001572E-02	 1.353419E-02	 -1.823384E-02	 1.315651E-02	 -8.764633E-03	 1.441671E-02	 7.280233E-03	 1.488971E-02	 -1.200550E-02	 1.461607E-02	 -4.382316E-03	 7.208357E-03	 2.735488E-03	 4.922338E-03	 -6.228340E-03	 6.740463E-03	 -4.382316E-03	 7.208357E-03
9.908319E-04	 2.832668E-02	 9.486772E-03	 1.004895E-02	 1.349760E-02	 -1.827773E-02	 1.312482E-02	 -8.793746E-03	 1.439030E-02	 7.310233E-03	 1.486065E-02	 -1.204507E-02	 1.459633E-02	 -4.396873E-03	 7.195148E-03	 2.738714E-03	 4.930881E-03	 -6.232667E-03	 6.741896E-03	 -4.396873E-03	 7.195148E-03
1.000000E-03	 2.840414E-02	 9.489327E-03	 1.008234E-02	 1.346104E-02	 -1.832181E-02	 1.309323E-02	 -8.823024E-03	 1.436412E-02	 7.340282E-03	 1.483168E-02	 -1.208466E-02	 1.457666E-02	 -4.411512E-03	 7.182058E-03	 2.742055E-03	 4.939610E-03	 -6.237141E-03	 6.743363E-03	 -4.411512E-03	 7.182058E-03
1.009253E-03	 2.848192E-02	 9.491573E-03	 1.011587E-02	 1.342445E-02	 -1.836606E-02	 1.306167E-02	 -8.852461E-03	 1.433816E-02	 7.370403E-03	 1.480277E-02	 -1.212433E-02	 1.455705E-02	 -4.426231E-03	 7.169078E-03	 2.745464E-03	 4.948523E-03	 -6.241730E-03	 6.744862E-03	 -4.426231E-03	 7.169078E-03
1.018591E-03	 2.855999E-02	 9.493544E-03	 1.014952E-02	 1.338778E-02	 -1.841048E-02	 1.303010E-02	 -8.882053E-03	 1.431240E-02	 7.400624E-03	 1.477388E-02	 -1.216408E-02	 1.453751E-02	 -4.441027E-03	 7.156199E-03	 2.748892E-03	 4.957618E-03	 -6.246395E-03	 6.746389E-03	 -4.441027E-03	 7.156199E-03
1.028016E-03	 2.863836E-02	 9.495237E-03	 1.018329E-02	 1.335105E-02	 -1.845507E-02	 1.299853E-02	 -8.911800E-03	 1.428685E-02	 7.430945E-03	 1.474504E-02	 -1.220393E-02	 1.451804E-02	 -4.455900E-03	 7.143425E-03	 2.752344E-03	 4.966897E-03	 -6.251141E-03	 6.747948E-03	 -4.455900E-03	 7.143425E-03
1.037528E-03	 2.871703E-02	 9.496646E-03	 1.021719E-02	 1.331427E-02	 -1.849984E-02	 1.296696E-02	 -8.941702E-03	 1.426152E-02	 7.461365E-03	 1.471625E-02	 -1.224387E-02	 1.449864E-02	 -4.470851E-03	 7.130762E-03	 2.755824E-03	 4.976358E-03	 -6.255973E-03	 6.749541E-03	 -4.470851E-03	 7.130762E-03
1.047129E-03	 2.879600E-02	 9.497768E-03	 1.025122E-02	 1.327744E-02	 -1.854478E-02	 1.293541E-02	 -8.971758E-03	 1.423643E-02	 7.491883E-03	 1.468752E-02	 -1.228389E-02	 1.447933E-02	 -4.485879E-03	 7.118213E-03	 2.759339E-03	 4.986003E-03	 -6.260896E-03	 6.751169E-03	 -4.485879E-03	 7.118213E-03
