NNPDFpol 1.1, Q = 1.732 GeV
x	 x(u-d)	 error	 xu+	 error	 xd+	 error	 xs+	 error	 xu	 error	 xd	 error	 xs	 error	 xub	 error	 xdb	 error	 xsb	 error
6.982324E-04	 2.442110E-02	 9.293857E-03	 8.918795E-03	 1.248378E-02	 -1.550231E-02	 1.197484E-02	 -6.806354E-03	 1.313411E-02	 6.256384E-03	 1.358454E-02	 -9.567913E-03	 1.312536E-02	 -3.403177E-03	 6.567057E-03	 2.662411E-03	 4.145271E-03	 -5.934393E-03	 6.133049E-03	 -3.403177E-03	 6.567057E-03
7.046931E-04	 2.448200E-02	 9.307163E-03	 8.943009E-03	 1.246062E-02	 -1.553899E-02	 1.195402E-02	 -6.830061E-03	 1.311255E-02	 6.276982E-03	 1.356302E-02	 -9.602813E-03	 1.311170E-02	 -3.415031E-03	 6.556274E-03	 2.666026E-03	 4.144691E-03	 -5.936175E-03	 6.134213E-03	 -3.415031E-03	 6.556274E-03
7.112135E-04	 2.454311E-02	 9.320356E-03	 8.967284E-03	 1.243750E-02	 -1.557583E-02	 1.193327E-02	 -6.853910E-03	 1.309126E-02	 6.297658E-03	 1.354160E-02	 -9.637884E-03	 1.309817E-02	 -3.426955E-03	 6.545630E-03	 2.669627E-03	 4.144269E-03	 -5.937942E-03	 6.135330E-03	 -3.426955E-03	 6.545630E-03
7.177943E-04	 2.460445E-02	 9.333428E-03	 8.991625E-03	 1.241440E-02	 -1.561282E-02	 1.191256E-02	 -6.877899E-03	 1.307024E-02	 6.318417E-03	 1.352028E-02	 -9.673120E-03	 1.308476E-02	 -3.438950E-03	 6.535122E-03	 2.673209E-03	 4.144009E-03	 -5.939701E-03	 6.136398E-03	 -3.438950E-03	 6.535122E-03
7.244360E-04	 2.466601E-02	 9.346371E-03	 9.016035E-03	 1.239131E-02	 -1.564997E-02	 1.189190E-02	 -6.902028E-03	 1.304949E-02	 6.339264E-03	 1.349906E-02	 -9.708515E-03	 1.307148E-02	 -3.451014E-03	 6.524745E-03	 2.676770E-03	 4.143914E-03	 -5.941455E-03	 6.137415E-03	 -3.451014E-03	 6.524745E-03
7.311391E-04	 2.472779E-02	 9.359175E-03	 9.040516E-03	 1.236824E-02	 -1.568728E-02	 1.187129E-02	 -6.926297E-03	 1.302899E-02	 6.360207E-03	 1.347793E-02	 -9.744064E-03	 1.305830E-02	 -3.463149E-03	 6.514497E-03	 2.680309E-03	 4.143986E-03	 -5.943212E-03	 6.138378E-03	 -3.463149E-03	 6.514497E-03
7.379042E-04	 2.478981E-02	 9.371832E-03	 9.065074E-03	 1.234518E-02	 -1.572474E-02	 1.185073E-02	 -6.950705E-03	 1.300875E-02	 6.381251E-03	 1.345691E-02	 -9.779762E-03	 1.304524E-02	 -3.475353E-03	 6.504373E-03	 2.683823E-03	 4.144229E-03	 -5.944975E-03	 6.139286E-03	 -3.475353E-03	 6.504373E-03
7.447320E-04	 2.485206E-02	 9.384333E-03	 9.089710E-03	 1.232212E-02	 -1.576235E-02	 1.183021E-02	 -6.975252E-03	 1.298874E-02	 6.402401E-03	 1.343597E-02	 -9.815603E-03	 1.303229E-02	 -3.487626E-03	 6.494369E-03	 2.687309E-03	 4.144645E-03	 -5.946750E-03	 6.140135E-03	 -3.487626E-03	 6.494369E-03
7.516229E-04	 2.491455E-02	 9.396671E-03	 9.114429E-03	 1.229906E-02	 -1.580012E-02	 1.180973E-02	 -6.999937E-03	 1.296896E-02	 6.423664E-03	 1.341514E-02	 -9.851580E-03	 1.301944E-02	 -3.499968E-03	 6.484481E-03	 2.690765E-03	 4.145235E-03	 -5.948543E-03	 6.140924E-03	 -3.499968E-03	 6.484481E-03
7.585776E-04	 2.497728E-02	 9.408836E-03	 9.139234E-03	 1.227600E-02	 -1.583805E-02	 1.178929E-02	 -7.024759E-03	 1.294941E-02	 6.445045E-03	 1.339440E-02	 -9.887690E-03	 1.300669E-02	 -3.512380E-03	 6.474706E-03	 2.694189E-03	 4.146001E-03	 -5.950358E-03	 6.141650E-03	 -3.512380E-03	 6.474706E-03
7.655966E-04	 2.504025E-02	 9.420819E-03	 9.164129E-03	 1.225292E-02	 -1.587613E-02	 1.176888E-02	 -7.049720E-03	 1.293008E-02	 6.466551E-03	 1.337375E-02	 -9.923925E-03	 1.299403E-02	 -3.524860E-03	 6.465038E-03	 2.697577E-03	 4.146944E-03	 -5.952200E-03	 6.142310E-03	 -3.524860E-03	 6.465038E-03
7.726806E-04	 2.510347E-02	 9.432612E-03	 9.189116E-03	 1.222982E-02	 -1.591436E-02	 1.174851E-02	 -7.074817E-03	 1.291095E-02	 6.488187E-03	 1.335319E-02	 -9.960282E-03	 1.298147E-02	 -3.537409E-03	 6.455474E-03	 2.700929E-03	 4.148066E-03	 -5.954075E-03	 6.142901E-03	 -3.537409E-03	 6.455474E-03
7.798301E-04	 2.516694E-02	 9.444206E-03	 9.214201E-03	 1.220671E-02	 -1.595274E-02	 1.172817E-02	 -7.100051E-03	 1.289202E-02	 6.509959E-03	 1.333273E-02	 -9.996753E-03	 1.296899E-02	 -3.550025E-03	 6.446009E-03	 2.704242E-03	 4.149367E-03	 -5.955988E-03	 6.143420E-03	 -3.550025E-03	 6.446009E-03
7.870458E-04	 2.523066E-02	 9.455592E-03	 9.239385E-03	 1.218357E-02	 -1.599128E-02	 1.170785E-02	 -7.125421E-03	 1.287328E-02	 6.531873E-03	 1.331235E-02	 -1.003333E-02	 1.295660E-02	 -3.562711E-03	 6.436640E-03	 2.707512E-03	 4.150847E-03	 -5.957945E-03	 6.143864E-03	 -3.562711E-03	 6.436640E-03
7.943282E-04	 2.529464E-02	 9.466762E-03	 9.264674E-03	 1.216040E-02	 -1.602997E-02	 1.168755E-02	 -7.150927E-03	 1.285472E-02	 6.553935E-03	 1.329206E-02	 -1.007002E-02	 1.294429E-02	 -3.575463E-03	 6.427361E-03	 2.710739E-03	 4.152508E-03	 -5.959949E-03	 6.144230E-03	 -3.575463E-03	 6.427361E-03
8.016781E-04	 2.535888E-02	 9.477706E-03	 9.290069E-03	 1.213719E-02	 -1.606881E-02	 1.166728E-02	 -7.176568E-03	 1.283634E-02	 6.576150E-03	 1.327185E-02	 -1.010680E-02	 1.293205E-02	 -3.588284E-03	 6.418168E-03	 2.713918E-03	 4.154348E-03	 -5.962007E-03	 6.144515E-03	 -3.588284E-03	 6.418168E-03
8.090959E-04	 2.542338E-02	 9.488416E-03	 9.315575E-03	 1.211395E-02	 -1.610780E-02	 1.164702E-02	 -7.202344E-03	 1.281811E-02	 6.598526E-03	 1.325173E-02	 -1.014368E-02	 1.291988E-02	 -3.601172E-03	 6.409056E-03	 2.717049E-03	 4.156368E-03	 -5.964124E-03	 6.144716E-03	 -3.601172E-03	 6.409056E-03
8.165824E-04	 2.548814E-02	 9.498884E-03	 9.341195E-03	 1.209066E-02	 -1.614695E-02	 1.162678E-02	 -7.228255E-03	 1.280004E-02	 6.621066E-03	 1.323169E-02	 -1.018064E-02	 1.290777E-02	 -3.614127E-03	 6.400021E-03	 2.720128E-03	 4.158569E-03	 -5.966305E-03	 6.144830E-03	 -3.614127E-03	 6.400021E-03
8.241381E-04	 2.555317E-02	 9.509099E-03	 9.366932E-03	 1.206732E-02	 -1.618624E-02	 1.160654E-02	 -7.254299E-03	 1.278212E-02	 6.643778E-03	 1.321173E-02	 -1.021769E-02	 1.289573E-02	 -3.627150E-03	 6.391058E-03	 2.723154E-03	 4.160949E-03	 -5.968555E-03	 6.144852E-03	 -3.627150E-03	 6.391058E-03
8.317638E-04	 2.561848E-02	 9.519054E-03	 9.392791E-03	 1.204392E-02	 -1.622569E-02	 1.158631E-02	 -7.280477E-03	 1.276432E-02	 6.666668E-03	 1.319185E-02	 -1.025481E-02	 1.288374E-02	 -3.640239E-03	 6.382161E-03	 2.726123E-03	 4.163508E-03	 -5.970880E-03	 6.144781E-03	 -3.640239E-03	 6.382161E-03
8.394600E-04	 2.568403E-02	 9.528790E-03	 9.418755E-03	 1.202045E-02	 -1.626528E-02	 1.156605E-02	 -7.306783E-03	 1.274668E-02	 6.689752E-03	 1.317204E-02	 -1.029204E-02	 1.287182E-02	 -3.653392E-03	 6.373340E-03	 2.729003E-03	 4.166231E-03	 -5.973238E-03	 6.144612E-03	 -3.653392E-03	 6.373340E-03
8.472274E-04	 2.574983E-02	 9.538350E-03	 9.444806E-03	 1.199689E-02	 -1.630502E-02	 1.154576E-02	 -7.333213E-03	 1.272921E-02	 6.713039E-03	 1.315228E-02	 -1.032943E-02	 1.285999E-02	 -3.666607E-03	 6.364607E-03	 2.731767E-03	 4.169111E-03	 -5.975591E-03	 6.144351E-03	 -3.666607E-03	 6.364607E-03
8.550667E-04	 2.581586E-02	 9.547723E-03	 9.470948E-03	 1.197324E-02	 -1.634491E-02	 1.152542E-02	 -7.359769E-03	 1.271192E-02	 6.736518E-03	 1.313258E-02	 -1.036696E-02	 1.284824E-02	 -3.679885E-03	 6.355961E-03	 2.734429E-03	 4.172159E-03	 -5.977948E-03	 6.144011E-03	 -3.679885E-03	 6.355961E-03
8.629785E-04	 2.588213E-02	 9.556901E-03	 9.497182E-03	 1.194951E-02	 -1.638495E-02	 1.150505E-02	 -7.386453E-03	 1.269481E-02	 6.760179E-03	 1.311294E-02	 -1.040463E-02	 1.283657E-02	 -3.693227E-03	 6.347404E-03	 2.737003E-03	 4.175387E-03	 -5.980318E-03	 6.143605E-03	 -3.693227E-03	 6.347404E-03
8.709636E-04	 2.594864E-02	 9.565873E-03	 9.523511E-03	 1.192570E-02	 -1.642513E-02	 1.148465E-02	 -7.413268E-03	 1.267787E-02	 6.784011E-03	 1.309337E-02	 -1.044242E-02	 1.282499E-02	 -3.706634E-03	 6.338937E-03	 2.739499E-03	 4.178808E-03	 -5.982709E-03	 6.143145E-03	 -3.706634E-03	 6.338937E-03
8.790225E-04	 2.601541E-02	 9.574630E-03	 9.549937E-03	 1.190181E-02	 -1.646547E-02	 1.146422E-02	 -7.440215E-03	 1.266112E-02	 6.808005E-03	 1.307386E-02	 -1.048034E-02	 1.281348E-02	 -3.720108E-03	 6.330560E-03	 2.741932E-03	 4.182431E-03	 -5.985130E-03	 6.142643E-03	 -3.720108E-03	 6.330560E-03
8.871560E-04	 2.608242E-02	 9.583163E-03	 9.576463E-03	 1.187785E-02	 -1.650596E-02	 1.144378E-02	 -7.467297E-03	 1.264455E-02	 6.832149E-03	 1.305442E-02	 -1.051837E-02	 1.280206E-02	 -3.733648E-03	 6.322274E-03	 2.744314E-03	 4.186267E-03	 -5.987591E-03	 6.142109E-03	 -3.733648E-03	 6.322274E-03
8.953648E-04	 2.614969E-02	 9.591462E-03	 9.603091E-03	 1.185382E-02	 -1.654660E-02	 1.142332E-02	 -7.494515E-03	 1.262816E-02	 6.856434E-03	 1.303504E-02	 -1.055650E-02	 1.279071E-02	 -3.747258E-03	 6.314080E-03	 2.746657E-03	 4.190323E-03	 -5.990099E-03	 6.141556E-03	 -3.747258E-03	 6.314080E-03
9.036495E-04	 2.621722E-02	 9.599517E-03	 9.629824E-03	 1.182972E-02	 -1.658740E-02	 1.140285E-02	 -7.521872E-03	 1.261195E-02	 6.880849E-03	 1.301573E-02	 -1.059473E-02	 1.277944E-02	 -3.760936E-03	 6.305977E-03	 2.748975E-03	 4.194610E-03	 -5.992664E-03	 6.140992E-03	 -3.760936E-03	 6.305977E-03
9.120108E-04	 2.628501E-02	 9.607320E-03	 9.656663E-03	 1.180556E-02	 -1.662835E-02	 1.138238E-02	 -7.549371E-03	 1.259593E-02	 6.905384E-03	 1.299648E-02	 -1.063305E-02	 1.276824E-02	 -3.774685E-03	 6.297967E-03	 2.751279E-03	 4.199133E-03	 -5.995295E-03	 6.140428E-03	 -3.774685E-03	 6.297967E-03
9.204496E-04	 2.635307E-02	 9.614860E-03	 9.683612E-03	 1.178134E-02	 -1.666946E-02	 1.136190E-02	 -7.577012E-03	 1.258010E-02	 6.930028E-03	 1.297730E-02	 -1.067146E-02	 1.275711E-02	 -3.788506E-03	 6.290049E-03	 2.753584E-03	 4.203899E-03	 -5.997999E-03	 6.139873E-03	 -3.788506E-03	 6.290049E-03
9.289664E-04	 2.642139E-02	 9.622128E-03	 9.710672E-03	 1.175706E-02	 -1.671072E-02	 1.134142E-02	 -7.604799E-03	 1.256445E-02	 6.954771E-03	 1.295819E-02	 -1.070993E-02	 1.274605E-02	 -3.802399E-03	 6.282225E-03	 2.755901E-03	 4.208915E-03	 -6.000787E-03	 6.139336E-03	 -3.802399E-03	 6.282225E-03
9.375620E-04	 2.648999E-02	 9.629114E-03	 9.737846E-03	 1.173272E-02	 -1.675214E-02	 1.132095E-02	 -7.632733E-03	 1.254899E-02	 6.979604E-03	 1.293914E-02	 -1.074848E-02	 1.273504E-02	 -3.816366E-03	 6.274493E-03	 2.758242E-03	 4.214184E-03	 -6.003666E-03	 6.138823E-03	 -3.816366E-03	 6.274493E-03
9.462372E-04	 2.655886E-02	 9.635809E-03	 9.765137E-03	 1.170833E-02	 -1.679372E-02	 1.130050E-02	 -7.660817E-03	 1.253371E-02	 7.004514E-03	 1.292015E-02	 -1.078708E-02	 1.272409E-02	 -3.830408E-03	 6.266855E-03	 2.760622E-03	 4.219709E-03	 -6.006646E-03	 6.138342E-03	 -3.830408E-03	 6.266855E-03
9.549926E-04	 2.662801E-02	 9.642203E-03	 9.792546E-03	 1.168390E-02	 -1.683546E-02	 1.128005E-02	 -7.689052E-03	 1.251862E-02	 7.029493E-03	 1.290122E-02	 -1.082573E-02	 1.271319E-02	 -3.844526E-03	 6.259311E-03	 2.763053E-03	 4.225495E-03	 -6.009734E-03	 6.137900E-03	 -3.844526E-03	 6.259311E-03
9.638290E-04	 2.669744E-02	 9.648287E-03	 9.820077E-03	 1.165942E-02	 -1.687737E-02	 1.125963E-02	 -7.717441E-03	 1.250372E-02	 7.054530E-03	 1.288235E-02	 -1.086442E-02	 1.270234E-02	 -3.858721E-03	 6.251859E-03	 2.765546E-03	 4.231542E-03	 -6.012941E-03	 6.137502E-03	 -3.858721E-03	 6.251859E-03
9.727472E-04	 2.676716E-02	 9.654051E-03	 9.847731E-03	 1.163490E-02	 -1.691943E-02	 1.123923E-02	 -7.745987E-03	 1.248900E-02	 7.079615E-03	 1.286354E-02	 -1.090315E-02	 1.269152E-02	 -3.872993E-03	 6.244501E-03	 2.768116E-03	 4.237851E-03	 -6.016275E-03	 6.137154E-03	 -3.872993E-03	 6.244501E-03
9.817479E-04	 2.683717E-02	 9.659485E-03	 9.875510E-03	 1.161034E-02	 -1.696165E-02	 1.121885E-02	 -7.774690E-03	 1.247447E-02	 7.104736E-03	 1.284477E-02	 -1.094191E-02	 1.268074E-02	 -3.887345E-03	 6.237236E-03	 2.770774E-03	 4.244421E-03	 -6.019744E-03	 6.136859E-03	 -3.887345E-03	 6.237236E-03
9.908319E-04	 2.690746E-02	 9.664581E-03	 9.903419E-03	 1.158574E-02	 -1.700404E-02	 1.119850E-02	 -7.803553E-03	 1.246013E-02	 7.129885E-03	 1.282606E-02	 -1.098069E-02	 1.266998E-02	 -3.901777E-03	 6.230064E-03	 2.773534E-03	 4.251253E-03	 -6.023358E-03	 6.136622E-03	 -3.901777E-03	 6.230064E-03
1.000000E-03	 2.697806E-02	 9.669328E-03	 9.931458E-03	 1.156110E-02	 -1.704660E-02	 1.117818E-02	 -7.832579E-03	 1.244597E-02	 7.155050E-03	 1.280738E-02	 -1.101947E-02	 1.265924E-02	 -3.916290E-03	 6.222983E-03	 2.776407E-03	 4.258344E-03	 -6.027125E-03	 6.136445E-03	 -3.916290E-03	 6.222983E-03
1.009253E-03	 2.704893E-02	 9.673768E-03	 9.959612E-03	 1.153640E-02	 -1.708932E-02	 1.115786E-02	 -7.861760E-03	 1.243198E-02	 7.180272E-03	 1.278874E-02	 -1.105832E-02	 1.264853E-02	 -3.930880E-03	 6.215992E-03	 2.779341E-03	 4.265684E-03	 -6.031001E-03	 6.136322E-03	 -3.930880E-03	 6.215992E-03
1.018591E-03	 2.712006E-02	 9.677945E-03	 9.987868E-03	 1.151159E-02	 -1.713219E-02	 1.113748E-02	 -7.891088E-03	 1.241818E-02	 7.205593E-03	 1.277013E-02	 -1.109725E-02	 1.263787E-02	 -3.945544E-03	 6.209089E-03	 2.782275E-03	 4.273265E-03	 -6.034940E-03	 6.136247E-03	 -3.945544E-03	 6.209089E-03
1.028016E-03	 2.719145E-02	 9.681852E-03	 1.001623E-02	 1.148668E-02	 -1.717522E-02	 1.111707E-02	 -7.920564E-03	 1.240456E-02	 7.231010E-03	 1.275154E-02	 -1.113627E-02	 1.262727E-02	 -3.960282E-03	 6.202278E-03	 2.785218E-03	 4.281092E-03	 -6.038951E-03	 6.136222E-03	 -3.960282E-03	 6.202278E-03
1.037528E-03	 2.726311E-02	 9.685481E-03	 1.004469E-02	 1.146169E-02	 -1.721841E-02	 1.109662E-02	 -7.950188E-03	 1.239112E-02	 7.256518E-03	 1.273300E-02	 -1.117537E-02	 1.261671E-02	 -3.975094E-03	 6.195559E-03	 2.788176E-03	 4.289164E-03	 -6.043040E-03	 6.136251E-03	 -3.975094E-03	 6.195559E-03
1.047129E-03	 2.733503E-02	 9.688826E-03	 1.007327E-02	 1.143661E-02	 -1.726176E-02	 1.107615E-02	 -7.979960E-03	 1.237787E-02	 7.282114E-03	 1.271450E-02	 -1.121455E-02	 1.260622E-02	 -3.989980E-03	 6.188937E-03	 2.791157E-03	 4.297484E-03	 -6.047213E-03	 6.136336E-03	 -3.989980E-03	 6.188937E-03
1.056818E-03	 2.740723E-02	 9.691881E-03	 1.010196E-02	 1.141146E-02	 -1.730527E-02	 1.105567E-02	 -8.009881E-03	 1.236483E-02	 7.307791E-03	 1.269604E-02	 -1.125379E-02	 1.259578E-02	 -4.004941E-03	 6.182413E-03	 2.794168E-03	 4.306052E-03	 -6.051478E-03	 6.136480E-03	 -4.004941E-03	 6.182413E-03
1.066596E-03	 2.747970E-02	 9.694637E-03	 1.013076E-02	 1.138624E-02	 -1.734894E-02	 1.103518E-02	 -8.039953E-03	 1.235198E-02	 7.333547E-03	 1.267764E-02	 -1.129310E-02	 1.258540E-02	 -4.019976E-03	 6.175990E-03	 2.797216E-03	 4.314868E-03	 -6.055842E-03	 6.136685E-03	 -4.019976E-03	 6.175990E-03
1.076465E-03	 2.755245E-02	 9.697088E-03	 1.015968E-02	 1.136095E-02	 -1.739277E-02	 1.101469E-02	 -8.070175E-03	 1.233934E-02	 7.359376E-03	 1.265929E-02	 -1.133246E-02	 1.257507E-02	 -4.035087E-03	 6.169670E-03	 2.800309E-03	 4.323933E-03	 -6.060312E-03	 6.136953E-03	 -4.035087E-03	 6.169670E-03
1.086426E-03	 2.762548E-02	 9.699227E-03	 1.018873E-02	 1.133561E-02	 -1.743675E-02	 1.099422E-02	 -8.100548E-03	 1.232691E-02	 7.385274E-03	 1.264100E-02	 -1.137186E-02	 1.256481E-02	 -4.050274E-03	 6.163454E-03	 2.803453E-03	 4.333245E-03	 -6.064894E-03	 6.137285E-03	 -4.050274E-03	 6.163454E-03
1.096478E-03	 2.769879E-02	 9.701047E-03	 1.021789E-02	 1.131022E-02	 -1.748090E-02	 1.097376E-02	 -8.131072E-03	 1.231469E-02	 7.411238E-03	 1.262277E-02	 -1.141130E-02	 1.255461E-02	 -4.065536E-03	 6.157346E-03	 2.806657E-03	 4.342804E-03	 -6.069596E-03	 6.137683E-03	 -4.065536E-03	 6.157346E-03
1.106624E-03	 2.777239E-02	 9.702542E-03	 1.024719E-02	 1.128479E-02	 -1.752521E-02	 1.095333E-02	 -8.161749E-03	 1.230269E-02	 7.437261E-03	 1.260461E-02	 -1.145078E-02	 1.254447E-02	 -4.080875E-03	 6.151347E-03	 2.809926E-03	 4.352609E-03	 -6.074425E-03	 6.138147E-03	 -4.080875E-03	 6.151347E-03
1.116863E-03	 2.784628E-02	 9.703705E-03	 1.027661E-02	 1.125933E-02	 -1.756967E-02	 1.093293E-02	 -8.192579E-03	 1.229092E-02	 7.463341E-03	 1.258653E-02	 -1.149029E-02	 1.253439E-02	 -4.096289E-03	 6.145458E-03	 2.813269E-03	 4.362658E-03	 -6.079387E-03	 6.138678E-03	 -4.096289E-03	 6.145458E-03
1.127197E-03	 2.792046E-02	 9.704528E-03	 1.030617E-02	 1.123383E-02	 -1.761430E-02	 1.091256E-02	 -8.223562E-03	 1.227936E-02	 7.489472E-03	 1.256851E-02	 -1.152981E-02	 1.252437E-02	 -4.111781E-03	 6.139680E-03	 2.816693E-03	 4.372948E-03	 -6.084490E-03	 6.139276E-03	 -4.111781E-03	 6.139680E-03
1.137627E-03	 2.799494E-02	 9.705005E-03	 1.033586E-02	 1.120831E-02	 -1.765909E-02	 1.089225E-02	 -8.254699E-03	 1.226803E-02	 7.515650E-03	 1.255057E-02	 -1.156935E-02	 1.251441E-02	 -4.127350E-03	 6.134017E-03	 2.820205E-03	 4.383478E-03	 -6.089740E-03	 6.139942E-03	 -4.127350E-03	 6.134017E-03
1.148154E-03	 2.806972E-02	 9.705130E-03	 1.036568E-02	 1.118277E-02	 -1.770403E-02	 1.087199E-02	 -8.285991E-03	 1.225694E-02	 7.541871E-03	 1.253271E-02	 -1.160889E-02	 1.250450E-02	 -4.142996E-03	 6.128468E-03	 2.823812E-03	 4.394244E-03	 -6.095145E-03	 6.140675E-03	 -4.142996E-03	 6.128468E-03
1.158777E-03	 2.814479E-02	 9.704895E-03	 1.039565E-02	 1.115722E-02	 -1.774914E-02	 1.085178E-02	 -8.317438E-03	 1.224607E-02	 7.568131E-03	 1.251492E-02	 -1.164843E-02	 1.249465E-02	 -4.158719E-03	 6.123034E-03	 2.827521E-03	 4.405244E-03	 -6.100711E-03	 6.141475E-03	 -4.158719E-03	 6.123034E-03
1.169499E-03	 2.822017E-02	 9.704295E-03	 1.042576E-02	 1.113166E-02	 -1.779441E-02	 1.083165E-02	 -8.349041E-03	 1.223544E-02	 7.594424E-03	 1.249722E-02	 -1.168796E-02	 1.248486E-02	 -4.174521E-03	 6.117718E-03	 2.831340E-03	 4.416474E-03	 -6.106446E-03	 6.142340E-03	 -4.174521E-03	 6.117718E-03
1.180321E-03	 2.829586E-02	 9.703322E-03	 1.045602E-02	 1.110611E-02	 -1.783984E-02	 1.081158E-02	 -8.380801E-03	 1.222504E-02	 7.620747E-03	 1.247961E-02	 -1.172748E-02	 1.247511E-02	 -4.190400E-03	 6.112520E-03	 2.835275E-03	 4.427931E-03	 -6.112356E-03	 6.143271E-03	 -4.190400E-03	 6.112520E-03
1.191242E-03	 2.837186E-02	 9.701970E-03	 1.048643E-02	 1.108055E-02	 -1.788543E-02	 1.079159E-02	 -8.412717E-03	 1.221488E-02	 7.647096E-03	 1.246207E-02	 -1.176698E-02	 1.246542E-02	 -4.206359E-03	 6.107441E-03	 2.839335E-03	 4.439610E-03	 -6.118449E-03	 6.144266E-03	 -4.206359E-03	 6.107441E-03
1.202264E-03	 2.844818E-02	 9.700234E-03	 1.051699E-02	 1.105501E-02	 -1.793119E-02	 1.077169E-02	 -8.444791E-03	 1.220496E-02	 7.673465E-03	 1.244463E-02	 -1.180646E-02	 1.245577E-02	 -4.222396E-03	 6.102481E-03	 2.843526E-03	 4.451509E-03	 -6.124731E-03	 6.145324E-03	 -4.222396E-03	 6.102481E-03
1.213389E-03	 2.852476E-02	 9.698109E-03	 1.054767E-02	 1.102941E-02	 -1.797709E-02	 1.075181E-02	 -8.477019E-03	 1.219526E-02	 7.699817E-03	 1.242722E-02	 -1.184587E-02	 1.244613E-02	 -4.238510E-03	 6.097630E-03	 2.847850E-03	 4.463638E-03	 -6.131224E-03	 6.146417E-03	 -4.238510E-03	 6.097630E-03
1.224616E-03	 2.860157E-02	 9.695602E-03	 1.057843E-02	 1.100371E-02	 -1.802314E-02	 1.073190E-02	 -8.509398E-03	 1.218576E-02	 7.726129E-03	 1.240983E-02	 -1.188520E-02	 1.243648E-02	 -4.254699E-03	 6.092880E-03	 2.852299E-03	 4.476015E-03	 -6.137937E-03	 6.147529E-03	 -4.254699E-03	 6.092880E-03
1.235947E-03	 2.867862E-02	 9.692721E-03	 1.060928E-02	 1.097793E-02	 -1.806933E-02	 1.071198E-02	 -8.541928E-03	 1.217647E-02	 7.752416E-03	 1.239246E-02	 -1.192448E-02	 1.242683E-02	 -4.270964E-03	 6.088236E-03	 2.856867E-03	 4.488637E-03	 -6.144857E-03	 6.148679E-03	 -4.270964E-03	 6.088236E-03
1.247384E-03	 2.875592E-02	 9.689474E-03	 1.064024E-02	 1.095208E-02	 -1.811568E-02	 1.069206E-02	 -8.574610E-03	 1.216741E-02	 7.778693E-03	 1.237513E-02	 -1.196371E-02	 1.241721E-02	 -4.287305E-03	 6.083705E-03	 2.861549E-03	 4.501504E-03	 -6.151973E-03	 6.149880E-03	 -4.287305E-03	 6.083705E-03
1.258925E-03	 2.883348E-02	 9.685867E-03	 1.067131E-02	 1.092618E-02	 -1.816217E-02	 1.067217E-02	 -8.607444E-03	 1.215858E-02	 7.804974E-03	 1.235787E-02	 -1.200290E-02	 1.240763E-02	 -4.303722E-03	 6.079290E-03	 2.866337E-03	 4.514614E-03	 -6.159271E-03	 6.151149E-03	 -4.303722E-03	 6.079290E-03
1.270574E-03	 2.891133E-02	 9.681908E-03	 1.070250E-02	 1.090025E-02	 -1.820882E-02	 1.065232E-02	 -8.640431E-03	 1.215000E-02	 7.831276E-03	 1.234069E-02	 -1.204209E-02	 1.239812E-02	 -4.320216E-03	 6.074998E-03	 2.871226E-03	 4.527965E-03	 -6.166740E-03	 6.152501E-03	 -4.320216E-03	 6.074998E-03
1.282331E-03	 2.898946E-02	 9.677604E-03	 1.073382E-02	 1.087429E-02	 -1.825563E-02	 1.063252E-02	 -8.673572E-03	 1.214167E-02	 7.857614E-03	 1.232361E-02	 -1.208127E-02	 1.238869E-02	 -4.336786E-03	 6.070834E-03	 2.876209E-03	 4.541552E-03	 -6.174367E-03	 6.153949E-03	 -4.336786E-03	 6.070834E-03
1.294196E-03	 2.906789E-02	 9.672963E-03	 1.076528E-02	 1.084834E-02	 -1.830261E-02	 1.061279E-02	 -8.706868E-03	 1.213360E-02	 7.884003E-03	 1.230663E-02	 -1.212047E-02	 1.237936E-02	 -4.353434E-03	 6.066801E-03	 2.881281E-03	 4.555372E-03	 -6.182139E-03	 6.155506E-03	 -4.353434E-03	 6.066801E-03
1.306171E-03	 2.914663E-02	 9.667993E-03	 1.079689E-02	 1.082241E-02	 -1.834974E-02	 1.059315E-02	 -8.740319E-03	 1.212581E-02	 7.910457E-03	 1.228979E-02	 -1.215970E-02	 1.237016E-02	 -4.370159E-03	 6.062904E-03	 2.886434E-03	 4.569420E-03	 -6.190045E-03	 6.157184E-03	 -4.370159E-03	 6.062904E-03
1.318257E-03	 2.922570E-02	 9.662699E-03	 1.082866E-02	 1.079650E-02	 -1.839705E-02	 1.057360E-02	 -8.773925E-03	 1.211830E-02	 7.936993E-03	 1.227308E-02	 -1.219897E-02	 1.236108E-02	 -4.386963E-03	 6.059148E-03	 2.891664E-03	 4.583688E-03	 -6.198073E-03	 6.158995E-03	 -4.386963E-03	 6.059148E-03
1.330454E-03	 2.930511E-02	 9.657090E-03	 1.086059E-02	 1.077065E-02	 -1.844452E-02	 1.055417E-02	 -8.807688E-03	 1.211107E-02	 7.963625E-03	 1.225653E-02	 -1.223831E-02	 1.235216E-02	 -4.403844E-03	 6.055537E-03	 2.896963E-03	 4.598172E-03	 -6.206208E-03	 6.160950E-03	 -4.403844E-03	 6.055537E-03
