NNPDFpol 1.1, Q = 1.000 GeV
x	 x(u+-d+)	 error	 xu+	 error	 xd+	 error	 xs+	 error	 xu	 error	 xd	 error	 xs	 error	 xub	 error	 xdb	 error	 xsb	 error
5.258317E-01	 3.110986E-01	 3.712487E-02	 2.448901E-01	 1.978441E-02	 -6.620851E-02	 2.316527E-02	 1.966266E-04	 5.325453E-04	 2.432218E-01	 1.985286E-02	 -6.596584E-02	 2.324148E-02	 9.831330E-05	 2.662726E-04	 1.668292E-03	 3.172968E-03	 -2.426716E-04	 2.003357E-03	 9.831330E-05	 2.662726E-04
5.278156E-01	 3.079820E-01	 3.673774E-02	 2.427340E-01	 1.959392E-02	 -6.524796E-02	 2.299257E-02	 1.904787E-04	 5.336502E-04	 2.411016E-01	 1.966499E-02	 -6.503695E-02	 2.306714E-02	 9.523933E-05	 2.668251E-04	 1.632393E-03	 3.117631E-03	 -2.110128E-04	 1.981202E-03	 9.523933E-05	 2.668251E-04
5.297996E-01	 3.048673E-01	 3.634817E-02	 2.405764E-01	 1.940179E-02	 -6.429091E-02	 2.281895E-02	 1.840175E-04	 5.358111E-04	 2.389794E-01	 1.947520E-02	 -6.411036E-02	 2.289184E-02	 9.200873E-05	 2.679055E-04	 1.596988E-03	 3.062518E-03	 -1.805474E-04	 1.958595E-03	 9.200873E-05	 2.679055E-04
5.317836E-01	 3.017560E-01	 3.595678E-02	 2.384182E-01	 1.920839E-02	 -6.333783E-02	 2.264465E-02	 1.772724E-04	 5.391028E-04	 2.368561E-01	 1.928385E-02	 -6.318660E-02	 2.271582E-02	 8.863619E-05	 2.695514E-04	 1.562081E-03	 3.007699E-03	 -1.512334E-04	 1.935594E-03	 8.863619E-05	 2.695514E-04
5.337675E-01	 2.986495E-01	 3.556416E-02	 2.362604E-01	 1.901405E-02	 -6.238919E-02	 2.246984E-02	 1.702721E-04	 5.435765E-04	 2.347327E-01	 1.909132E-02	 -6.226616E-02	 2.253929E-02	 8.513607E-05	 2.717883E-04	 1.527678E-03	 2.953240E-03	 -1.230299E-04	 1.912254E-03	 8.513607E-05	 2.717883E-04
5.357515E-01	 2.955492E-01	 3.517086E-02	 2.341038E-01	 1.881909E-02	 -6.144544E-02	 2.229474E-02	 1.630449E-04	 5.492591E-04	 2.326100E-01	 1.889794E-02	 -6.134954E-02	 2.236243E-02	 8.152243E-05	 2.746295E-04	 1.493784E-03	 2.899200E-03	 -9.589639E-05	 1.888625E-03	 8.152243E-05	 2.746295E-04
5.377355E-01	 2.924564E-01	 3.477742E-02	 2.319494E-01	 1.862383E-02	 -6.050703E-02	 2.211952E-02	 1.556180E-04	 5.561531E-04	 2.304890E-01	 1.870405E-02	 -6.043723E-02	 2.218544E-02	 7.780901E-05	 2.780765E-04	 1.460403E-03	 2.845638E-03	 -6.979343E-05	 1.864753E-03	 7.780901E-05	 2.780765E-04
5.397194E-01	 2.893724E-01	 3.438437E-02	 2.297980E-01	 1.842856E-02	 -5.957438E-02	 2.194434E-02	 1.480186E-04	 5.642381E-04	 2.283705E-01	 1.850995E-02	 -5.952970E-02	 2.200848E-02	 7.400930E-05	 2.821191E-04	 1.427540E-03	 2.792606E-03	 -4.468227E-05	 1.840683E-03	 7.400930E-05	 2.821191E-04
5.417034E-01	 2.862976E-01	 3.399187E-02	 2.276499E-01	 1.823337E-02	 -5.864765E-02	 2.176925E-02	 1.402573E-04	 5.734781E-04	 2.262547E-01	 1.831574E-02	 -5.862710E-02	 2.183160E-02	 7.012865E-05	 2.867390E-04	 1.395196E-03	 2.740109E-03	 -2.054801E-05	 1.816418E-03	 7.012865E-05	 2.867390E-04
5.436874E-01	 2.832270E-01	 3.359789E-02	 2.255019E-01	 1.803715E-02	 -5.772511E-02	 2.159351E-02	 1.322436E-04	 5.838796E-04	 2.241385E-01	 1.812026E-02	 -5.772759E-02	 2.165406E-02	 6.612178E-05	 2.919398E-04	 1.363354E-03	 2.687894E-03	 2.478532E-06	 1.791742E-03	 6.612178E-05	 2.919398E-04
5.456713E-01	 2.801607E-01	 3.320250E-02	 2.233539E-01	 1.783996E-02	 -5.680677E-02	 2.141715E-02	 1.239800E-04	 5.954481E-04	 2.220219E-01	 1.792354E-02	 -5.683118E-02	 2.147589E-02	 6.199002E-05	 2.977241E-04	 1.332007E-03	 2.635961E-03	 2.441093E-05	 1.766665E-03	 6.199002E-05	 2.977241E-04
5.476553E-01	 2.770999E-01	 3.280629E-02	 2.212069E-01	 1.764212E-02	 -5.589305E-02	 2.124036E-02	 1.154928E-04	 6.081632E-04	 2.199057E-01	 1.772593E-02	 -5.593835E-02	 2.129731E-02	 5.774639E-05	 3.040816E-04	 1.301154E-03	 2.584374E-03	 4.529777E-05	 1.741253E-03	 5.774639E-05	 3.040816E-04
5.496393E-01	 2.740461E-01	 3.240979E-02	 2.190617E-01	 1.744394E-02	 -5.498437E-02	 2.106336E-02	 1.068072E-04	 6.219845E-04	 2.177909E-01	 1.752779E-02	 -5.504956E-02	 2.111852E-02	 5.340362E-05	 3.109923E-04	 1.270792E-03	 2.533192E-03	 6.518672E-05	 1.715568E-03	 5.340362E-05	 3.109923E-04
5.516232E-01	 2.710004E-01	 3.201353E-02	 2.169193E-01	 1.724574E-02	 -5.408114E-02	 2.088631E-02	 9.794843E-05	 6.368547E-04	 2.156784E-01	 1.732942E-02	 -5.416527E-02	 2.093970E-02	 4.897421E-05	 3.184274E-04	 1.240920E-03	 2.482470E-03	 8.412447E-05	 1.689667E-03	 4.897421E-05	 3.184274E-04
5.536072E-01	 2.679642E-01	 3.161803E-02	 2.147804E-01	 1.704779E-02	 -5.318376E-02	 2.070939E-02	 8.894078E-05	 6.527019E-04	 2.135689E-01	 1.713115E-02	 -5.328591E-02	 2.076103E-02	 4.447039E-05	 3.263509E-04	 1.211534E-03	 2.432259E-03	 1.021568E-04	 1.663604E-03	 4.447039E-05	 3.263509E-04
5.555912E-01	 2.649385E-01	 3.122376E-02	 2.126459E-01	 1.685037E-02	 -5.229260E-02	 2.053276E-02	 7.980823E-05	 6.694424E-04	 2.114633E-01	 1.693326E-02	 -5.241193E-02	 2.058267E-02	 3.990411E-05	 3.347212E-04	 1.182633E-03	 2.382606E-03	 1.193287E-04	 1.637431E-03	 3.990411E-05	 3.347212E-04
5.575752E-01	 2.619248E-01	 3.083118E-02	 2.105167E-01	 1.665373E-02	 -5.140806E-02	 2.035657E-02	 7.057423E-05	 6.869844E-04	 2.093625E-01	 1.673603E-02	 -5.154374E-02	 2.040479E-02	 3.528712E-05	 3.434922E-04	 1.154215E-03	 2.333553E-03	 1.356840E-04	 1.611195E-03	 3.528712E-05	 3.434922E-04
5.595591E-01	 2.589238E-01	 3.044066E-02	 2.083934E-01	 1.645809E-02	 -5.053046E-02	 2.018094E-02	 6.125928E-05	 7.052335E-04	 2.072671E-01	 1.653970E-02	 -5.068172E-02	 2.022749E-02	 3.062964E-05	 3.526167E-04	 1.126279E-03	 2.285132E-03	 1.512613E-04	 1.584932E-03	 3.062964E-05	 3.526167E-04
5.615431E-01	 2.559318E-01	 3.005069E-02	 2.062733E-01	 1.626262E-02	 -4.965853E-02	 2.000529E-02	 5.179628E-05	 7.242458E-04	 2.051745E-01	 1.634338E-02	 -4.982446E-02	 2.005020E-02	 2.589814E-05	 3.621229E-04	 1.098830E-03	 2.237149E-03	 1.659311E-04	 1.558468E-03	 2.589814E-05	 3.621229E-04
5.635271E-01	 2.529475E-01	 2.966077E-02	 2.041556E-01	 1.606705E-02	 -4.879182E-02	 1.982943E-02	 4.216305E-05	 7.440312E-04	 2.030838E-01	 1.614679E-02	 -4.897148E-02	 1.987275E-02	 2.108153E-05	 3.720156E-04	 1.071868E-03	 2.189543E-03	 1.796581E-04	 1.531758E-03	 2.108153E-05	 3.720156E-04
5.655110E-01	 2.499719E-01	 2.927138E-02	 2.020412E-01	 1.587166E-02	 -4.793069E-02	 1.965354E-02	 3.238226E-05	 7.645225E-04	 2.009958E-01	 1.595023E-02	 -4.812318E-02	 1.969531E-02	 1.619113E-05	 3.822612E-04	 1.045382E-03	 2.142368E-03	 1.924951E-04	 1.504870E-03	 1.619113E-05	 3.822612E-04
5.674950E-01	 2.470063E-01	 2.888299E-02	 1.999308E-01	 1.567671E-02	 -4.707549E-02	 1.947780E-02	 2.247610E-05	 7.856461E-04	 1.989114E-01	 1.575396E-02	 -4.727998E-02	 1.951807E-02	 1.123805E-05	 3.928230E-04	 1.019364E-03	 2.095676E-03	 2.044937E-04	 1.477870E-03	 1.123805E-05	 3.928230E-04
5.694790E-01	 2.440518E-01	 2.849604E-02	 1.978253E-01	 1.548244E-02	 -4.622656E-02	 1.930235E-02	 1.246633E-05	 8.073232E-04	 1.968314E-01	 1.555827E-02	 -4.644226E-02	 1.934117E-02	 6.233164E-06	 4.036616E-04	 9.938038E-04	 2.049516E-03	 2.157046E-04	 1.450820E-03	 6.233164E-06	 4.036616E-04
5.714629E-01	 2.411095E-01	 2.811095E-02	 1.957253E-01	 1.528910E-02	 -4.538423E-02	 1.912735E-02	 2.374252E-06	 8.294714E-04	 1.947566E-01	 1.536341E-02	 -4.561041E-02	 1.916478E-02	 1.187126E-06	 4.147357E-04	 9.686938E-04	 2.003932E-03	 2.261775E-04	 1.423780E-03	 1.187126E-06	 4.147357E-04
5.734469E-01	 2.381806E-01	 2.772813E-02	 1.936317E-01	 1.509690E-02	 -4.454884E-02	 1.895293E-02	 -7.779253E-06	 8.520062E-04	 1.926877E-01	 1.516962E-02	 -4.478480E-02	 1.898904E-02	 -3.889627E-06	 4.260031E-04	 9.440252E-04	 1.958967E-03	 2.359612E-04	 1.396806E-03	 -3.889627E-06	 4.260031E-04
5.754309E-01	 2.352660E-01	 2.734793E-02	 1.915453E-01	 1.490605E-02	 -4.372071E-02	 1.877922E-02	 -1.797374E-05	 8.748417E-04	 1.906255E-01	 1.497712E-02	 -4.396581E-02	 1.881407E-02	 -8.986869E-06	 4.374209E-04	 9.197893E-04	 1.914660E-03	 2.451035E-04	 1.369952E-03	 -8.986869E-06	 4.374209E-04
5.774148E-01	 2.323669E-01	 2.697074E-02	 1.894667E-01	 1.471674E-02	 -4.290015E-02	 1.860634E-02	 -2.818917E-05	 8.978922E-04	 1.885707E-01	 1.478615E-02	 -4.315380E-02	 1.863999E-02	 -1.409459E-05	 4.489461E-04	 8.959779E-04	 1.871044E-03	 2.536513E-04	 1.343266E-03	 -1.409459E-05	 4.489461E-04
5.793988E-01	 2.294812E-01	 2.659577E-02	 1.873946E-01	 1.452858E-02	 -4.208654E-02	 1.843396E-02	 -3.845837E-05	 9.212047E-04	 1.865220E-01	 1.459626E-02	 -4.234807E-02	 1.846649E-02	 -1.922919E-05	 4.606024E-04	 8.726071E-04	 1.828011E-03	 2.615255E-04	 1.316660E-03	 -1.922919E-05	 4.606024E-04
5.813828E-01	 2.266060E-01	 2.622199E-02	 1.853270E-01	 1.434099E-02	 -4.127901E-02	 1.826168E-02	 -4.882973E-05	 9.448824E-04	 1.844773E-01	 1.440686E-02	 -4.154763E-02	 1.829315E-02	 -2.441486E-05	 4.724412E-04	 8.496954E-04	 1.785428E-03	 2.686156E-04	 1.290026E-03	 -2.441486E-05	 4.724412E-04
5.833667E-01	 2.237425E-01	 2.584978E-02	 1.832646E-01	 1.415419E-02	 -4.047784E-02	 1.808964E-02	 -5.928373E-05	 9.688640E-04	 1.824374E-01	 1.421819E-02	 -4.075281E-02	 1.812015E-02	 -2.964186E-05	 4.844320E-04	 8.272277E-04	 1.743348E-03	 2.749758E-04	 1.263441E-03	 -2.964186E-05	 4.844320E-04
5.853507E-01	 2.208915E-01	 2.547952E-02	 1.812082E-01	 1.396838E-02	 -3.968330E-02	 1.791800E-02	 -6.980099E-05	 9.930855E-04	 1.804030E-01	 1.403046E-02	 -3.996396E-02	 1.794761E-02	 -3.490049E-05	 4.965428E-04	 8.051887E-04	 1.701826E-03	 2.806598E-04	 1.236981E-03	 -3.490049E-05	 4.965428E-04
5.873347E-01	 2.180542E-01	 2.511156E-02	 1.791585E-01	 1.378377E-02	 -3.889567E-02	 1.774688E-02	 -8.036250E-05	 1.017482E-03	 1.783750E-01	 1.384388E-02	 -3.918139E-02	 1.777570E-02	 -4.018125E-05	 5.087408E-04	 7.835636E-04	 1.660913E-03	 2.857205E-04	 1.210722E-03	 -4.018125E-05	 5.087408E-04
5.893186E-01	 2.152315E-01	 2.474625E-02	 1.771162E-01	 1.360053E-02	 -3.811523E-02	 1.757642E-02	 -9.094965E-05	 1.041986E-03	 1.763539E-01	 1.365866E-02	 -3.840544E-02	 1.760453E-02	 -4.547482E-05	 5.209929E-04	 7.623378E-04	 1.620659E-03	 2.902094E-04	 1.184736E-03	 -4.547482E-05	 5.209929E-04
5.913026E-01	 2.124243E-01	 2.438391E-02	 1.750820E-01	 1.341884E-02	 -3.734224E-02	 1.740673E-02	 -1.015442E-04	 1.066532E-03	 1.743405E-01	 1.347498E-02	 -3.763642E-02	 1.743422E-02	 -5.077208E-05	 5.332659E-04	 7.414969E-04	 1.581112E-03	 2.941775E-04	 1.159091E-03	 -5.077208E-05	 5.332659E-04
5.932866E-01	 2.096336E-01	 2.402484E-02	 1.730566E-01	 1.323886E-02	 -3.657696E-02	 1.723793E-02	 -1.121282E-04	 1.091053E-03	 1.723356E-01	 1.329302E-02	 -3.687463E-02	 1.726490E-02	 -5.606409E-05	 5.455266E-04	 7.210268E-04	 1.542317E-03	 2.976744E-04	 1.133854E-03	 -5.606409E-05	 5.455266E-04
5.952705E-01	 2.068603E-01	 2.366933E-02	 1.710407E-01	 1.306075E-02	 -3.581964E-02	 1.707010E-02	 -1.226841E-04	 1.115484E-03	 1.703398E-01	 1.311294E-02	 -3.612039E-02	 1.709665E-02	 -6.134207E-05	 5.577420E-04	 7.009137E-04	 1.504315E-03	 3.007491E-04	 1.109089E-03	 -6.134207E-05	 5.577420E-04
5.972545E-01	 2.041039E-01	 2.331716E-02	 1.690338E-01	 1.288438E-02	 -3.507013E-02	 1.690316E-02	 -1.332188E-04	 1.139828E-03	 1.683526E-01	 1.293463E-02	 -3.537351E-02	 1.692937E-02	 -6.660938E-05	 5.699141E-04	 6.811639E-04	 1.467073E-03	 3.033818E-04	 1.084789E-03	 -6.660938E-05	 5.699141E-04
5.992385E-01	 2.013610E-01	 2.296707E-02	 1.670335E-01	 1.270910E-02	 -3.432744E-02	 1.673654E-02	 -1.437909E-04	 1.164248E-03	 1.663717E-01	 1.275742E-02	 -3.463285E-02	 1.676253E-02	 -7.189547E-05	 5.821239E-04	 6.618245E-04	 1.430408E-03	 3.054091E-04	 1.060827E-03	 -7.189547E-05	 5.821239E-04
6.012224E-01	 1.986320E-01	 2.261927E-02	 1.650403E-01	 1.253501E-02	 -3.359171E-02	 1.657034E-02	 -1.543896E-04	 1.188711E-03	 1.643974E-01	 1.258142E-02	 -3.389857E-02	 1.659621E-02	 -7.719480E-05	 5.943553E-04	 6.428810E-04	 1.394370E-03	 3.068688E-04	 1.037285E-03	 -7.719480E-05	 5.943553E-04
6.032064E-01	 1.959178E-01	 2.227406E-02	 1.630547E-01	 1.236228E-02	 -3.286313E-02	 1.640469E-02	 -1.649983E-04	 1.213167E-03	 1.624304E-01	 1.240680E-02	 -3.317095E-02	 1.643055E-02	 -8.249916E-05	 6.065837E-04	 6.243142E-04	 1.359025E-03	 3.078138E-04	 1.014260E-03	 -8.249916E-05	 6.065837E-04
6.051904E-01	 1.932194E-01	 2.193173E-02	 1.610774E-01	 1.219106E-02	 -3.214194E-02	 1.623972E-02	 -1.756010E-04	 1.237569E-03	 1.604713E-01	 1.223371E-02	 -3.245024E-02	 1.626569E-02	 -8.780051E-05	 6.187843E-04	 6.061055E-04	 1.324440E-03	 3.082958E-04	 9.918433E-04	 -8.780051E-05	 6.187843E-04
6.071743E-01	 1.905375E-01	 2.159257E-02	 1.591091E-01	 1.202149E-02	 -3.142834E-02	 1.607554E-02	 -1.861819E-04	 1.261864E-03	 1.585209E-01	 1.206232E-02	 -3.173671E-02	 1.610173E-02	 -9.309097E-05	 6.309319E-04	 5.882367E-04	 1.290677E-03	 3.083659E-04	 9.701248E-04	 -9.309097E-05	 6.309319E-04
6.091583E-01	 1.878729E-01	 2.125683E-02	 1.571504E-01	 1.185370E-02	 -3.072254E-02	 1.591225E-02	 -1.967256E-04	 1.286003E-03	 1.565797E-01	 1.189275E-02	 -3.103061E-02	 1.593878E-02	 -9.836280E-05	 6.430015E-04	 5.706895E-04	 1.257800E-03	 3.080740E-04	 9.491885E-04	 -9.836280E-05	 6.430015E-04
6.111423E-01	 1.852266E-01	 2.092476E-02	 1.552019E-01	 1.168783E-02	 -3.002473E-02	 1.574997E-02	 -2.072169E-04	 1.309936E-03	 1.546484E-01	 1.172515E-02	 -3.033220E-02	 1.577694E-02	 -1.036084E-04	 6.549678E-04	 5.534465E-04	 1.225868E-03	 3.074689E-04	 9.291129E-04	 -1.036084E-04	 6.549678E-04
6.131263E-01	 1.825992E-01	 2.059660E-02	 1.532641E-01	 1.152398E-02	 -2.933511E-02	 1.558878E-02	 -2.176409E-04	 1.333612E-03	 1.527276E-01	 1.155963E-02	 -2.964171E-02	 1.561632E-02	 -1.088204E-04	 6.668058E-04	 5.364901E-04	 1.194938E-03	 3.065989E-04	 9.099691E-04	 -1.088204E-04	 6.668058E-04
6.151102E-01	 1.799911E-01	 2.027240E-02	 1.513374E-01	 1.136219E-02	 -2.865375E-02	 1.542869E-02	 -2.279906E-04	 1.357005E-03	 1.508176E-01	 1.139622E-02	 -2.895924E-02	 1.545690E-02	 -1.139953E-04	 6.785024E-04	 5.198123E-04	 1.165032E-03	 3.054864E-04	 8.918021E-04	 -1.139953E-04	 6.785024E-04
6.170942E-01	 1.773992E-01	 1.995100E-02	 1.494193E-01	 1.120185E-02	 -2.797984E-02	 1.526916E-02	 -2.383169E-04	 1.380271E-03	 1.489158E-01	 1.123435E-02	 -2.828381E-02	 1.529816E-02	 -1.191584E-04	 6.901356E-04	 5.034719E-04	 1.135972E-03	 3.039669E-04	 8.745314E-04	 -1.191584E-04	 6.901356E-04
6.190782E-01	 1.748231E-01	 1.963234E-02	 1.475098E-01	 1.104294E-02	 -2.731331E-02	 1.511016E-02	 -2.486215E-04	 1.403422E-03	 1.470223E-01	 1.107398E-02	 -2.761535E-02	 1.514007E-02	 -1.243107E-04	 7.017109E-04	 4.874668E-04	 1.107780E-03	 3.020402E-04	 8.582237E-04	 -1.243107E-04	 7.017109E-04
6.210621E-01	 1.722638E-01	 1.931669E-02	 1.456094E-01	 1.088560E-02	 -2.665432E-02	 1.495182E-02	 -2.588915E-04	 1.426421E-03	 1.451377E-01	 1.091525E-02	 -2.695407E-02	 1.498277E-02	 -1.294457E-04	 7.132103E-04	 4.717777E-04	 1.080540E-03	 2.997542E-04	 8.429766E-04	 -1.294457E-04	 7.132103E-04
6.230461E-01	 1.697218E-01	 1.900429E-02	 1.437188E-01	 1.072993E-02	 -2.600301E-02	 1.479425E-02	 -2.691143E-04	 1.449231E-03	 1.432624E-01	 1.075827E-02	 -2.630017E-02	 1.482636E-02	 -1.345571E-04	 7.246157E-04	 4.563854E-04	 1.054328E-03	 2.971559E-04	 8.288773E-04	 -1.345571E-04	 7.246157E-04
6.250301E-01	 1.671980E-01	 1.869537E-02	 1.418384E-01	 1.057606E-02	 -2.535954E-02	 1.463757E-02	 -2.792775E-04	 1.471816E-03	 1.413971E-01	 1.060317E-02	 -2.565383E-02	 1.467097E-02	 -1.396388E-04	 7.359081E-04	 4.412712E-04	 1.029219E-03	 2.942914E-04	 8.160009E-04	 -1.396388E-04	 7.359081E-04
6.270140E-01	 1.646929E-01	 1.839016E-02	 1.399689E-01	 1.042409E-02	 -2.472405E-02	 1.448189E-02	 -2.893690E-04	 1.494137E-03	 1.395424E-01	 1.045004E-02	 -2.501526E-02	 1.451669E-02	 -1.446845E-04	 7.470685E-04	 4.264167E-04	 1.005284E-03	 2.912059E-04	 8.044083E-04	 -1.446845E-04	 7.470685E-04
6.289980E-01	 1.622074E-01	 1.808887E-02	 1.381107E-01	 1.027412E-02	 -2.409669E-02	 1.432729E-02	 -2.993768E-04	 1.516155E-03	 1.376989E-01	 1.029898E-02	 -2.438464E-02	 1.436361E-02	 -1.496884E-04	 7.580775E-04	 4.118037E-04	 9.825858E-04	 2.879437E-04	 7.941443E-04	 -1.496884E-04	 7.580775E-04
6.309820E-01	 1.597419E-01	 1.779169E-02	 1.362643E-01	 1.012624E-02	 -2.347760E-02	 1.417387E-02	 -3.092893E-04	 1.537831E-03	 1.358669E-01	 1.015009E-02	 -2.376215E-02	 1.421183E-02	 -1.546447E-04	 7.689154E-04	 3.974144E-04	 9.611802E-04	 2.845486E-04	 7.852361E-04	 -1.546447E-04	 7.689154E-04
6.329659E-01	 1.572973E-01	 1.749879E-02	 1.344304E-01	 9.980531E-03	 -2.286689E-02	 1.402170E-02	 -3.190958E-04	 1.559128E-03	 1.340471E-01	 1.000342E-02	 -2.314795E-02	 1.406141E-02	 -1.595479E-04	 7.795639E-04	 3.832327E-04	 9.411111E-04	 2.810601E-04	 7.776913E-04	 -1.595479E-04	 7.795639E-04
6.349499E-01	 1.548711E-01	 1.720929E-02	 1.326070E-01	 9.836549E-03	 -2.226408E-02	 1.387033E-02	 -3.288274E-04	 1.580156E-03	 1.322377E-01	 9.858575E-03	 -2.254144E-02	 1.391190E-02	 -1.644137E-04	 7.900781E-04	 3.693024E-04	 9.222510E-04	 2.773629E-04	 7.714730E-04	 -1.644137E-04	 7.900781E-04
6.369339E-01	 1.524625E-01	 1.692282E-02	 1.307936E-01	 9.694108E-03	 -2.166891E-02	 1.371958E-02	 -3.384982E-04	 1.600972E-03	 1.304379E-01	 9.715372E-03	 -2.194232E-02	 1.376313E-02	 -1.692491E-04	 8.004859E-04	 3.556412E-04	 9.045708E-04	 2.734089E-04	 7.665919E-04	 -1.692491E-04	 8.004859E-04
6.389178E-01	 1.500720E-01	 1.663961E-02	 1.289905E-01	 9.553322E-03	 -2.108149E-02	 1.356957E-02	 -3.480991E-04	 1.621549E-03	 1.286483E-01	 9.573921E-03	 -2.135073E-02	 1.361522E-02	 -1.740495E-04	 8.107743E-04	 3.422332E-04	 8.881379E-04	 2.692370E-04	 7.630722E-04	 -1.740495E-04	 8.107743E-04
6.409018E-01	 1.477003E-01	 1.635990E-02	 1.271983E-01	 9.414299E-03	 -2.050192E-02	 1.342042E-02	 -3.576213E-04	 1.641859E-03	 1.268693E-01	 9.434322E-03	 -2.076681E-02	 1.346829E-02	 -1.788106E-04	 8.209293E-04	 3.290626E-04	 8.730107E-04	 2.648855E-04	 7.609189E-04	 -1.788106E-04	 8.209293E-04
6.428858E-01	 1.453478E-01	 1.608390E-02	 1.254175E-01	 9.277139E-03	 -1.993030E-02	 1.327224E-02	 -3.670562E-04	 1.661872E-03	 1.251014E-01	 9.296669E-03	 -2.019069E-02	 1.332243E-02	 -1.835281E-04	 8.309360E-04	 3.161141E-04	 8.592370E-04	 2.603919E-04	 7.601171E-04	 -1.835281E-04	 8.309360E-04
6.448697E-01	 1.430153E-01	 1.581182E-02	 1.236486E-01	 9.141938E-03	 -1.936670E-02	 1.312514E-02	 -3.763954E-04	 1.681558E-03	 1.233452E-01	 9.161050E-03	 -1.962249E-02	 1.317777E-02	 -1.881977E-04	 8.407789E-04	 3.033725E-04	 8.468526E-04	 2.557931E-04	 7.606323E-04	 -1.881977E-04	 8.407789E-04
6.468537E-01	 1.407031E-01	 1.554386E-02	 1.218919E-01	 9.008786E-03	 -1.881123E-02	 1.297921E-02	 -3.856304E-04	 1.700883E-03	 1.216011E-01	 9.027546E-03	 -1.906235E-02	 1.303438E-02	 -1.928152E-04	 8.504415E-04	 2.908228E-04	 8.358800E-04	 2.511252E-04	 7.624117E-04	 -1.928152E-04	 8.504415E-04
6.488377E-01	 1.384120E-01	 1.528020E-02	 1.201480E-01	 8.877767E-03	 -1.826397E-02	 1.283455E-02	 -3.947532E-04	 1.719814E-03	 1.198696E-01	 8.896230E-03	 -1.851039E-02	 1.289236E-02	 -1.973766E-04	 8.599069E-04	 2.784505E-04	 8.263274E-04	 2.464238E-04	 7.653856E-04	 -1.973766E-04	 8.599069E-04
6.508216E-01	 1.361424E-01	 1.502101E-02	 1.184174E-01	 8.748958E-03	 -1.772501E-02	 1.269125E-02	 -4.037557E-04	 1.738315E-03	 1.181511E-01	 8.767168E-03	 -1.796673E-02	 1.275178E-02	 -2.018778E-04	 8.691574E-04	 2.662412E-04	 8.181877E-04	 2.417238E-04	 7.694692E-04	 -2.018778E-04	 8.691574E-04
6.528056E-01	 1.338933E-01	 1.476582E-02	 1.166991E-01	 8.622111E-03	 -1.719416E-02	 1.254904E-02	 -4.126487E-04	 1.756435E-03	 1.164449E-01	 8.640128E-03	 -1.743114E-02	 1.261238E-02	 -2.063243E-04	 8.782173E-04	 2.542095E-04	 8.113727E-04	 2.369811E-04	 7.745981E-04	 -2.063243E-04	 8.782173E-04
6.547896E-01	 1.316630E-01	 1.451388E-02	 1.149919E-01	 8.496862E-03	 -1.667110E-02	 1.240754E-02	 -4.214528E-04	 1.774271E-03	 1.147495E-01	 8.514773E-03	 -1.690321E-02	 1.247378E-02	 -2.107264E-04	 8.871354E-04	 2.423854E-04	 8.057816E-04	 2.321123E-04	 7.807496E-04	 -2.107264E-04	 8.871354E-04
6.567735E-01	 1.294519E-01	 1.426544E-02	 1.132961E-01	 8.373322E-03	 -1.615586E-02	 1.226686E-02	 -4.301626E-04	 1.791803E-03	 1.130653E-01	 8.391202E-03	 -1.638300E-02	 1.233610E-02	 -2.150813E-04	 8.959013E-04	 2.307593E-04	 8.014176E-04	 2.271440E-04	 7.878667E-04	 -2.150813E-04	 8.959013E-04
6.587575E-01	 1.272606E-01	 1.402071E-02	 1.116121E-01	 8.251600E-03	 -1.564850E-02	 1.212713E-02	 -4.387725E-04	 1.809006E-03	 1.113928E-01	 8.269517E-03	 -1.587060E-02	 1.219945E-02	 -2.193862E-04	 9.045032E-04	 2.193213E-04	 7.982730E-04	 2.221036E-04	 7.958819E-04	 -2.193862E-04	 9.045032E-04
6.607415E-01	 1.250895E-01	 1.377994E-02	 1.099404E-01	 8.131801E-03	 -1.514905E-02	 1.198847E-02	 -4.472769E-04	 1.825856E-03	 1.097324E-01	 8.149811E-03	 -1.536607E-02	 1.206394E-02	 -2.236385E-04	 9.129280E-04	 2.080618E-04	 7.963281E-04	 2.170178E-04	 8.047198E-04	 -2.236385E-04	 9.129280E-04
6.627255E-01	 1.229390E-01	 1.354332E-02	 1.082814E-01	 8.014023E-03	 -1.465757E-02	 1.185097E-02	 -4.556706E-04	 1.842323E-03	 1.080844E-01	 8.032171E-03	 -1.486948E-02	 1.192969E-02	 -2.278353E-04	 9.211617E-04	 1.969712E-04	 7.955512E-04	 2.119129E-04	 8.142978E-04	 -2.278353E-04	 9.211617E-04
6.647094E-01	 1.208095E-01	 1.331107E-02	 1.066354E-01	 7.898360E-03	 -1.417409E-02	 1.171473E-02	 -4.639481E-04	 1.858378E-03	 1.064494E-01	 7.916677E-03	 -1.438090E-02	 1.179677E-02	 -2.319741E-04	 9.291892E-04	 1.860401E-04	 7.958990E-04	 2.068148E-04	 8.245284E-04	 -2.319741E-04	 9.291892E-04
6.666934E-01	 1.187015E-01	 1.308338E-02	 1.050029E-01	 7.784896E-03	 -1.369865E-02	 1.157986E-02	 -4.721044E-04	 1.873989E-03	 1.048276E-01	 7.803402E-03	 -1.390040E-02	 1.166528E-02	 -2.360522E-04	 9.369945E-04	 1.752592E-04	 7.973182E-04	 2.017488E-04	 8.353203E-04	 -2.360522E-04	 9.369945E-04
