DSSV 2008, Q = 1.000 GeV
x	 x(u-d)	 error	 xu+	 error	 xd+	 error	 xs+	 error	 xu	 error	 xd	 error	 xs	 error	 xub	 error	 xdb	 error	 xsb	 er    ror
9.549926E-03	 5.314749E-02	 7.052877E-03	 2.460221E-02	 8.007695E-03	 -2.854528E-02	 3.954278E-03	 -1.539448E-02	 2.207446E-02	 1.476373E-02	 5.509591E-03	 -1.871420E-02	 1.032487E-02	 -7.697241E-03	 1.103723E-02	 9.838476E-03	 6.426804E-03	 -9.831084E-03	 7.680751E-03	 -7.697241E-03	 1.103723E-02
9.638290E-03	 5.346442E-02	 7.070933E-03	 2.476156E-02	 8.017535E-03	 -2.870286E-02	 3.958459E-03	 -1.534791E-02	 2.210698E-02	 1.487569E-02	 5.520888E-03	 -1.882489E-02	 1.029475E-02	 -7.673956E-03	 1.105349E-02	 9.885874E-03	 6.451538E-03	 -9.877968E-03	 7.655879E-03	 -7.673956E-03	 1.105349E-02
9.727472E-03	 5.378311E-02	 7.090000E-03	 2.492197E-02	 8.027172E-03	 -2.886114E-02	 3.961620E-03	 -1.530064E-02	 2.213929E-02	 1.498854E-02	 5.532016E-03	 -1.893614E-02	 1.026278E-02	 -7.650321E-03	 1.106965E-02	 9.933427E-03	 6.476339E-03	 -9.925003E-03	 7.630812E-03	 -7.650321E-03	 1.106965E-02
9.817479E-03	 5.410356E-02	 7.110108E-03	 2.508344E-02	 8.036600E-03	 -2.902012E-02	 3.963763E-03	 -1.525267E-02	 2.217140E-02	 1.510231E-02	 5.542969E-03	 -1.904794E-02	 1.022894E-02	 -7.626335E-03	 1.108570E-02	 9.981132E-03	 6.501204E-03	 -9.972187E-03	 7.605554E-03	 -7.626335E-03	 1.108570E-02
9.908319E-03	 5.442579E-02	 7.131287E-03	 2.524598E-02	 8.045817E-03	 -2.917981E-02	 3.964888E-03	 -1.520399E-02	 2.220330E-02	 1.521699E-02	 5.553747E-03	 -1.916029E-02	 1.019321E-02	 -7.601995E-03	 1.110165E-02	 1.002899E-02	 6.526134E-03	 -1.001952E-02	 7.580109E-03	 -7.601995E-03	 1.110165E-02
1.000000E-02	 5.474980E-02	 7.153567E-03	 2.540960E-02	 8.054821E-03	 -2.934020E-02	 3.965001E-03	 -1.515460E-02	 2.223500E-02	 1.533260E-02	 5.564344E-03	 -1.927320E-02	 1.015557E-02	 -7.577300E-03	 1.111750E-02	 1.007700E-02	 6.551129E-03	 -1.006700E-02	 7.554480E-03	 -7.577300E-03	 1.111750E-02
1.198397E-02	 6.192626E-02	 6.981172E-03	 2.895441E-02	 8.158445E-03	 -3.297185E-02	 4.500125E-03	 -1.402151E-02	 2.266627E-02	 1.798594E-02	 5.820049E-03	 -2.176353E-02	 1.021993E-02	 -7.010754E-03	 1.133313E-02	 1.096847E-02	 6.967356E-03	 -1.120832E-02	 7.071277E-03	 -7.010754E-03	 1.133313E-02
1.396794E-02	 6.867212E-02	 7.048724E-03	 3.238049E-02	 8.177721E-03	 -3.629163E-02	 4.670738E-03	 -1.282407E-02	 2.293556E-02	 2.062643E-02	 5.983029E-03	 -2.405737E-02	 9.833759E-03	 -6.412036E-03	 1.146778E-02	 1.175406E-02	 7.328361E-03	 -1.223426E-02	 6.662961E-03	 -6.412036E-03	 1.146778E-02
1.595190E-02	 7.547308E-02	 6.787542E-03	 3.577969E-02	 8.085054E-03	 -3.969339E-02	 5.117675E-03	 -1.154229E-02	 2.294973E-02	 2.342987E-02	 6.147696E-03	 -2.637768E-02	 9.883645E-03	 -5.771144E-03	 1.147486E-02	 1.234982E-02	 7.548505E-03	 -1.331570E-02	 6.406844E-03	 -5.771144E-03	 1.147486E-02
1.793587E-02	 8.199441E-02	 6.666869E-03	 3.913097E-02	 7.959000E-03	 -4.286344E-02	 5.347082E-03	 -1.025257E-02	 2.287902E-02	 2.625674E-02	 6.256218E-03	 -2.855283E-02	 9.736431E-03	 -5.126285E-03	 1.143951E-02	 1.287423E-02	 7.737259E-03	 -1.431061E-02	 6.275906E-03	 -5.126285E-03	 1.143951E-02
1.991984E-02	 8.826080E-02	 6.657240E-03	 4.243918E-02	 7.809371E-03	 -4.582162E-02	 5.364485E-03	 -8.969742E-03	 2.274638E-02	 2.909985E-02	 6.317675E-03	 -3.059509E-02	 9.462693E-03	 -4.484871E-03	 1.137319E-02	 1.333933E-02	 7.901561E-03	 -1.522653E-02	 6.270614E-03	 -4.484871E-03	 1.137319E-02
2.190381E-02	 9.474116E-02	 6.409790E-03	 4.575944E-02	 7.566510E-03	 -4.898172E-02	 5.700394E-03	 -7.620723E-03	 2.242008E-02	 3.214565E-02	 6.418173E-03	 -3.276600E-02	 9.561444E-03	 -3.810362E-03	 1.121004E-02	 1.361378E-02	 7.931624E-03	 -1.621572E-02	 6.445164E-03	 -3.810362E-03	 1.121004E-02
2.388778E-02	 1.010615E-01	 6.253835E-03	 4.907994E-02	 7.324542E-03	 -5.198154E-02	 5.928407E-03	 -6.293634E-03	 2.205945E-02	 3.523777E-02	 6.488698E-03	 -3.483976E-02	 9.612595E-03	 -3.146817E-03	 1.102972E-02	 1.384217E-02	 7.948907E-03	 -1.714178E-02	 6.722505E-03	 -3.146817E-03	 1.102972E-02
2.587174E-02	 1.072161E-01	 6.166029E-03	 5.239842E-02	 7.088955E-03	 -5.481764E-02	 6.029285E-03	 -4.996395E-03	 2.167945E-02	 3.836276E-02	 6.531934E-03	 -3.681356E-02	 9.633469E-03	 -2.498198E-03	 1.083973E-02	 1.403566E-02	 7.960380E-03	 -1.800408E-02	 7.077528E-03	 -2.498198E-03	 1.083973E-02
2.785571E-02	 1.132151E-01	 6.123278E-03	 5.571375E-02	 6.862331E-03	 -5.750135E-02	 6.012195E-03	 -3.731989E-03	 2.128676E-02	 4.151527E-02	 6.554277E-03	 -3.869398E-02	 9.661866E-03	 -1.865994E-03	 1.064338E-02	 1.419848E-02	 7.967490E-03	 -1.880736E-02	 7.489233E-03	 -1.865994E-03	 1.064338E-02
2.983968E-02	 1.190673E-01	 6.117455E-03	 5.902468E-02	 6.648064E-03	 -6.004259E-02	 5.891937E-03	 -2.502398E-03	 2.088658E-02	 4.469055E-02	 6.562487E-03	 -4.048679E-02	 9.736207E-03	 -1.251199E-03	 1.044329E-02	 1.433413E-02	 7.971293E-03	 -1.955580E-02	 7.939791E-03	 -1.251199E-03	 1.044329E-02
3.182365E-02	 1.252027E-01	 6.036322E-03	 6.235152E-02	 6.342728E-03	 -6.285123E-02	 6.057046E-03	 -1.223333E-03	 2.034678E-02	 4.807247E-02	 6.625711E-03	 -4.248154E-02	 9.935406E-03	 -6.116664E-04	 1.017339E-02	 1.427904E-02	 7.864673E-03	 -2.036969E-02	 8.464048E-03	 -6.116664E-04	 1.017339E-02
3.380762E-02	 1.312714E-01	 6.012876E-03	 6.570260E-02	 6.058171E-03	 -6.556877E-02	 6.190278E-03	 2.343631E-05	 1.980352E-02	 5.150920E-02	 6.680244E-03	 -4.442689E-02	 1.014639E-02	 1.171815E-05	 9.901761E-03	 1.419341E-02	 7.760953E-03	 -2.114188E-02	 9.000919E-03	 1.171815E-05	 9.901761E-03
3.579158E-02	 1.372404E-01	 6.029719E-03	 6.907430E-02	 5.802529E-03	 -6.816612E-02	 6.259605E-03	 1.229903E-03	 1.927197E-02	 5.498003E-02	 6.724142E-03	 -4.630124E-02	 1.037224E-02	 6.149514E-04	 9.635984E-03	 1.409426E-02	 7.670297E-03	 -2.186487E-02	 9.537942E-03	 6.149514E-04	 9.635984E-03
3.777555E-02	 1.431126E-01	 6.065652E-03	 7.246372E-02	 5.574667E-03	 -7.064890E-02	 6.267493E-03	 2.396014E-03	 1.875440E-02	 5.848028E-02	 6.761898E-03	 -4.810753E-02	 1.062301E-02	 1.198007E-03	 9.377199E-03	 1.398344E-02	 7.592527E-03	 -2.254137E-02	 1.006939E-02	 1.198007E-03	 9.377199E-03
3.975952E-02	 1.488904E-01	 6.107593E-03	 7.586814E-02	 5.374296E-03	 -7.302230E-02	 6.218287E-03	 3.521949E-03	 1.825264E-02	 6.200564E-02	 6.798371E-03	 -4.984848E-02	 1.090767E-02	 1.760975E-03	 9.126321E-03	 1.386251E-02	 7.527264E-03	 -2.317382E-02	 1.059113E-02	 1.760975E-03	 9.126321E-03
4.174349E-02	 1.545761E-01	 6.149523E-03	 7.928498E-02	 5.202018E-03	 -7.529112E-02	 6.117881E-03	 4.608059E-03	 1.776817E-02	 6.555217E-02	 6.838674E-03	 -5.152660E-02	 1.123388E-02	 2.304030E-03	 8.884083E-03	 1.373282E-02	 7.473975E-03	 -2.376451E-02	 1.110020E-02	 2.304030E-03	 8.884083E-03
4.372745E-02	 1.601716E-01	 6.191275E-03	 8.271181E-02	 5.059300E-03	 -7.745978E-02	 5.973666E-03	 5.654829E-03	 1.730213E-02	 6.911626E-02	 6.888053E-03	 -5.314424E-02	 1.160780E-02	 2.827415E-03	 8.651066E-03	 1.359555E-02	 7.432004E-03	 -2.431554E-02	 1.159453E-02	 2.827415E-03	 8.651066E-03
4.571142E-02	 1.658013E-01	 6.254940E-03	 8.614300E-02	 4.907246E-03	 -7.965829E-02	 5.876758E-03	 6.684937E-03	 1.682054E-02	 7.274959E-02	 6.955519E-03	 -5.480245E-02	 1.197491E-02	 3.342469E-03	 8.410269E-03	 1.339341E-02	 7.380373E-03	 -2.485584E-02	 1.207974E-02	 3.342469E-03	 8.410269E-03
4.769539E-02	 1.715774E-01	 6.365393E-03	 8.958755E-02	 4.722109E-03	 -8.198989E-02	 5.898005E-03	 7.715075E-03	 1.630226E-02	 7.650259E-02	 7.036040E-03	 -5.658307E-02	 1.226406E-02	 3.857538E-03	 8.151130E-03	 1.308496E-02	 7.314329E-03	 -2.540681E-02	 1.255886E-02	 3.857538E-03	 8.151130E-03
4.967936E-02	 1.772879E-01	 6.483684E-03	 9.305514E-02	 4.577419E-03	 -8.423274E-02	 5.891663E-03	 8.705792E-03	 1.581312E-02	 8.027812E-02	 7.120114E-03	 -5.831164E-02	 1.256977E-02	 4.352896E-03	 7.906561E-03	 1.277702E-02	 7.274143E-03	 -2.592111E-02	 1.301810E-02	 4.352896E-03	 7.906561E-03
5.166333E-02	 1.829328E-01	 6.599885E-03	 9.654296E-02	 4.468961E-03	 -8.638983E-02	 5.859457E-03	 9.657865E-03	 1.535366E-02	 8.407271E-02	 7.210889E-03	 -5.998949E-02	 1.289346E-02	 4.828933E-03	 7.676832E-03	 1.247025E-02	 7.257812E-03	 -2.640034E-02	 1.345735E-02	 4.828933E-03	 7.676832E-03
5.364729E-02	 1.885123E-01	 6.708170E-03	 1.000483E-01	 4.392954E-03	 -8.846398E-02	 5.803848E-03	 1.057211E-02	 1.492424E-02	 8.788316E-02	 7.311592E-03	 -6.161793E-02	 1.323627E-02	 5.286053E-03	 7.462118E-03	 1.216519E-02	 7.263161E-03	 -2.684604E-02	 1.387667E-02	 5.286053E-03	 7.462118E-03
5.563126E-02	 1.940266E-01	 6.806013E-03	 1.035688E-01	 4.346219E-03	 -9.045787E-02	 5.727975E-03	 1.144935E-02	 1.452500E-02	 9.170645E-02	 7.425421E-03	 -6.319821E-02	 1.359901E-02	 5.724673E-03	 7.262501E-03	 1.186231E-02	 7.287917E-03	 -2.725966E-02	 1.427621E-02	 5.724673E-03	 7.262501E-03
5.761523E-02	 1.994758E-01	 6.893528E-03	 1.071018E-01	 4.326293E-03	 -9.237407E-02	 5.635635E-03	 1.229043E-02	 1.415594E-02	 9.553976E-02	 7.555452E-03	 -6.473150E-02	 1.398221E-02	 6.145217E-03	 7.077970E-03	 1.156202E-02	 7.329779E-03	 -2.764256E-02	 1.465624E-02	 6.145217E-03	 7.077970E-03
5.959920E-02	 2.048601E-01	 6.972936E-03	 1.106451E-01	 4.331464E-03	 -9.421502E-02	 5.531298E-03	 1.309622E-02	 1.381685E-02	 9.938044E-02	 7.704547E-03	 -6.621897E-02	 1.438614E-02	 6.548112E-03	 6.908424E-03	 1.126468E-02	 7.386479E-03	 -2.799605E-02	 1.501707E-02	 6.548112E-03	 6.908424E-03
6.158317E-02	 2.103638E-01	 7.108893E-03	 1.141681E-01	 4.306095E-03	 -9.619570E-02	 5.507459E-03	 1.389117E-02	 1.346741E-02	 1.033054E-01	 7.827182E-03	 -6.784539E-02	 1.466427E-02	 6.945583E-03	 6.733707E-03	 1.086277E-02	 7.465528E-03	 -2.835030E-02	 1.535787E-02	 6.945583E-03	 6.733707E-03
6.356713E-02	 2.158620E-01	 7.257592E-03	 1.177022E-01	 4.301207E-03	 -9.815987E-02	 5.497296E-03	 1.465760E-02	 1.314377E-02	 1.072610E-01	 7.946863E-03	 -6.947609E-02	 1.491446E-02	 7.328800E-03	 6.571883E-03	 1.044119E-02	 7.569647E-03	 -2.868378E-02	 1.567952E-02	 7.328800E-03	 6.571883E-03
6.555110E-02	 2.213090E-01	 7.398495E-03	 1.212533E-01	 4.323771E-03	 -1.000557E-01	 5.479221E-03	 1.539032E-02	 1.285612E-02	 1.112255E-01	 8.075754E-03	 -7.106550E-02	 1.517264E-02	 7.695162E-03	 6.428060E-03	 1.002783E-02	 7.693907E-03	 -2.899016E-02	 1.598277E-02	 7.695162E-03	 6.428060E-03
6.753507E-02	 2.267041E-01	 7.528164E-03	 1.248193E-01	 4.366305E-03	 -1.018848E-01	 5.454569E-03	 1.609020E-02	 1.260357E-02	 1.151965E-01	 8.215471E-03	 -7.261431E-02	 1.543884E-02	 8.045100E-03	 6.301786E-03	 9.622819E-03	 7.834598E-03	 -2.927052E-02	 1.626814E-02	 8.045100E-03	 6.301786E-03
6.951904E-02	 2.320469E-01	 7.644910E-03	 1.283977E-01	 4.422742E-03	 -1.036492E-01	 5.424968E-03	 1.675808E-02	 1.238498E-02	 1.191715E-01	 8.367593E-03	 -7.412324E-02	 1.571306E-02	 8.379041E-03	 6.192488E-03	 9.226238E-03	 7.988328E-03	 -2.952591E-02	 1.653612E-02	 8.379041E-03	 6.192488E-03
7.150301E-02	 2.373367E-01	 7.748447E-03	 1.319864E-01	 4.488465E-03	 -1.053503E-01	 5.392305E-03	 1.739482E-02	 1.219896E-02	 1.231483E-01	 8.533618E-03	 -7.559298E-02	 1.599525E-02	 8.697408E-03	 6.099478E-03	 8.838142E-03	 8.152051E-03	 -2.975733E-02	 1.678722E-02	 8.697408E-03	 6.099478E-03
7.348697E-02	 2.425732E-01	 7.839617E-03	 1.355833E-01	 4.560215E-03	 -1.069899E-01	 5.358701E-03	 1.800124E-02	 1.204393E-02	 1.271248E-01	 8.714921E-03	 -7.702421E-02	 1.628527E-02	 9.000619E-03	 6.021964E-03	 8.458561E-03	 8.323074E-03	 -2.996571E-02	 1.702194E-02	 9.000619E-03	 6.021964E-03
7.547094E-02	 2.477560E-01	 7.920188E-03	 1.391864E-01	 4.635934E-03	 -1.085696E-01	 5.326477E-03	 1.857817E-02	 1.191813E-02	 1.310989E-01	 8.912724E-03	 -7.841757E-02	 1.658298E-02	 9.289084E-03	 5.959064E-03	 8.087503E-03	 8.499044E-03	 -3.015199E-02	 1.724077E-02	 9.289084E-03	 5.959064E-03
7.745491E-02	 2.528845E-01	 7.992689E-03	 1.427938E-01	 4.714593E-03	 -1.100908E-01	 5.298121E-03	 1.912642E-02	 1.181964E-02	 1.350688E-01	 9.128069E-03	 -7.977374E-02	 1.688817E-02	 9.563209E-03	 5.909822E-03	 7.724959E-03	 8.677928E-03	 -3.031703E-02	 1.744420E-02	 9.563209E-03	 5.909822E-03
7.943888E-02	 2.579585E-01	 8.060275E-03	 1.464035E-01	 4.796020E-03	 -1.115550E-01	 5.276242E-03	 1.964678E-02	 1.174645E-02	 1.390326E-01	 9.361804E-03	 -8.109333E-02	 1.720059E-02	 9.823389E-03	 5.873226E-03	 7.370902E-03	 8.857982E-03	 -3.046168E-02	 1.763271E-02	 9.823389E-03	 5.873226E-03
8.142285E-02	 2.630890E-01	 8.162826E-03	 1.499841E-01	 4.875203E-03	 -1.131050E-01	 5.286434E-03	 2.014386E-02	 1.168663E-02	 1.430336E-01	 9.524846E-03	 -8.251051E-02	 1.740972E-02	 1.007193E-02	 5.843316E-03	 6.950471E-03	 9.074012E-03	 -3.059448E-02	 1.779742E-02	 1.007193E-02	 5.843316E-03
8.340681E-02	 2.682164E-01	 8.274376E-03	 1.535595E-01	 4.958934E-03	 -1.146569E-01	 5.309962E-03	 2.061595E-02	 1.164819E-02	 1.470475E-01	 9.663794E-03	 -8.394570E-02	 1.757832E-02	 1.030798E-02	 5.824094E-03	 6.512011E-03	 9.306041E-03	 -3.071121E-02	 1.794473E-02	 1.030798E-02	 5.824094E-03
8.539078E-02	 2.732973E-01	 8.378544E-03	 1.571410E-01	 5.045602E-03	 -1.161563E-01	 5.337317E-03	 2.106227E-02	 1.163323E-02	 1.510556E-01	 9.813211E-03	 -8.534681E-02	 1.774917E-02	 1.053114E-02	 5.816615E-03	 6.085410E-03	 9.538296E-03	 -3.080952E-02	 1.807884E-02	 1.053114E-02	 5.816615E-03
8.737475E-02	 2.783310E-01	 8.474776E-03	 1.607266E-01	 5.131606E-03	 -1.176044E-01	 5.369110E-03	 2.148356E-02	 1.163927E-02	 1.550561E-01	 9.973623E-03	 -8.671425E-02	 1.792218E-02	 1.074178E-02	 5.819636E-03	 5.670527E-03	 9.769023E-03	 -3.089013E-02	 1.820018E-02	 1.074178E-02	 5.819636E-03
8.935872E-02	 2.833168E-01	 8.563173E-03	 1.643146E-01	 5.214412E-03	 -1.190022E-01	 5.405976E-03	 2.188055E-02	 1.166387E-02	 1.590474E-01	 1.014552E-02	 -8.804846E-02	 1.809726E-02	 1.094027E-02	 5.831936E-03	 5.267212E-03	 9.996764E-03	 -3.095374E-02	 1.830920E-02	 1.094027E-02	 5.831936E-03
9.134269E-02	 2.882540E-01	 8.644380E-03	 1.679031E-01	 5.292384E-03	 -1.203509E-01	 5.448550E-03	 2.225393E-02	 1.170466E-02	 1.630278E-01	 1.032935E-02	 -8.934986E-02	 1.827430E-02	 1.112697E-02	 5.852332E-03	 4.875306E-03	 1.022032E-02	 -3.100102E-02	 1.840631E-02	 1.112697E-02	 5.852332E-03
9.332665E-02	 2.931421E-01	 8.719497E-03	 1.714906E-01	 5.364628E-03	 -1.216515E-01	 5.497455E-03	 2.260441E-02	 1.175940E-02	 1.669960E-01	 1.052548E-02	 -9.061886E-02	 1.845319E-02	 1.130221E-02	 5.879698E-03	 4.494646E-03	 1.043872E-02	 -3.103263E-02	 1.849191E-02	 1.130221E-02	 5.879698E-03
9.531062E-02	 2.979805E-01	 8.790000E-03	 1.750754E-01	 5.430871E-03	 -1.229051E-01	 5.553277E-03	 2.293267E-02	 1.182594E-02	 1.709504E-01	 1.073426E-02	 -9.185588E-02	 1.863380E-02	 1.146633E-02	 5.912968E-03	 4.125060E-03	 1.065116E-02	 -3.104920E-02	 1.856642E-02	 1.146633E-02	 5.912968E-03
9.729459E-02	 3.027686E-01	 8.857676E-03	 1.786560E-01	 5.491350E-03	 -1.241127E-01	 5.616560E-03	 2.323936E-02	 1.190230E-02	 1.748896E-01	 1.095591E-02	 -9.306133E-02	 1.881600E-02	 1.161968E-02	 5.951151E-03	 3.766374E-03	 1.085701E-02	 -3.105132E-02	 1.863021E-02	 1.161968E-02	 5.951151E-03
9.927856E-02	 3.075060E-01	 8.924566E-03	 1.822308E-01	 5.546728E-03	 -1.252752E-01	 5.687786E-03	 2.352514E-02	 1.198665E-02	 1.788124E-01	 1.119061E-02	 -9.423563E-02	 1.899966E-02	 1.176257E-02	 5.993327E-03	 3.418410E-03	 1.105575E-02	 -3.103959E-02	 1.868367E-02	 1.176257E-02	 5.993327E-03
1.012625E-01	 3.122502E-01	 9.000358E-03	 1.857726E-01	 5.610025E-03	 -1.264775E-01	 5.763964E-03	 2.378283E-02	 1.207538E-02	 1.827396E-01	 1.134197E-02	 -9.546678E-02	 1.911726E-02	 1.189141E-02	 6.037692E-03	 3.033011E-03	 1.127768E-02	 -3.101075E-02	 1.871494E-02	 1.189141E-02	 6.037692E-03
1.032465E-01	 3.169812E-01	 9.079281E-03	 1.892960E-01	 5.678059E-03	 -1.276851E-01	 5.843796E-03	 2.401674E-02	 1.216916E-02	 1.866633E-01	 1.144777E-02	 -9.671800E-02	 1.919621E-02	 1.200837E-02	 6.084580E-03	 2.632720E-03	 1.150947E-02	 -3.096715E-02	 1.873017E-02	 1.200837E-02	 6.084580E-03
1.052305E-01	 3.216665E-01	 9.155866E-03	 1.928153E-01	 5.742296E-03	 -1.288512E-01	 5.928448E-03	 2.423202E-02	 1.226783E-02	 1.905701E-01	 1.156243E-02	 -9.793963E-02	 1.927467E-02	 1.211601E-02	 6.133916E-03	 2.245201E-03	 1.173312E-02	 -3.091153E-02	 1.873679E-02	 1.211601E-02	 6.133916E-03
1.072144E-01	 3.263053E-01	 9.229976E-03	 1.963290E-01	 5.801038E-03	 -1.299764E-01	 6.017775E-03	 2.442926E-02	 1.236998E-02	 1.944588E-01	 1.168602E-02	 -9.913195E-02	 1.935263E-02	 1.221463E-02	 6.184991E-03	 1.870211E-03	 1.194821E-02	 -3.084440E-02	 1.873512E-02	 1.221463E-02	 6.184991E-03
1.091984E-01	 3.308971E-01	 9.301778E-03	 1.998356E-01	 5.853131E-03	 -1.310615E-01	 6.111627E-03	 2.460902E-02	 1.247434E-02	 1.983281E-01	 1.181862E-02	 -1.002953E-01	 1.943004E-02	 1.230451E-02	 6.237169E-03	 1.507510E-03	 1.215445E-02	 -3.076626E-02	 1.872549E-02	 1.230451E-02	 6.237169E-03
1.111824E-01	 3.354412E-01	 9.371697E-03	 2.033337E-01	 5.897878E-03	 -1.321074E-01	 6.209854E-03	 2.477186E-02	 1.257976E-02	 2.021769E-01	 1.196029E-02	 -1.014299E-01	 1.950687E-02	 1.238593E-02	 6.289881E-03	 1.156854E-03	 1.235162E-02	 -3.067755E-02	 1.870819E-02	 1.238593E-02	 6.289881E-03
1.131663E-01	 3.399369E-01	 9.440372E-03	 2.068221E-01	 5.934965E-03	 -1.331148E-01	 6.312302E-03	 2.491832E-02	 1.268525E-02	 2.060041E-01	 1.211109E-02	 -1.025361E-01	 1.958309E-02	 1.245916E-02	 6.342625E-03	 8.180027E-04	 1.253956E-02	 -3.057875E-02	 1.868352E-02	 1.245916E-02	 6.342625E-03
1.151503E-01	 3.443839E-01	 9.508622E-03	 2.102994E-01	 5.964409E-03	 -1.340844E-01	 6.418814E-03	 2.504893E-02	 1.278992E-02	 2.098087E-01	 1.227102E-02	 -1.036141E-01	 1.965866E-02	 1.252447E-02	 6.394958E-03	 4.907143E-04	 1.271819E-02	 -3.047030E-02	 1.865177E-02	 1.252447E-02	 6.394958E-03
1.171343E-01	 3.487814E-01	 9.577407E-03	 2.137645E-01	 5.986506E-03	 -1.350170E-01	 6.529229E-03	 2.516421E-02	 1.289298E-02	 2.135897E-01	 1.244009E-02	 -1.046643E-01	 1.973353E-02	 1.258210E-02	 6.446492E-03	 1.747487E-04	 1.288746E-02	 -3.035261E-02	 1.861322E-02	 1.258210E-02	 6.446492E-03
1.191182E-01	 3.531291E-01	 9.647803E-03	 2.172159E-01	 6.001794E-03	 -1.359131E-01	 6.643380E-03	 2.526465E-02	 1.299377E-02	 2.173461E-01	 1.261829E-02	 -1.056870E-01	 1.980768E-02	 1.263233E-02	 6.496887E-03	 -1.301329E-04	 1.304738E-02	 -3.022610E-02	 1.856814E-02	 1.263233E-02	 6.496887E-03
1.211022E-01	 3.574264E-01	 9.720969E-03	 2.206527E-01	 6.011022E-03	 -1.367737E-01	 6.761100E-03	 2.535076E-02	 1.309170E-02	 2.210769E-01	 1.280554E-02	 -1.066825E-01	 1.988105E-02	 1.267538E-02	 6.545851E-03	 -4.241680E-04	 1.319799E-02	 -3.009116E-02	 1.851679E-02	 1.267538E-02	 6.545851E-03
1.230862E-01	 3.616729E-01	 9.798124E-03	 2.240737E-01	 6.015126E-03	 -1.375992E-01	 6.882215E-03	 2.542300E-02	 1.318626E-02	 2.247813E-01	 1.300179E-02	 -1.076510E-01	 1.995360E-02	 1.271150E-02	 6.593131E-03	 -7.075921E-04	 1.333936E-02	 -2.994819E-02	 1.845943E-02	 1.271150E-02	 6.593131E-03
1.250701E-01	 3.658699E-01	 9.879857E-03	 2.274768E-01	 6.016128E-03	 -1.383932E-01	 7.006061E-03	 2.548109E-02	 1.327684E-02	 2.284592E-01	 1.320145E-02	 -1.085962E-01	 2.002296E-02	 1.274055E-02	 6.638419E-03	 -9.823808E-04	 1.347275E-02	 -2.979701E-02	 1.839558E-02	 1.274055E-02	 6.638419E-03
1.270541E-01	 3.700673E-01	 9.947846E-03	 2.308378E-01	 6.038977E-03	 -1.392295E-01	 7.119013E-03	 2.550580E-02	 1.335851E-02	 2.321315E-01	 1.325964E-02	 -1.096054E-01	 2.002740E-02	 1.275290E-02	 6.679255E-03	 -1.293637E-03	 1.362919E-02	 -2.962411E-02	 1.830675E-02	 1.275290E-02	 6.679255E-03
1.290381E-01	 3.742171E-01	 1.001824E-02	 2.341835E-01	 6.057932E-03	 -1.400336E-01	 7.233631E-03	 2.551879E-02	 1.343626E-02	 2.357767E-01	 1.332487E-02	 -1.105888E-01	 2.003025E-02	 1.275939E-02	 6.718130E-03	 -1.593228E-03	 1.377602E-02	 -2.944479E-02	 1.821338E-02	 1.275939E-02	 6.718130E-03
1.310220E-01	 3.783188E-01	 1.009101E-02	 2.375127E-01	 6.072380E-03	 -1.408060E-01	 7.349672E-03	 2.552046E-02	 1.350979E-02	 2.393942E-01	 1.339704E-02	 -1.115466E-01	 2.003154E-02	 1.276023E-02	 6.754895E-03	 -1.881419E-03	 1.391334E-02	 -2.925939E-02	 1.811569E-02	 1.276023E-02	 6.754895E-03
1.330060E-01	 3.823717E-01	 1.016626E-02	 2.408245E-01	 6.081947E-03	 -1.415473E-01	 7.466910E-03	 2.551124E-02	 1.357885E-02	 2.429830E-01	 1.347606E-02	 -1.124791E-01	 2.003127E-02	 1.275562E-02	 6.789423E-03	 -2.158474E-03	 1.404128E-02	 -2.906820E-02	 1.801386E-02	 1.275562E-02	 6.789423E-03
1.349900E-01	 3.863755E-01	 1.024418E-02	 2.441177E-01	 6.086473E-03	 -1.422579E-01	 7.585131E-03	 2.549151E-02	 1.364323E-02	 2.465423E-01	 1.356183E-02	 -1.133863E-01	 2.002948E-02	 1.274576E-02	 6.821613E-03	 -2.424652E-03	 1.415995E-02	 -2.887153E-02	 1.790811E-02	 1.274576E-02	 6.821613E-03
1.369739E-01	 3.903297E-01	 1.032503E-02	 2.473914E-01	 6.085985E-03	 -1.429384E-01	 7.704135E-03	 2.546166E-02	 1.370276E-02	 2.500716E-01	 1.365426E-02	 -1.142687E-01	 2.002617E-02	 1.273083E-02	 6.851382E-03	 -2.680208E-03	 1.426952E-02	 -2.866969E-02	 1.779861E-02	 1.273083E-02	 6.851382E-03
1.389579E-01	 3.942339E-01	 1.040912E-02	 2.506446E-01	 6.080672E-03	 -1.435893E-01	 7.823733E-03	 2.542206E-02	 1.375733E-02	 2.535700E-01	 1.375324E-02	 -1.151263E-01	 2.002137E-02	 1.271103E-02	 6.878664E-03	 -2.925396E-03	 1.437014E-02	 -2.846295E-02	 1.768556E-02	 1.271103E-02	 6.878664E-03
1.409419E-01	 3.980875E-01	 1.049683E-02	 2.538765E-01	 6.070867E-03	 -1.442111E-01	 7.943749E-03	 2.537309E-02	 1.380682E-02	 2.570369E-01	 1.385867E-02	 -1.159595E-01	 2.001509E-02	 1.268654E-02	 6.903412E-03	 -3.160466E-03	 1.446198E-02	 -2.825158E-02	 1.756912E-02	 1.268654E-02	 6.903412E-03
