kappa	a4	a5	a6	b6
0.5229547060800139	-0.1999447029234353	0.0	0.0	0.23316397222988974
0.544245566906981	0.022040568686215307	0.0	0.0	0.4333884486775309
0.5163157004443055	-0.27625841588869654	0.0	0.0	0.16313544374255765
0.5267622602008651	-0.15776258712761243	0.0	0.0	0.2716006317409838
0.5590578230107786	0.15796429792125852	0.0	0.0	0.5536683868773533
0.5572026374537398	0.14170643135610345	0.0	0.0	0.5393646502832194
0.5038155185944957	-0.4299758210762703	0.0	0.0	0.02009996757112695
0.5533626499578206	0.10737306821271882	0.0	0.0	0.5090865873197479
0.5349045172724444	-0.07126425589358115	0.0	0.0	0.3498374878976708
0.5543044150824286	0.11587946587829377	0.0	0.0	0.5165974519684382
0.5191372696425339	-0.2433889531616144	0.0	0.0	0.19337599443481698
0.5644199272241366	0.20378014142689105	0.0	0.0	0.5938661748472073
0.5332188656048189	-0.08876601229578954	0.0	0.0	0.334069515542201
0.5674901077508921	0.22924629124713825	0.0	0.0	0.6161422157604249
0.5173778360008667	-0.2638085754253514	0.0	0.0	0.17460357820097386
0.5044391060061609	-0.42198430704452156	0.0	0.0	0.02760281140942683
0.6013289787913305	0.47647708165067093	0.0	0.0	0.8305511051574526
0.5269286403256972	-0.1559434285544882	0.0	0.0	0.2732548136055128
0.5029283364049971	-0.4414061251141823	0.0	0.0	0.009355820332326797
0.5616709954904902	0.18050794778635568	0.0	0.0	0.5734677491844876
0.5473326550627231	0.051550302815437606	0.0	0.0	0.4596406560193851
0.5137881011745429	-0.3062623456249425	0.0	0.0	0.13542655838660453
0.5551079666362522	0.12309301969714098	0.0	0.0	0.5229619867094616
0.5243193028450598	-0.18469615239225842	0.0	0.0	0.24708078528096167
0.5640513404923094	0.20068575336178796	0.0	0.0	0.591156225610885
0.524532106731642	-0.18233138184358622	0.0	0.0	0.2492367943382392
0.49045725764907494	-0.6097956108543451	0.0	0.0	-0.1507034693442852
0.5581560926996522	0.1500885113925954	0.0	0.0	0.5467418884065902
0.5348862471976616	-0.07145283725676708	0.0	0.0	0.34966775287787655
0.5698776243895903	0.2486740694062024	0.0	0.0	0.6331058770810808
0.4926603467708434	-0.5789766300989605	0.0	0.0	-0.12115788347891307
0.5360232033316381	-0.059763481985842776	0.0	0.0	0.36018215929347003
0.5361242041325894	-0.058729590598305875	0.0	0.0	0.36111147137534855
0.5695230426083069	0.24580929419761427	0.0	0.0	0.6306060573725604
0.5255375005502384	-0.1712068226457189	0.0	0.0	0.25937126811808603
0.5174155130176087	-0.26336934433432574	0.0	0.0	0.17500686091289858
0.514914679967678	-0.29282344157050677	0.0	0.0	0.14785005088449066
0.5424502485283295	0.0045813977910607005	0.0	0.0	0.4178183327891263
0.5464406262276842	0.043088908335470646	0.0	0.0	0.45212196834757845
0.5482929707402301	0.060599914094460985	0.0	0.0	0.46767532485820756
0.5371878520522376	-0.04788855889480258	0.0	0.0	0.37085003472478517
0.4974722202782705	-0.5132809003494055	0.0	0.0	-0.058553824958251816
0.5285047212797191	-0.13883073599788961	0.0	0.0	0.28879123894530206
0.569117473435178	0.24252382627230948	0.0	0.0	0.6277384635387919
0.5024157827616664	-0.4480421685338168	0.0	0.0	0.0031111699972185113
0.5249979501309193	-0.17716708213780302	0.0	0.0	0.2539431128581244
0.5420165857382486	0.00033086782272830377	0.0	0.0	0.41402333404392894
0.5007514960294557	-0.46975436797208076	0.0	0.0	-0.01735631144458808
0.4904065316559578	-0.6105125290332155	0.0	0.0	-0.15139598967269324
0.5025604644484793	-0.44616841767274895	0.0	0.0	0.004875324686091266
0.5681939101265862	0.23500716457364942	0.0	0.0	0.6211750937359571
