kappa	a4	a5	a6	b6
0.5570125218817091	0.10954627072407304	0.0	0.0	0.5045697543147758
0.5628564672044403	0.15860993135158094	0.0	0.0	0.5486640354921288
0.543052441220365	-0.01574653774975724	0.0	0.0	0.39103082132334194
0.5188190087338226	-0.2636544744147426	0.0	0.0	0.16176680335719018
0.5613547512308714	0.146184247071602	0.0	0.0	0.5375148823756863
0.49917571643022784	-0.49773691628090777	0.0	0.0	-0.06114478210367104
0.5490249152700063	0.03930252586713302	0.0	0.0	0.4410904126664562
0.544322871114658	-0.0038501351819890495	0.0	0.0	0.40187389217629804
0.4961458326859775	-0.5368491846366239	0.0	0.0	-0.09904776729156317
0.5171706111681711	-0.28207548721121806	0.0	0.0	0.14446157549270605
0.5243275122726074	-0.20361010799858723	0.0	0.0	0.21790543019650402
0.5253734819251289	-0.19246549407190902	0.0	0.0	0.22828056910778682
0.5570505370552042	0.1098717179016156	0.0	0.0	0.5048628873855416
0.5516224698212057	0.06256012193158254	0.0	0.0	0.4621572130183079
0.5340730709847625	-0.10282905599319875	0.0	0.0	0.31123788160307153
0.4921668033690325	-0.5895309051376714	0.0	0.0	-0.15040856590068413
0.49891604135357825	-0.5010561516875222	0.0	0.0	-0.06435411691366645
0.5529412290291426	0.07421392962895164	0.0	0.0	0.4726935746704352
0.566980709398081	0.19210417330659973	0.0	0.0	0.578659807187906
0.4939325860329901	-0.565964799649172	0.0	0.0	-0.12738938719074297
0.5376953660791634	-0.06705689055851298	0.0	0.0	0.344108013173565
0.5382903460183549	-0.06126531601871191	0.0	0.0	0.34941742833090267
0.5394637926804798	-0.049911550098773835	0.0	0.0	0.35981598938809356
0.5261185888281505	-0.18457591431461645	0.0	0.0	0.2356174084494412
0.4697319137102304	-0.9171632366806489	0.0	0.0	-0.47802704220239095
0.49442011080651904	-0.559511253985914	0.0	0.0	-0.12109805379992088
0.5559509418510112	0.10042620095535902	0.0	0.0	0.4963519210641145
0.5317719033895427	-0.1260196628925249	0.0	0.0	0.28985770134015537
0.5759049779271217	0.26152191611714537	0.0	0.0	0.6405808618114863
0.5263361327702236	-0.18228010361243516	0.0	0.0	0.23775101532753404
0.5452331017107745	0.004611142875639037	0.0	0.0	0.40957657868233127
0.5359952026762019	-0.08373800548971168	0.0	0.0	0.32879504269512494
0.5339665039131929	-0.10389497060740789	0.0	0.0	0.3102564617635
0.5510132913764414	0.057142589612147084	0.0	0.0	0.4572534955706714
0.4985686116475185	-0.505505757806862	0.0	0.0	-0.06865804416767606
0.5309146968082099	-0.13475248751987456	0.0	0.0	0.2817919207971809
0.5094588312079039	-0.3711433141908971	0.0	0.0	0.06022810742363918
0.5367099620372505	-0.07670076118913964	0.0	0.0	0.3352594100636464
0.537305274232749	-0.07086685451827143	0.0	0.0	0.34061332221745394
0.5870845253752394	0.3429178563994346	0.0	0.0	0.7128337484738824
0.5573194194428759	0.1121708563852858	0.0	0.0	0.5069334259980348
0.522266951333475	-0.22580167937775572	0.0	0.0	0.1972049041087441
0.5606002318146752	0.13989392432476247	0.0	0.0	0.5318661979223139
0.5045367009457097	-0.4305819977380078	0.0	0.0	0.0034864394072327137
0.5160189874347573	-0.29507416900882033	0.0	0.0	0.13222575877079892
0.5117646468680449	-0.3440038614290352	0.0	0.0	0.08599487694257066
0.49933137649574905	-0.4957504566410728	0.0	0.0	-0.05922489257741818
0.5132197021670515	-0.32710301335362835	0.0	0.0	0.1019952332793442
0.5247023033100965	-0.19960954842903292	0.0	0.0	0.22163079446809628
0.5691949806681114	0.2097121067098884	0.0	0.0	0.5943962986961316
0.5367686379782362	-0.07612469873018618	0.0	0.0	0.3357882338727638
0.5327176828358843	-0.11644421022669632	0.0	0.0	0.29869294159286175
0.5176704064170947	-0.27646778096153	0.0	0.0	0.1497337623899297
0.5431451938777532	-0.014874497487031707	0.0	0.0	0.3918260610509368
0.5352402327511782	-0.09120651486775132	0.0	0.0	0.3219312314898485
0.539625719236118	-0.0483522012398194	0.0	0.0	0.36124396410787285
0.5309252925518415	-0.1346449464523729	0.0	0.0	0.2818900530459276
0.5010976517076836	-0.4733648218358437	0.0	0.0	-0.037623656822565646
0.5332845468494846	-0.11073441254620436	0.0	0.0	0.30395601098547004
0.5419881971485809	-0.025792478455622887	0.0	0.0	0.38186403015523507
0.5064154288176105	-0.40764937117293637	0.0	0.0	0.025429512402300004
0.5390416827474029	-0.053985240628498375	0.0	0.0	0.3560867241745879
0.5156767830130375	-0.29895370678954936	0.0	0.0	0.1285711852268533
0.5494017010250127	0.04270149465840419	0.0	0.0	0.4441720907010382
0.541276450404318	-0.03255112811884999	0.0	0.0	0.3756910159247963
0.556443324428556	0.10466436235980824	0.0	0.0	0.5001716710123328
0.5092476088591789	-0.37365161489119425	0.0	0.0	0.05784228411320031
0.5465199030552368	0.01648388790248548	0.0	0.0	0.42037444416925007
0.5088075267058388	-0.37888972996982473	0.0	0.0	0.052857494923109705
0.5059021625821706	-0.4138842386367213	0.0	0.0	0.019470258729389744
0.5559797097425723	0.10067420399322932	0.0	0.0	0.4965754784834478
0.477257661267478	-0.8011279615401732	0.0	0.0	-0.36035119668901977
0.5521095541075474	0.06687681488724083	0.0	0.0	0.4660607056365503
0.46085255448840784	-1.0628376494401501	0.0	0.0	-0.6283833033572324
0.5223156879622807	-0.2252731160855261	0.0	0.0	0.19769859983291102
0.5524734503844385	0.07009219065103817	0.0	0.0	0.4689680362720092
0.5304112169409987	-0.13990575738826508	0.0	0.0	0.27702846859033725
0.5453750382812651	0.0059258055189131496	0.0	0.0	0.4107728734618726
0.584511101275026	0.3247066777913864	0.0	0.0	0.6966959287416067
0.5137662134627554	-0.32079986627173146	0.0	0.0	0.10795417924211309
0.4983435376201431	-0.5083945520229715	0.0	0.0	-0.07145373869664969
0.5341138243826731	-0.10242164042066798	0.0	0.0	0.311612988733679
0.5073105750608856	-0.3968300539860824	0.0	0.0	0.03575965156007715
0.5092922664394677	-0.37312100920321395	0.0	0.0	0.05834708720136905
0.5284350796822782	-0.16030567625030495	0.0	0.0	0.2581437464343034
0.4953434904139875	-0.5473503470027368	0.0	0.0	-0.10925729465455752
0.532484821042354	-0.11879585932598813	0.0	0.0	0.2965236227568271
0.561143230142533	0.14442401641296448	0.0	0.0	0.5359345141352554
0.5328313380380766	-0.1152974460366943	0.0	0.0	0.29974988259208807
0.5502766141490576	0.05056083665997791	0.0	0.0	0.45129376511006797
0.5543630377102071	0.0866625210407739	0.0	0.0	0.48393702118368015
0.5782410773162984	0.27902810695547997	0.0	0.0	0.6561494796478606
0.5319499441641767	-0.12421230709045604	0.0	0.0	0.29152599487274494
0.5531773338656111	0.07628941216505995	0.0	0.0	0.47456898987241936
0.5270850841460397	-0.17440255120006246	0.0	0.0	0.24506761054050047
0.5619096902572378	0.1507905459557127	0.0	0.0	0.5416493652475292
0.554347155377855	0.08652380206417266	0.0	0.0	0.4838108830015702
0.5442180034298453	-0.0048304426876309555	0.0	0.0	0.40097838956299886
0.5055967188372427	-0.41760525580034996	0.0	0.0	0.015911144842633514
0.6001779608454246	0.4309819734706841	0.0	0.0	0.790713688329235
0.5175597790765009	-0.27770732848945556	0.0	0.0	0.14856869357384297
0.507997430545536	-0.3885747476122804	0.0	0.0	0.043632140834941706
0.5211560867268804	-0.23789804969150702	0.0	0.0	0.1858978849638228
0.4886909392216675	-0.6368129708815546	0.0	0.0	-0.19680977531962962
0.5373704053812948	-0.07023002326270608	0.0	0.0	0.3411975906411937
0.5496044318214725	0.044524220982297844	0.0	0.0	0.44582351999948566
0.5715761099721086	0.22836097987206103	0.0	0.0	0.6110401241846369
0.53432628384626	-0.10029951655352852	0.0	0.0	0.3135665439475065
0.5785448231815101	0.28128459829044183	0.0	0.0	0.6581549743206359
0.5285853395850161	-0.1587447426741744	0.0	0.0	0.2595903263817336
0.5273612041531169	-0.1715085635407745	0.0	0.0	0.24775381770998794
0.5201748673463648	-0.24866132429135748	0.0	0.0	0.17582241810535412
0.5550454584442808	0.0925957093084781	0.0	0.0	0.4892905106399284
0.5415717915703916	-0.029741857210504364	0.0	0.0	0.37825798296792457
0.49654269594984973	-0.5316774285888549	0.0	0.0	-0.09402479600722893
0.5610688942445369	0.14380481806548442	0.0	0.0	0.5353785318751809
0.5520781293900984	0.06659770429136391	0.0	0.0	0.46580718859901266
0.5025354426605273	-0.4553503134459842	0.0	0.0	-0.02028582094083818
0.5295068150095694	-0.1492075522513902	0.0	0.0	0.26842311420312
0.4926283603277217	-0.5833418058452073	0.0	0.0	-0.14435618580985612
0.5176845728542931	-0.27630911779754275	0.0	0.0	0.1498828794817106
0.5312044478566034	-0.1317948850429843	0.0	0.0	0.28452452575560316
0.5056689922691509	-0.4167240433300894	0.0	0.0	0.016754121077207848
0.5543382530388823	0.08644674979178466	0.0	0.0	0.48374183457243475
0.5139072842829879	-0.319176767017905	0.0	0.0	0.10948788535582861
0.5061003312656136	-0.4114751390449527	0.0	0.0	0.021772267109446904
0.5614821114970153	0.14724291121894667	0.0	0.0	0.5384652554938506
0.542818694232136	-0.01794660883222708	0.0	0.0	0.3890241841763906
0.5928070096346209	0.38233230921245853	0.0	0.0	0.7477172795797994
0.5511066099296347	0.05797400686745661	0.0	0.0	0.45800606382804726
0.5489528326837826	0.038651273497562304	0.0	0.0	0.4404998643835303
0.4900791466383334	-0.6177855127092637	0.0	0.0	-0.17810190471039514
0.535714744781432	-0.08650678757414275	0.0	0.0	0.32625229834831876
0.5285843545748218	-0.15875549223294963	0.0	0.0	0.2595798608587355
0.5090164303211906	-0.37640120334561006	0.0	0.0	0.05522608421633404
0.5412847284609906	-0.03247154387565633	0.0	0.0	0.37576450352388246
0.534362187110425	-0.09994164604522508	0.0	0.0	0.313895526906646
0.5531560199829214	0.07610218745936516	0.0	0.0	0.4743998280279837
0.5268205536073886	-0.17718025617378064	0.0	0.0	0.24248848083321384
0.48449159058277924	-0.6955619569709871	0.0	0.0	-0.2548710109607903
0.5523452664140532	0.06896045759537485	0.0	0.0	0.46794483071864335
0.5564451912612844	0.10468021890190404	0.0	0.0	0.500186320466725
0.5421063082670179	-0.024673688658002717	0.0	0.0	0.3828857289909495
0.5646028163991941	0.1729048234912028	0.0	0.0	0.561475960825125
0.5310694318024541	-0.13317231125193857	0.0	0.0	0.28325199790646977
0.5033773715399061	-0.44488717464626565	0.0	0.0	-0.01023420523296742
0.5676951929324001	0.1978140305979382	0.0	0.0	0.5837651684633147
0.5202877735996313	-0.24741857516894447	0.0	0.0	0.17698695401937037
0.5659721293523207	0.183997805080836	0.0	0.0	0.5714076800867596
0.5385271068571036	-0.0589671972595083	0.0	0.0	0.35152334233394
0.5296732428485319	-0.14749269389898242	0.0	0.0	0.27000897137766244
0.50989582225693	-0.36596584869367615	0.0	0.0	0.06515036805665757
0.523370767579313	-0.21387423461646016	0.0	0.0	0.2083378954102681
0.5460773227428087	0.012412048757343388	0.0	0.0	0.4166727343148518
0.5546929904229712	0.08953403937813241	0.0	0.0	0.48652788400718344
0.4944849804455173	-0.5586542668915422	0.0	0.0	-0.12026300853248349
0.5491912794600325	0.04080435087263562	0.0	0.0	0.44245217494297356
0.5376296403883251	-0.06769811871076138	0.0	0.0	0.34351997086168734
0.5521045769304588	0.06683278242833414	0.0	0.0	0.46602088460476065
0.5696281954601328	0.2131269262834667	0.0	0.0	0.5974457063860642
0.5645096734300239	0.17214626070814443	0.0	0.0	0.5607971773615518
0.5717091105803391	0.2293939523009352	0.0	0.0	0.6119611753988836
0.49167414336310256	-0.5961600021092331	0.0	0.0	-0.15689670468300812
0.5582279099964916	0.11990859760511133	0.0	0.0	0.5138986241211229
0.5255380794616493	-0.19071914769543385	0.0	0.0	0.2299053522792087
