NNPDF30_nlo_as_0118	10.00 GeV^2
x  xuv  xdv  xu  xd  xs  xc  xb  xg  xub  xdb  xsb  xcb  xbb  Exuv  Exdv  Exu  Exd  Exs  Exc  Exb  Exg  Exub  Exdb  Exsb  Excb  Exbb
1.367729E-04  2.424164E-02  1.860390E-02  8.389834E-01  8.101537E-01  7.391883E-01  4.284796E-01  5.405740E-09  1.167323E+01  8.147417E-01  7.915498E-01  7.416147E-01  4.284796E-01  -2.826110E-09  5.062414E-03  5.801882E-03  5.070510E-02  8.210368E-02  2.149216E-01  2.569807E-02  3.499180E-08  1.184735E+00  5.011648E-02  8.199207E-02  2.149126E-01  2.569808E-02  3.521913E-08
1.380384E-04  2.433573E-02  1.866486E-02  8.376290E-01  8.088476E-01  7.377262E-01  4.275729E-01  5.583342E-09  1.165268E+01  8.132933E-01  7.901828E-01  7.401593E-01  4.275729E-01  -2.786210E-09  5.067739E-03  5.810349E-03  5.059153E-02  8.178963E-02  2.144743E-01  2.554645E-02  3.539619E-08  1.178986E+00  5.000093E-02  8.167613E-02  2.144650E-01  2.554646E-02  3.574295E-08
1.393157E-04  2.443024E-02  1.872602E-02  8.362765E-01  8.075433E-01  7.362658E-01  4.266673E-01  5.746284E-09  1.163217E+01  8.118463E-01  7.888173E-01  7.387057E-01  4.266673E-01  -2.747896E-09  5.073038E-03  5.818772E-03  5.047838E-02  8.147650E-02  2.140276E-01  2.539547E-02  3.578790E-08  1.173254E+00  4.988577E-02  8.136111E-02  2.140180E-01  2.539548E-02  3.623687E-08
1.406048E-04  2.452516E-02  1.878738E-02  8.349257E-01  8.062407E-01  7.348072E-01  4.257628E-01  5.893338E-09  1.161170E+01  8.104005E-01  7.874533E-01  7.372538E-01  4.257628E-01  -2.711343E-09  5.078310E-03  5.827150E-03  5.036564E-02  8.116436E-02  2.135815E-01  2.524515E-02  3.615596E-08  1.167540E+00  4.977097E-02  8.104706E-02  2.135715E-01  2.524515E-02  3.668942E-08
1.419058E-04  2.462050E-02  1.884894E-02  8.335766E-01  8.049397E-01  7.333502E-01  4.248594E-01  6.023277E-09  1.159128E+01  8.089561E-01  7.860908E-01  7.358036E-01  4.248594E-01  -2.676725E-09  5.083553E-03  5.835482E-03  5.025331E-02  8.085327E-02  2.131358E-01  2.509546E-02  3.648963E-08  1.161844E+00  4.965653E-02  8.073404E-02  2.131256E-01  2.509546E-02  3.708949E-08
1.432188E-04  2.471626E-02  1.891071E-02  8.322291E-01  8.036404E-01  7.318949E-01  4.239571E-01  6.134871E-09  1.157089E+01  8.075128E-01  7.847297E-01  7.343550E-01  4.239571E-01  -2.644218E-09  5.088768E-03  5.843766E-03  5.014137E-02  8.054326E-02  2.126907E-01  2.494640E-02  3.677857E-08  1.156165E+00  4.954243E-02  8.042209E-02  2.126801E-01  2.494641E-02  3.742646E-08
1.445440E-04  2.481245E-02  1.897269E-02  8.308831E-01  8.023426E-01  7.304411E-01  4.230557E-01  6.226892E-09  1.155054E+01  8.060707E-01  7.833699E-01  7.329080E-01  4.230557E-01  -2.613996E-09  5.093953E-03  5.852002E-03  5.002982E-02  8.023441E-02  2.122460E-01  2.479797E-02  3.701282E-08  1.150503E+00  4.942866E-02  8.011127E-02  2.122351E-01  2.479797E-02  3.769017E-08
1.458814E-04  2.490906E-02  1.903487E-02  8.295387E-01  8.010463E-01  7.289888E-01  4.221554E-01  6.298112E-09  1.153023E+01  8.046297E-01  7.820114E-01  7.314625E-01  4.221554E-01  -2.586234E-09  5.099109E-03  5.860187E-03  4.991865E-02  7.992677E-02  2.118017E-01  2.465015E-02  3.718296E-08  1.144860E+00  4.931520E-02  7.980163E-02  2.117905E-01  2.465016E-02  3.787096E-08
1.472313E-04  2.500611E-02  1.909726E-02  8.281957E-01  7.997514E-01  7.275380E-01  4.212559E-01  6.347302E-09  1.150996E+01  8.031896E-01  7.806541E-01  7.300185E-01  4.212559E-01  -2.561106E-09  5.104234E-03  5.868322E-03  4.980785E-02  7.962039E-02  2.113578E-01  2.450294E-02  3.728009E-08  1.139236E+00  4.920203E-02  7.949323E-02  2.113463E-01  2.450295E-02  3.795974E-08
1.485936E-04  2.510359E-02  1.915986E-02  8.268542E-01  7.984579E-01  7.260886E-01  4.203574E-01  6.373249E-09  1.148971E+01  8.017506E-01  7.792981E-01  7.285759E-01  4.203574E-01  -2.538788E-09  5.109328E-03  5.876405E-03  4.969742E-02  7.931533E-02  2.109143E-01  2.435633E-02  3.729594E-08  1.133631E+00  4.908916E-02  7.918613E-02  2.109025E-01  2.435634E-02  3.794796E-08
1.499685E-04  2.520141E-02  1.922265E-02  8.255146E-01  7.971663E-01  7.246409E-01  4.194601E-01  6.378617E-09  1.146953E+01  8.003132E-01  7.779436E-01  7.271350E-01  4.194601E-01  -2.519589E-09  5.114437E-03  5.884500E-03  4.958752E-02  7.901114E-02  2.104716E-01  2.421036E-02  3.722372E-08  1.128031E+00  4.897675E-02  7.887986E-02  2.104596E-01  2.421037E-02  3.782701E-08
1.513561E-04  2.529949E-02  1.928564E-02  8.241776E-01  7.958768E-01  7.231950E-01  4.185643E-01  6.366570E-09  1.144944E+01  7.988781E-01  7.765911E-01  7.256959E-01  4.185643E-01  -2.503516E-09  5.119593E-03  5.892654E-03  4.947826E-02  7.870745E-02  2.100300E-01  2.406505E-02  3.706515E-08  1.122426E+00  4.886492E-02  7.857405E-02  2.100177E-01  2.406506E-02  3.759818E-08
1.527566E-04  2.539784E-02  1.934883E-02  8.228431E-01  7.945895E-01  7.217511E-01  4.176701E-01  6.337878E-09  1.142944E+01  7.974452E-01  7.752406E-01  7.242588E-01  4.176701E-01  -2.490369E-09  5.124792E-03  5.900862E-03  4.936962E-02  7.840428E-02  2.095896E-01  2.392040E-02  3.682518E-08  1.116814E+00  4.875367E-02  7.826870E-02  2.095771E-01  2.392041E-02  3.726753E-08
1.541700E-04  2.549648E-02  1.941221E-02  8.215110E-01  7.933043E-01  7.203091E-01  4.167774E-01  6.293313E-09  1.140952E+01  7.960146E-01  7.738921E-01  7.228237E-01  4.167774E-01  -2.479944E-09  5.130031E-03  5.909116E-03  4.926156E-02  7.810162E-02  2.091502E-01  2.377641E-02  3.650921E-08  1.111197E+00  4.864296E-02  7.796384E-02  2.091375E-01  2.377641E-02  3.684163E-08
1.555966E-04  2.559541E-02  1.947579E-02  8.201814E-01  7.920213E-01  7.188691E-01  4.158862E-01  6.233646E-09  1.138968E+01  7.945860E-01  7.725455E-01  7.213905E-01  4.158862E-01  -2.472039E-09  5.135307E-03  5.917411E-03  4.915408E-02  7.779949E-02  2.087119E-01  2.363307E-02  3.612306E-08  1.105575E+00  4.853279E-02  7.765947E-02  2.086989E-01  2.363308E-02  3.632742E-08
1.570363E-04  2.569465E-02  1.953957E-02  8.188542E-01  7.907404E-01  7.174310E-01  4.149965E-01  6.159648E-09  1.136992E+01  7.931596E-01  7.712008E-01  7.199592E-01  4.149965E-01  -2.466452E-09  5.140617E-03  5.925742E-03  4.904715E-02  7.749790E-02  2.082745E-01  2.349040E-02  3.567292E-08  1.099947E+00  4.842312E-02  7.735561E-02  2.082614E-01  2.349041E-02  3.573230E-08
1.584893E-04  2.579420E-02  1.960354E-02  8.175294E-01  7.894617E-01  7.159949E-01  4.141082E-01  6.072089E-09  1.135023E+01  7.917352E-01  7.698581E-01  7.185299E-01  4.141082E-01  -2.462980E-09  5.145956E-03  5.934103E-03  4.894074E-02  7.719685E-02  2.078381E-01  2.334838E-02  3.516534E-08  1.094316E+00  4.831395E-02  7.705227E-02  2.078248E-01  2.334839E-02  3.506405E-08
1.599558E-04  2.589407E-02  1.966771E-02  8.162068E-01  7.881850E-01  7.145607E-01  4.132214E-01  5.971743E-09  1.133062E+01  7.903127E-01  7.685173E-01  7.171026E-01  4.132214E-01  -2.461421E-09  5.151323E-03  5.942486E-03  4.883483E-02  7.689636E-02  2.074027E-01  2.320702E-02  3.460717E-08  1.088681E+00  4.820525E-02  7.674946E-02  2.073892E-01  2.320703E-02  3.433085E-08
1.614359E-04  2.599428E-02  1.973207E-02  8.148866E-01  7.869105E-01  7.131285E-01  4.123360E-01  5.859379E-09  1.131108E+01  7.888923E-01  7.671784E-01  7.156773E-01  4.123360E-01  -2.461573E-09  5.156713E-03  5.950887E-03  4.872940E-02  7.659643E-02  2.069681E-01  2.306632E-02  3.400560E-08  1.083045E+00  4.809700E-02  7.644719E-02  2.069545E-01  2.306633E-02  3.354129E-08
1.629296E-04  2.609484E-02  1.979663E-02  8.135686E-01  7.856381E-01  7.116984E-01  4.114521E-01  5.735768E-09  1.129161E+01  7.874738E-01  7.658414E-01  7.142540E-01  4.114521E-01  -2.463234E-09  5.162121E-03  5.959299E-03  4.862442E-02  7.629708E-02  2.065344E-01  2.292627E-02  3.336808E-08  1.077409E+00  4.798918E-02  7.614548E-02  2.065207E-01  2.292628E-02  3.270442E-08
1.644372E-04  2.619575E-02  1.986140E-02  8.122528E-01  7.843677E-01  7.102702E-01  4.105696E-01  5.601683E-09  1.127220E+01  7.860571E-01  7.645063E-01  7.128327E-01  4.105696E-01  -2.466201E-09  5.167546E-03  5.967716E-03  4.851988E-02  7.599830E-02  2.061016E-01  2.278688E-02  3.270236E-08  1.071774E+00  4.788177E-02  7.584434E-02  2.060877E-01  2.278688E-02  3.182969E-08
1.659587E-04  2.629703E-02  1.992636E-02  8.109393E-01  7.830995E-01  7.088441E-01  4.096885E-01  5.457894E-09  1.125285E+01  7.846422E-01  7.631731E-01  7.114135E-01  4.096885E-01  -2.470271E-09  5.172982E-03  5.976132E-03  4.841574E-02  7.570011E-02  2.056695E-01  2.264814E-02  3.201642E-08  1.066142E+00  4.777476E-02  7.554377E-02  2.056555E-01  2.264814E-02  3.092706E-08
1.674943E-04  2.639868E-02  1.999151E-02  8.096278E-01  7.818333E-01  7.074200E-01  4.088087E-01  5.305172E-09  1.123356E+01  7.832292E-01  7.618418E-01  7.099963E-01  4.088087E-01  -2.475242E-09  5.178426E-03  5.984540E-03  4.831197E-02  7.540252E-02  2.052382E-01  2.251005E-02  3.131846E-08  1.060516E+00  4.766811E-02  7.524380E-02  2.052240E-01  2.251005E-02  3.000695E-08
1.690441E-04  2.650072E-02  2.005687E-02  8.083185E-01  7.805692E-01  7.059979E-01  4.079304E-01  5.144289E-09  1.121433E+01  7.818178E-01  7.605123E-01  7.085812E-01  4.079304E-01  -2.480913E-09  5.183874E-03  5.992934E-03  4.820857E-02  7.510553E-02  2.048075E-01  2.237261E-02  3.061685E-08  1.054896E+00  4.756180E-02  7.494442E-02  2.047933E-01  2.237261E-02  2.908026E-08
1.706082E-04  2.660316E-02  2.012243E-02  8.070113E-01  7.793071E-01  7.045780E-01  4.070534E-01  4.976015E-09  1.119515E+01  7.804082E-01  7.591847E-01  7.071681E-01  4.070534E-01  -2.487080E-09  5.189322E-03  6.001309E-03  4.810548E-02  7.480915E-02  2.043776E-01  2.223582E-02  2.992009E-08  1.049285E+00  4.745582E-02  7.464566E-02  2.043633E-01  2.223582E-02  2.815839E-08
1.721869E-04  2.670600E-02  2.018818E-02  8.057062E-01  7.780471E-01  7.031601E-01  4.061777E-01  4.801122E-09  1.117602E+01  7.790002E-01  7.578589E-01  7.057571E-01  4.061778E-01  -2.493542E-09  5.194765E-03  6.009656E-03  4.800270E-02  7.451339E-02  2.039483E-01  2.209968E-02  2.923667E-08  1.043684E+00  4.735013E-02  7.434752E-02  2.039340E-01  2.209968E-02  2.725312E-08
1.737801E-04  2.680926E-02  2.025414E-02  8.044030E-01  7.767891E-01  7.017442E-01  4.053034E-01  4.620382E-09  1.115694E+01  7.775937E-01  7.565350E-01  7.043482E-01  4.053034E-01  -2.500096E-09  5.200200E-03  6.017970E-03  4.790019E-02  7.421825E-02  2.035196E-01  2.196418E-02  2.857505E-08  1.038095E+00  4.724472E-02  7.405000E-02  2.035052E-01  2.196419E-02  2.637661E-08
1.753881E-04  2.691295E-02  2.032030E-02  8.031018E-01  7.755332E-01  7.003305E-01  4.044304E-01  4.434565E-09  1.113791E+01  7.761889E-01  7.552129E-01  7.029414E-01  4.044304E-01  -2.506539E-09  5.205621E-03  6.026244E-03  4.779792E-02  7.392374E-02  2.030915E-01  2.182933E-02  2.794346E-08  1.032521E+00  4.713956E-02  7.375313E-02  2.030771E-01  2.182934E-02  2.554118E-08
